,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
338,2329813,Dust2,Red Reserve,HAVU,13,16,4243,0,10th of December 2018,1
339,2329813,Cache,Red Reserve,HAVU,16,8,4243,0,10th of December 2018,2
340,2329812,Inferno,Vexed,ALTERNATE aTTaX,2,16,4243,0,10th of December 2018,1
341,2329812,Train,Vexed,ALTERNATE aTTaX,13,16,4243,0,10th of December 2018,2
342,2329643,Inferno,EURONICS,Sprout,16,3,4243,0,6th of December 2018,1
343,2329643,Nuke,EURONICS,Sprout,5,16,4243,0,6th of December 2018,2
344,2329642,Train,Tricked,HAVU,16,13,4243,0,6th of December 2018,1
345,2329642,Nuke,Tricked,HAVU,16,7,4243,0,6th of December 2018,2
346,2329641,Nuke,EURONICS,LDLC,4,16,4243,1,6th of December 2018,1
347,2329641,Overpass,EURONICS,LDLC,10,16,4243,1,6th of December 2018,2
348,2329640,Mirage,Tricked,ALTERNATE aTTaX,16,12,4243,0,6th of December 2018,1
349,2329640,Inferno,Tricked,ALTERNATE aTTaX,16,12,4243,0,6th of December 2018,2
350,2329639,Cache,expert,Windigo,8,16,4243,0,5th of December 2018,1
351,2329639,Inferno,expert,Windigo,4,16,4243,0,5th of December 2018,2
352,2329637,Train,Sprout,Windigo,9,16,4243,0,5th of December 2018,1
353,2329637,Cache,Sprout,Windigo,13,16,4243,0,5th of December 2018,2
354,2329636,Dust2,Valiance,expert,16,6,4243,0,4th of December 2018,1
355,2329636,Train,Valiance,expert,14,16,4243,0,4th of December 2018,2
356,2329635,Mirage,Vexed,x6tence Galaxy,12,16,4243,0,4th of December 2018,1
357,2329635,Inferno,Vexed,x6tence Galaxy,12,16,4243,0,4th of December 2018,2
358,2329633,Dust2,HAVU,Sprout,3,16,4243,0,4th of December 2018,1
359,2329633,Nuke,HAVU,Sprout,23,25,4243,0,4th of December 2018,2
360,2329631,Dust2,Red Reserve,Windigo,16,11,4243,0,3rd of December 2018,1
361,2329631,Mirage,Red Reserve,Windigo,16,11,4243,0,3rd of December 2018,2
362,2329630,Cache,Valiance,EURONICS,16,12,4243,0,3rd of December 2018,1
363,2329630,Dust2,Valiance,EURONICS,16,4,4243,0,3rd of December 2018,2
364,2329629,Inferno,Sprout,AGO,17,19,4243,0,3rd of December 2018,1
365,2329629,Mirage,Sprout,AGO,16,13,4243,0,3rd of December 2018,2
366,2329628,Train,AGO,Tricked,16,10,4243,0,3rd of December 2018,1
367,2329628,Mirage,AGO,Tricked,16,4,4243,0,3rd of December 2018,2
368,2329515,Inferno,3DMAX,Tricked,14,16,4243,0,30th of November 2018,1
369,2329515,Mirage,3DMAX,Tricked,16,12,4243,0,30th of November 2018,2
370,2329514,Dust2,EURONICS,AGO,11,16,4243,0,30th of November 2018,1
371,2329514,Overpass,EURONICS,AGO,19,16,4243,0,30th of November 2018,2
372,2329513,Cache,HAVU,3DMAX,16,10,4243,0,30th of November 2018,1
373,2329513,Mirage,HAVU,3DMAX,7,16,4243,0,30th of November 2018,2
374,2329512,Train,Windigo,Vexed,16,2,4243,0,29th of November 2018,1
375,2329512,Inferno,Windigo,Vexed,16,7,4243,0,29th of November 2018,2
376,2329511,Train,expert,Red Reserve,14,16,4243,0,29th of November 2018,1
377,2329511,Cache,expert,Red Reserve,5,16,4243,0,29th of November 2018,2
378,2329510,Inferno,AGO,Windigo,14,16,4243,0,29th of November 2018,1
379,2329510,Train,AGO,Windigo,16,11,4243,0,29th of November 2018,2
380,2329509,Inferno,3DMAX,Valiance,11,16,4243,0,29th of November 2018,1
381,2329509,Cache,3DMAX,Valiance,12,16,4243,0,29th of November 2018,2
382,2329508,Mirage,AGO,ALTERNATE aTTaX,16,7,4243,0,28th of November 2018,1
383,2329508,Train,AGO,ALTERNATE aTTaX,16,5,4243,0,28th of November 2018,2
384,2329506,Nuke,LDLC,Tricked,16,10,4243,1,28th of November 2018,1
385,2329506,Mirage,LDLC,Tricked,12,16,4243,1,28th of November 2018,2
386,2329462,Cache,expert,Sprout,12,16,4243,0,27th of November 2018,1
387,2329462,Nuke,expert,Sprout,14,16,4243,0,27th of November 2018,2
388,2329461,Inferno,EURONICS,Vexed,8,16,4243,0,27th of November 2018,1
389,2329461,Cache,EURONICS,Vexed,10,16,4243,0,27th of November 2018,2
390,2329460,Dust2,Sprout,x6tence Galaxy,16,6,4243,0,27th of November 2018,1
391,2329460,Mirage,Sprout,x6tence Galaxy,6,16,4243,0,27th of November 2018,2
392,2329443,Mirage,Valiance,LDLC,14,16,4243,1,26th of November 2018,1
393,2329443,Dust2,Valiance,LDLC,7,16,4243,1,26th of November 2018,2
394,2329442,Mirage,x6tence Galaxy,Red Reserve,14,16,4243,0,26th of November 2018,1
395,2329442,Overpass,x6tence Galaxy,Red Reserve,9,16,4243,0,26th of November 2018,2
396,2329441,Dust2,LDLC,HAVU,14,16,4243,1,26th of November 2018,1
397,2329441,Nuke,LDLC,HAVU,16,8,4243,1,26th of November 2018,2
398,2329440,Mirage,ALTERNATE aTTaX,expert,3,16,4243,0,26th of November 2018,1
399,2329440,Train,ALTERNATE aTTaX,expert,16,4,4243,0,26th of November 2018,2
400,2329264,Dust2,Windigo,3DMAX,16,12,4243,0,23rd of November 2018,1
401,2329264,Inferno,Windigo,3DMAX,16,8,4243,0,23rd of November 2018,2
402,2329263,Dust2,EURONICS,ALTERNATE aTTaX,16,13,4243,0,23rd of November 2018,1
403,2329263,Overpass,EURONICS,ALTERNATE aTTaX,16,19,4243,0,23rd of November 2018,2
404,2329262,Nuke,expert,LDLC,19,17,4243,1,23rd of November 2018,1
405,2329262,Mirage,expert,LDLC,10,16,4243,1,23rd of November 2018,2
406,2329384,Dust2,Red Reserve,Tricked,16,6,4243,0,22nd of November 2018,1
407,2329384,Train,Red Reserve,Tricked,16,3,4243,0,22nd of November 2018,2
408,2329260,Mirage,3DMAX,x6tence Galaxy,17,19,4243,0,22nd of November 2018,1
409,2329260,Overpass,3DMAX,x6tence Galaxy,7,16,4243,0,22nd of November 2018,2
410,2329259,Cache,Vexed,Valiance,12,16,4243,0,22nd of November 2018,1
411,2329259,Train,Vexed,Valiance,10,16,4243,0,22nd of November 2018,2
412,2329258,Train,Tricked,expert,7,16,4243,0,22nd of November 2018,1
413,2329258,Nuke,Tricked,expert,5,16,4243,0,22nd of November 2018,2
414,2329257,Cache,LDLC,Sprout,9,16,4243,1,21st of November 2018,1
415,2329257,Nuke,LDLC,Sprout,7,16,4243,1,21st of November 2018,2
416,2329256,Nuke,HAVU,x6tence Galaxy,16,19,4243,0,21st of November 2018,1
417,2329256,Mirage,HAVU,x6tence Galaxy,6,16,4243,0,21st of November 2018,2
418,2329255,Dust2,Valiance,Red Reserve,8,16,4243,0,21st of November 2018,1
419,2329255,Cache,Valiance,Red Reserve,16,13,4243,0,21st of November 2018,2
420,2329254,Dust2,EURONICS,Tricked,16,12,4243,0,21st of November 2018,1
421,2329254,Nuke,EURONICS,Tricked,14,16,4243,0,21st of November 2018,2
422,2329253,Nuke,Sprout,ALTERNATE aTTaX,16,6,4243,0,20th of November 2018,1
423,2329253,Train,Sprout,ALTERNATE aTTaX,16,7,4243,0,20th of November 2018,2
424,2329252,Train,Tricked,Vexed,19,15,4243,0,20th of November 2018,1
425,2329252,Inferno,Tricked,Vexed,16,13,4243,0,20th of November 2018,2
426,2329251,Nuke,Sprout,LDLC,11,16,4243,1,20th of November 2018,1
427,2329251,Mirage,Sprout,LDLC,16,1,4243,1,20th of November 2018,2
428,2329250,Dust2,HAVU,Red Reserve,10,16,4243,0,20th of November 2018,1
429,2329250,Mirage,HAVU,Red Reserve,16,14,4243,0,20th of November 2018,2
430,2329249,Cache,Windigo,x6tence Galaxy,11,16,4243,0,19th of November 2018,1
431,2329249,Mirage,Windigo,x6tence Galaxy,16,5,4243,0,19th of November 2018,2
432,2329248,Train,LDLC,3DMAX,16,7,4243,1,19th of November 2018,1
433,2329248,Mirage,LDLC,3DMAX,16,7,4243,1,19th of November 2018,2
434,2329247,Dust2,Windigo,Valiance,9,16,4243,0,19th of November 2018,1
435,2329247,Train,Windigo,Valiance,4,16,4243,0,19th of November 2018,2
436,2331249,Cache,Uruguay,x6tence Galaxy,16,12,4431,0,24th of February 2019,1
437,2331249,Overpass,Uruguay,x6tence Galaxy,7,16,4431,0,24th of February 2019,2
438,2331249,Mirage,Uruguay,x6tence Galaxy,13,16,4431,0,24th of February 2019,3
439,2331248,Mirage,Epsilon,Gambit,4,16,4431,0,24th of February 2019,1
440,2331248,Train,Epsilon,Gambit,16,9,4431,0,24th of February 2019,2
441,2331248,Overpass,Epsilon,Gambit,16,5,4431,0,24th of February 2019,3
442,2331221,Dust2,Gambit,Chaos,16,8,4431,0,24th of February 2019,1
443,2331221,Overpass,Gambit,Chaos,14,16,4431,0,24th of February 2019,2
444,2331221,Inferno,Gambit,Chaos,16,12,4431,0,24th of February 2019,3
445,2331223,Train,FASTLOSE,x6tence Galaxy,8,16,4431,0,24th of February 2019,1
446,2331223,Mirage,FASTLOSE,x6tence Galaxy,19,22,4431,0,24th of February 2019,2
447,2331224,Dust2,Giants,Uruguay,10,16,4431,0,24th of February 2019,1
448,2331224,Overpass,Giants,Uruguay,6,16,4431,0,24th of February 2019,2
449,2331222,Train,Epsilon,Tricked,16,4,4431,0,24th of February 2019,1
450,2331222,Cache,Epsilon,Tricked,16,4,4431,0,24th of February 2019,2
451,2331275,Cache,Big Frames,Ghost,8,16,4438,1,24th of February 2019,1
452,2331275,Nuke,Big Frames,Ghost,5,16,4438,1,24th of February 2019,2
453,2331274,Cache,The Quest,Hysteria,16,5,4438,0,24th of February 2019,1
454,2331274,Nuke,The Quest,Hysteria,16,9,4438,0,24th of February 2019,2
455,2331229,Overpass,Ghost,iNTACT,17,19,4438,1,24th of February 2019,1
456,2331229,Train,Ghost,iNTACT,16,8,4438,1,24th of February 2019,2
457,2331229,Inferno,Ghost,iNTACT,16,11,4438,1,24th of February 2019,3
458,2331231,Inferno,Hysteria,Orion,10,16,4438,0,24th of February 2019,1
459,2331231,Mirage,Hysteria,Orion,16,5,4438,0,24th of February 2019,2
460,2331231,Overpass,Hysteria,Orion,16,11,4438,0,24th of February 2019,3
461,2331232,Mirage,Big Frames,Kobruh,8,16,4438,0,24th of February 2019,1
462,2331232,Dust2,Big Frames,Kobruh,16,5,4438,0,24th of February 2019,2
463,2331232,Cache,Big Frames,Kobruh,16,6,4438,0,24th of February 2019,3
464,2331199,Mirage,ViCi,5POWER,13,16,4454,0,22nd of February 2019,1
465,2331199,Inferno,ViCi,5POWER,22,25,4454,0,22nd of February 2019,2
466,2331197,Dust2,EHOME,5POWER,16,8,4454,0,22nd of February 2019,1
467,2331197,Nuke,EHOME,5POWER,14,16,4454,0,22nd of February 2019,2
468,2331197,Train,EHOME,5POWER,11,16,4454,0,22nd of February 2019,3
469,2331198,Cache,BTRG.IMBA,ViCi,13,16,4454,0,22nd of February 2019,1
470,2331198,Inferno,BTRG.IMBA,ViCi,7,16,4454,0,22nd of February 2019,2
471,2331174,Inferno,Epsilon,Nemiga,10,16,4430,0,21st of February 2019,1
472,2331174,Overpass,Epsilon,Nemiga,15,19,4430,0,21st of February 2019,2
473,2331173,Mirage,Sprout,tomorrow will be better,16,3,4430,0,21st of February 2019,1
474,2331173,Dust2,Sprout,tomorrow will be better,16,3,4430,0,21st of February 2019,2
475,2331159,Inferno,unknown,tomorrow will be better,13,16,4430,0,20th of February 2019,1
476,2331159,Train,unknown,tomorrow will be better,16,12,4430,0,20th of February 2019,2
477,2331159,Dust2,unknown,tomorrow will be better,5,16,4430,0,20th of February 2019,3
478,2331160,Mirage,average25iqbutheadshots,Epsilon,12,16,4430,0,20th of February 2019,1
479,2331160,Inferno,average25iqbutheadshots,Epsilon,5,16,4430,0,20th of February 2019,2
480,2331161,Dust2,FATE,Nemiga,12,16,4430,0,20th of February 2019,1
481,2331161,Inferno,FATE,Nemiga,9,16,4430,0,20th of February 2019,2
482,2331158,Mirage,POGGERS,Sprout,5,16,4430,0,20th of February 2019,1
483,2331158,Dust2,POGGERS,Sprout,14,16,4430,0,20th of February 2019,2
484,2331083,Inferno,Movistar Riders,Throw Potential,16,13,4429,0,17th of February 2019,1
485,2331083,Mirage,Movistar Riders,Throw Potential,5,16,4429,0,17th of February 2019,2
486,2331083,Train,Movistar Riders,Throw Potential,16,14,4429,0,17th of February 2019,3
487,2331082,Mirage,forZe,x-kom,11,16,4429,0,17th of February 2019,1
488,2331082,Train,forZe,x-kom,16,4,4429,0,17th of February 2019,2
489,2331082,Nuke,forZe,x-kom,13,16,4429,0,17th of February 2019,3
490,2331040,Inferno,Throw Potential,2019,10,16,4429,0,17th of February 2019,1
491,2331040,Mirage,Throw Potential,2019,16,3,4429,0,17th of February 2019,2
492,2331040,Cache,Throw Potential,2019,16,7,4429,0,17th of February 2019,3
493,2331038,Cache,ex-Fragsters,x-kom,13,16,4429,0,17th of February 2019,1
494,2331038,Mirage,ex-Fragsters,x-kom,15,19,4429,0,17th of February 2019,2
495,2331041,Cache,Movistar Riders,pro100,16,5,4429,0,17th of February 2019,1
496,2331041,Inferno,Movistar Riders,pro100,16,9,4429,0,17th of February 2019,2
497,2331039,Mirage,forZe,Endpoint,16,8,4429,0,17th of February 2019,1
498,2331039,Inferno,forZe,Endpoint,16,6,4429,0,17th of February 2019,2
499,2330829,Nuke,Cloud9,Winstrike,16,7,3884,1,17th of February 2019,1
500,2330829,Overpass,Cloud9,Winstrike,19,16,3884,1,17th of February 2019,2
501,2330828,Mirage,G2,TYLOO,12,16,3884,1,17th of February 2019,1
502,2330828,Dust2,G2,TYLOO,16,2,3884,1,17th of February 2019,2
503,2330828,Cache,G2,TYLOO,16,7,3884,1,17th of February 2019,3
504,2330827,Train,NiP,ViCi,16,7,3884,1,17th of February 2019,1
505,2330827,Inferno,NiP,ViCi,13,16,3884,1,17th of February 2019,2
506,2330827,Mirage,NiP,ViCi,16,10,3884,1,17th of February 2019,3
507,2330826,Mirage,Cloud9,FURIA,1,16,3884,1,16th of February 2019,1
508,2330826,Inferno,Cloud9,FURIA,16,1,3884,1,16th of February 2019,2
509,2330826,Cache,Cloud9,FURIA,16,10,3884,1,16th of February 2019,3
510,2330825,Mirage,G2,fnatic,8,16,3884,2,16th of February 2019,1
511,2330825,Dust2,G2,fnatic,16,8,3884,2,16th of February 2019,2
512,2330825,Overpass,G2,fnatic,16,5,3884,2,16th of February 2019,3
513,2330824,Overpass,NiP,Vega Squadron,17,19,3884,1,16th of February 2019,1
514,2330824,Train,NiP,Vega Squadron,16,6,3884,1,16th of February 2019,2
515,2330824,Mirage,NiP,Vega Squadron,16,13,3884,1,16th of February 2019,3
516,2330823,Dust2,ENCE,Winstrike,16,11,3884,1,15th of February 2019,1
517,2330823,Mirage,ENCE,Winstrike,7,16,3884,1,15th of February 2019,2
518,2330823,Train,ENCE,Winstrike,16,13,3884,1,15th of February 2019,3
519,2330822,Cache,TYLOO,AVANGAR,12,16,3884,1,15th of February 2019,1
520,2330822,Inferno,TYLOO,AVANGAR,14,16,3884,1,15th of February 2019,2
521,2330821,Inferno,Vitality,ViCi,25,22,3884,1,15th of February 2019,1
522,2330821,Nuke,Vitality,ViCi,16,12,3884,1,15th of February 2019,2
523,2330818,Inferno,NRG,TYLOO,16,14,3884,1,14th of February 2019,1
524,2330818,Mirage,NRG,TYLOO,16,13,3884,1,14th of February 2019,2
525,2330820,Mirage,Spirit,FURIA,9,16,3884,1,14th of February 2019,1
526,2330820,Nuke,Spirit,FURIA,14,16,3884,1,14th of February 2019,2
527,2330817,Nuke,ENCE,Renegades,7,16,3884,2,14th of February 2019,1
528,2330817,Mirage,ENCE,Renegades,14,16,3884,2,14th of February 2019,2
529,2330819,Inferno,fnatic,Grayhound,16,9,3884,1,14th of February 2019,1
530,2330819,Overpass,fnatic,Grayhound,16,11,3884,1,14th of February 2019,2
531,2330815,Inferno,Cloud9,ViCi,6,16,3884,1,14th of February 2019,1
532,2330816,Train,NiP,Winstrike,6,16,3884,1,14th of February 2019,1
533,2330813,Overpass,G2,AVANGAR,10,16,3884,2,14th of February 2019,1
534,2330814,Overpass,Vitality,Vega Squadron,16,1,3884,1,14th of February 2019,1
535,2330811,Mirage,NiP,Renegades,13,16,3884,2,14th of February 2019,1
536,2330812,Overpass,NRG,ViCi,16,6,3884,1,14th of February 2019,1
537,2330810,Overpass,ENCE,G2,16,6,3884,2,13th of February 2019,1
538,2330809,Overpass,Cloud9,TYLOO,3,16,3884,1,13th of February 2019,1
539,2330807,Mirage,AVANGAR,FURIA,16,14,3884,1,13th of February 2019,1
540,2330808,Train,fnatic,Winstrike,11,16,3884,1,13th of February 2019,1
541,2330806,Nuke,Vitality,Grayhound,19,17,3884,1,13th of February 2019,1
542,2330805,Mirage,Vega Squadron,Spirit,16,14,3884,1,13th of February 2019,1
543,2330804,Nuke,Winstrike,NRG,9,16,3884,1,13th of February 2019,1
544,2330803,Mirage,FURIA,NiP,6,16,3884,1,13th of February 2019,1
545,2330802,Cache,G2,Vega Squadron,16,14,3884,1,13th of February 2019,1
546,2330801,Nuke,ENCE,Spirit,16,10,3884,2,13th of February 2019,1
547,2330799,Inferno,TYLOO,Vitality,16,8,3884,1,13th of February 2019,1
548,2330800,Mirage,Cloud9,Grayhound,16,11,3884,1,13th of February 2019,1
549,2330797,Train,Renegades,AVANGAR,16,8,3884,2,13th of February 2019,1
550,2330798,Overpass,fnatic,ViCi,9,16,3884,1,13th of February 2019,1
551,2331030,Dust2,Sprout,expert,16,8,4379,0,16th of February 2019,1
552,2331030,Cache,Sprout,expert,16,11,4379,0,16th of February 2019,2
553,2331029,Inferno,Unicorns of Love,ALTERNATE aTTaX,3,16,4379,0,16th of February 2019,1
554,2331028,Cache,expert,ALTERNATE aTTaX,22,20,4379,0,16th of February 2019,1
555,2331027,Dust2,Sprout,Unicorns of Love,16,14,4379,0,16th of February 2019,1
556,2330880,Dust2,NoChance,unknown,16,3,4346,0,9th of February 2019,1
557,2330880,Train,NoChance,unknown,12,16,4346,0,9th of February 2019,2
558,2330880,Inferno,NoChance,unknown,16,5,4346,0,9th of February 2019,3
559,2330865,Overpass,3DMAX,unknown,10,16,4346,0,8th of February 2019,1
560,2330865,Train,3DMAX,unknown,9,16,4346,0,8th of February 2019,2
561,2330864,Overpass,AGO,NoChance,6,16,4346,0,8th of February 2019,1
562,2330864,Cache,AGO,NoChance,16,8,4346,0,8th of February 2019,2
563,2330864,Mirage,AGO,NoChance,9,16,4346,0,8th of February 2019,3
564,2330846,Mirage,forZe,NoChance,14,16,4346,0,8th of February 2019,1
565,2330846,Dust2,forZe,NoChance,14,16,4346,0,8th of February 2019,2
566,2330845,Overpass,unknown,x6tence Galaxy,7,16,4346,0,7th of February 2019,1
567,2330845,Nuke,unknown,x6tence Galaxy,16,13,4346,0,7th of February 2019,2
568,2330845,Inferno,unknown,x6tence Galaxy,16,11,4346,0,7th of February 2019,3
569,2330844,Train,ex-Fragsters,AGO,8,16,4346,0,7th of February 2019,1
570,2330844,Dust2,ex-Fragsters,AGO,6,16,4346,0,7th of February 2019,2
571,2330843,Nuke,3DMAX,Tricked,4,16,4346,0,7th of February 2019,1
572,2330843,Inferno,3DMAX,Tricked,16,8,4346,0,7th of February 2019,2
573,2330843,Mirage,3DMAX,Tricked,16,10,4346,0,7th of February 2019,3
574,2330793,Inferno,Epsilon,AGO,16,8,4346,0,6th of February 2019,1
575,2330793,Train,Epsilon,AGO,7,16,4346,0,6th of February 2019,2
576,2330793,Cache,Epsilon,AGO,14,16,4346,0,6th of February 2019,3
577,2330792,Mirage,Windigo,NoChance,7,16,4346,0,6th of February 2019,1
578,2330792,Dust2,Windigo,NoChance,8,16,4346,0,6th of February 2019,2
579,2330787,Overpass,AGO,unknown,9,16,4346,0,6th of February 2019,1
580,2330787,Train,AGO,unknown,16,7,4346,0,6th of February 2019,2
581,2330787,Inferno,AGO,unknown,14,16,4346,0,6th of February 2019,3
582,2330784,Overpass,Windigo,3DMAX,21,25,4346,1,5th of February 2019,1
583,2330784,Inferno,Windigo,3DMAX,17,19,4346,1,5th of February 2019,2
584,2330786,Cache,NoChance,ALTERNATE aTTaX,12,16,4346,0,5th of February 2019,1
585,2330786,Dust2,NoChance,ALTERNATE aTTaX,16,4,4346,0,5th of February 2019,2
586,2330786,Overpass,NoChance,ALTERNATE aTTaX,16,5,4346,0,5th of February 2019,3
587,2330785,Dust2,Epsilon,HAVU,16,13,4346,0,5th of February 2019,1
588,2330785,Mirage,Epsilon,HAVU,22,19,4346,0,5th of February 2019,2
589,2330620,Dust2,HAVU,unknown,6,16,4346,0,5th of February 2019,1
590,2330620,Nuke,HAVU,unknown,16,8,4346,0,5th of February 2019,2
591,2330620,Train,HAVU,unknown,12,16,4346,0,5th of February 2019,3
592,2330619,Inferno,3DMAX,ALTERNATE aTTaX,16,4,4346,0,5th of February 2019,1
593,2330619,Cache,3DMAX,ALTERNATE aTTaX,16,10,4346,0,5th of February 2019,2
594,2330618,Inferno,Windigo,NoChance,16,12,4346,0,5th of February 2019,1
595,2330618,Overpass,Windigo,NoChance,5,16,4346,0,5th of February 2019,2
596,2330618,Dust2,Windigo,NoChance,16,12,4346,0,5th of February 2019,3
597,2330617,Inferno,AGO,Epsilon,16,13,4346,0,5th of February 2019,1
598,2330617,Train,AGO,Epsilon,16,6,4346,0,5th of February 2019,2
599,2330719,Overpass,Tricked,pro100,16,8,4346,0,4th of February 2019,1
600,2330719,Mirage,Tricked,pro100,16,6,4346,0,4th of February 2019,2
601,2330720,Mirage,x6tence Galaxy,Giants,16,8,4346,0,4th of February 2019,1
602,2330720,Dust2,x6tence Galaxy,Giants,16,9,4346,0,4th of February 2019,2
603,2330700,Mirage,Giants,ex-Fragsters,11,16,4346,0,4th of February 2019,1
604,2330700,Nuke,Giants,ex-Fragsters,8,16,4346,0,4th of February 2019,2
605,2330701,Mirage,forZe,Tricked,16,13,4346,0,4th of February 2019,1
606,2330701,Train,forZe,Tricked,16,9,4346,0,4th of February 2019,2
607,2330697,Mirage,Unique,x6tence Galaxy,13,16,4346,0,3rd of February 2019,1
608,2330697,Cache,Unique,x6tence Galaxy,9,16,4346,0,3rd of February 2019,2
609,2330691,Mirage,pro100,Syman,16,12,4346,0,3rd of February 2019,1
610,2330691,Cache,pro100,Syman,6,16,4346,0,3rd of February 2019,2
611,2330691,Inferno,pro100,Syman,16,11,4346,0,3rd of February 2019,3
612,2330616,Dust2,x6tence Galaxy,ex-Fragsters,16,19,4346,0,3rd of February 2019,1
613,2330616,Inferno,x6tence Galaxy,ex-Fragsters,16,14,4346,0,3rd of February 2019,2
614,2330616,Mirage,x6tence Galaxy,ex-Fragsters,14,16,4346,0,3rd of February 2019,3
615,2330615,Inferno,Syman,Tricked,5,16,4346,0,3rd of February 2019,1
616,2330615,Mirage,Syman,Tricked,2,16,4346,0,3rd of February 2019,2
617,2330613,Nuke,Giants,Unique,16,14,4346,0,3rd of February 2019,1
618,2330613,Mirage,Giants,Unique,7,16,4346,0,3rd of February 2019,2
619,2330613,Dust2,Giants,Unique,16,8,4346,0,3rd of February 2019,3
620,2330614,Nuke,forZe,pro100,16,14,4346,0,3rd of February 2019,1
621,2330614,Mirage,forZe,pro100,16,13,4346,0,3rd of February 2019,2
622,2330771,Inferno,Swole Patrol,eUnited,16,14,4356,0,9th of February 2019,1
623,2330771,Train,Swole Patrol,eUnited,16,12,4356,0,9th of February 2019,2
624,2330770,Cache,eUnited,Ghost,19,17,4356,1,8th of February 2019,1
625,2330770,Overpass,eUnited,Ghost,16,14,4356,1,8th of February 2019,2
626,2330769,Overpass,Ghost,Luminosity,16,7,4356,1,8th of February 2019,1
627,2330769,Train,Ghost,Luminosity,14,16,4356,1,8th of February 2019,2
628,2330769,Inferno,Ghost,Luminosity,16,9,4356,1,8th of February 2019,3
629,2330768,Dust2,eUnited,Swole Patrol,1,16,4356,0,8th of February 2019,1
630,2330768,Inferno,eUnited,Swole Patrol,10,16,4356,0,8th of February 2019,2
631,2330773,Mirage,compLexity,Luminosity,9,16,4356,0,7th of February 2019,1
632,2330773,Cache,compLexity,Luminosity,16,14,4356,0,7th of February 2019,2
