,matchcode,team,map
848,2326349,ETHEREAL,Inferno
849,2326460,WE HAWT,Dust2
850,2326460,aAa,Nuke
851,2326456,3DMAX,Cache
852,2326456,Kinguin,Mirage
853,2326457,PANTHERS,Overpass
854,2326457,fnatic Academy,Inferno
855,2326459,WE HAWT,Dust2
856,2326459,Nexus,Mirage
857,2326451,Syman,Cache
858,2326451,Izako Boars,Mirage
859,2326428,Bpro,Dust2
860,2326428,Nexus,Mirage
861,2326455,PANTHERS,Inferno
862,2326455,x-kom,Train
863,2326429,fnatic Academy,Train
864,2326429,ex-Wind and Rain,Mirage
865,2326452,aAa,Train
866,2326452,Endpoint,Dust2
867,2326453,ENCE,Dust2
868,2326453,Virtus.pro,Train
869,2326380,forZe,Inferno
870,2326380,Imperial,Mirage
871,2326409,Bpro,Cache
872,2326409,Virtus.pro,Train
873,2326381,Kinguin,Mirage
874,2326381,EURONICS,Cache
875,2326410,ex-PRIDE,Train
876,2326410,Vexed,Mirage
877,2326411,Royal Bandits,Mirage
878,2326411,x-kom,Overpass
879,2326407,aAa,Train
880,2326407,PANTHERS,Overpass
881,2326408,WE HAWT,Mirage
882,2326408,ENCE,Nuke
883,2326437,Izako Boars,Dust2
884,2326437,Quantum Bellator Fire,Cache
885,2326406,Endpoint,Overpass
886,2326406,ex-Wind and Rain,Cache
887,2326376,Squared,Mirage
888,2326376,SuperJymy,Inferno
889,2326379,Windigo,Dust2
890,2326379,AGO,Overpass
891,2326378,ENCE,Mirage
892,2326378,Windigo,Train
893,2326152,Tempo Storm,Mirage
894,2326152,AGO,Train
895,2326316,Isurus,Mirage
896,2326316,Luminosity,Train
897,2326377,iNTACT,Nuke
898,2326377,Bravado,Inferno
899,2326315,Wild,Nuke
900,2326315,Isurus,Mirage
901,2326338,x-kom,Train
902,2326338,ENCE,Dust2
903,2326335,PANTHERS,Inferno
904,2326335,ex-PRIDE,Train
905,2326337,Royal Bandits,Cache
906,2326337,WE HAWT,Mirage
907,2326336,aAa,Nuke
908,2326336,Vexed,Inferno
909,2326339,fnatic Academy,Inferno
910,2326339,Bpro,Cache
911,2326128,Sprout,Cache
912,2326128,Kinguin,Dust2
913,2326334,Nexus,Mirage
914,2326334,Endpoint,Overpass
915,2326345,LiviD,Overpass
916,2326345,iNTACT,Nuke
917,2326340,WINside,Nuke
918,2326340,DreamEaters,Train
919,2326293,G2,Inferno
920,2326293,Windigo,Overpass
921,2326153,Bpro,Cache
922,2326153,Imperial,Mirage
923,2326194,forZe,Inferno
924,2326194,ALTERNATE aTTaX,Nuke
925,2326292,3DMAX,Inferno
926,2326292,ENCE,Mirage
927,2326291,AGO,Overpass
928,2326291,Windigo,Dust2
929,2326290,3DMAX,Inferno
930,2326290,Red Reserve,Overpass
931,2326289,Red Reserve,Overpass
932,2326289,3DMAX,Inferno
933,2326036,HAVU,Mirage
934,2326036,Forge,Cache
935,2325766,Astralis,Dust2
936,2325766,North,Train
937,2325958,Bpro,Cache
938,2325958,Syman,Train
939,2326310,NinjaServ,Inferno
940,2326310,Dark Tigers,Dust2
941,2325765,mousesports,Dust2
942,2325765,North,Inferno
943,2326320,FrostFire,Inferno
944,2326320,COVE,Mirage
945,2325764,NiP,Mirage
946,2325764,Astralis,Nuke
947,2326242,AVANGAR,Mirage
948,2326242,Mantegos,Inferno
949,2326300,Dark Tigers,Nuke
950,2326300,Lyngby Vikings,Inferno
951,2326241,XCN,Nuke
952,2326241,Capcorn,Inferno
953,2326241,XCN,Overpass
954,2326241,Capcorn,Train
955,2326319,COVE,Cache
956,2326319,VG.Anthrax,Mirage
957,2326314,MVP.karnal,Train
958,2326314,VG.Anthrax,Inferno
959,2326247,Tainted Minds,Inferno
960,2326247,Chiefs,Mirage
961,2326318,MVP.karnal,Cache
962,2326318,COVE,Mirage
963,2326317,VG.Anthrax,Inferno
964,2326317,FrostFire,Dust2
965,2326309,FrostFire,Dust2
966,2326309,COVE,Inferno
967,2326267,Forty Six and 2,Inferno
968,2326267,Vault,Mirage
969,2326266,ETHEREAL,Mirage
970,2326266,Big Frames,Inferno
971,2326305,Vision,Inferno
972,2326305,Excelerate,Mirage
973,2326308,War Fleet,Mirage
974,2326308,Lethal,Inferno
975,2326307,Grand Old Party Supporters,Inferno
976,2326307,x1 Academy,Mirage
977,2326306,Broken Alliance,Dust2
978,2326306,AZIO,Nuke
979,2326255,Wild,Train
980,2326255,Bull,Mirage
981,2326299,NinjaServ,Inferno
982,2326299,Represent,Mirage
983,2326304,Zepheria,Cache
984,2326304,Lethal,Mirage
985,2326264,Isurus,Inferno
986,2326264,YeaH!,Train
987,2326302,AZIO,Overpass
988,2326302,LAN Lords,Inferno
989,2326301,Excelerate,Train
990,2326301,Penn State,Inferno
991,2326303,x1 Academy,Train
992,2326303,TangoWorldWide,Dust2
993,2326296,Lyngby Vikings,Inferno
994,2326296,HYDR,Nuke
995,2326254,Flow,Inferno
996,2326254,Flygplan,Mirage
997,2326295,Represent,Overpass
998,2326295,Granit,Train
999,2325763,Natus Vincere,Train
1000,2325763,North,Inferno
1001,2326038,Virus,Cache
1002,2326038,Rush Middle East,Dust2
1003,2326297,Dark Tigers,Dust2
1004,2326297,eEriness,Inferno
1005,2326294,NinjaServ,Train
1006,2326294,Allround-PC,Mirage
1007,2325762,mousesports,Cache
1008,2325762,FaZe,Dust2
1009,2326284,NecroRaisers,Dust2
1010,2326284,HYDR,Train
1011,2326035,fnatic Academy,Inferno
1012,2326035,Squared,Mirage
1013,2326278,Dr. Pepper,Nuke
1014,2326278,Allround-PC,Cache
1015,2326280,Granit,Inferno
1016,2326280,SILENT,Cache
1017,2326281,Dark Tigers,Dust2
1018,2326281,Sørby Academy,Mirage
1019,2326282,eEriness,Inferno
1020,2326282,Swiss Incredible Rebels,Cache
1021,2326283,Lyngby Vikings,Dust2
1022,2326283,eRazed,Cache
1023,2326286,NinjaServ,Dust2
1024,2326286,mYinsanity,Inferno
1025,2326279,Represent,Overpass
1026,2326279,Intense,Cache
1027,2326285,Red Reserve,Overpass
1028,2326285,preanus,Mirage
1029,2325761,Astralis,Overpass
1030,2325761,MIBR,Train
1031,2326253,Chaos,Cache
1032,2326253,Red Reserve,Train
1033,2325760,Heroic,Nuke
1034,2325760,NiP,Overpass
1035,2326186,QuestionMark,Dust2
1036,2326186,5Hunters,Inferno
1037,2326239,PG BarracX,Inferno
1038,2326239,XCN,Nuke
1039,2326237,ORDER,Dust2
1040,2326237,Tainted Minds,Cache
1041,2326185,QuestionMark,Cache
1042,2326185,Sabertooth,Inferno
1043,2326238,The Prime,Train
1044,2326238,Capcorn,Overpass
1045,2326184,5Hunters,Inferno
1046,2326184,Revolution,Train
1047,2326236,Legacy,Mirage
1048,2326236,Chiefs,Cache
1049,2326261,Glockoma,Cache
1050,2326261,Vault,Train
1051,2326196,Isurus,Overpass
1052,2326196,FURIA Inagame,Train
1053,2326260,Geostorm,Inferno
1054,2326260,ETHEREAL,Mirage
1055,2326195,YeaH!,Train
1056,2326195,DETONA,Mirage
1057,2326234,NoTag,Overpass
1058,2326234,Luminosity,Cache
1059,2326234,NoTag,Mirage
1060,2326234,Luminosity,Train
1061,2326151,Windigo,Overpass
1062,2326151,3DMAX,Inferno
1063,2326235,NoTag,Overpass
1064,2326235,Wild,Nuke
1065,2325759,HellRaisers,Dust2
1066,2325759,mousesports,Mirage
1067,2325758,Heroic,Nuke
1068,2325758,OpTic,Train
1069,2325757,Natus Vincere,Mirage
1070,2325757,Ghost,Nuke
1071,2325756,TYLOO,Mirage
1072,2325756,Astralis,Overpass
1073,2326189,Geostorm,Cache
1074,2326189,subtLe,Mirage
1075,2326193,Forty Six and 2,Inferno
1076,2326193,TeamOne,Train
1077,2326192,Big Frames,Mirage
1078,2326192,Infamous,Train
1079,2326188,ETHEREAL,Inferno
1080,2326188,ex-Atmosphere,Mirage
1081,2326191,Glockoma,Mirage
1082,2326191,MWNL,Inferno
1083,2326190,Vault,Inferno
1084,2326190,Whatever It Takes,Train
1085,2326117,Luminosity,Train
1086,2326117,Wild,Inferno
1087,2326232,Revoltz,Mirage
1088,2326232,NoTag,Overpass
1089,2326233,Bravado,Inferno
1090,2326233,Swole Patrol,Nuke
1091,2325957,expert,Cache
1092,2325957,Endpoint,Dust2
1093,2326177,Wild,Inferno
1094,2326177,Luminosity,Mirage
1095,2326178,Isurus,Overpass
1096,2326178,NoTag,Mirage
1097,2326180,Hysteria,Inferno
1098,2326180,Swole Patrol,Nuke
1099,2326181,Vireo.pro,Cache
1100,2326181,Bravado,Dust2
1101,2326179,Revoltz,Mirage
1102,2326179,W7M,Inferno
1103,2326006,Japaleno,Overpass
1104,2326006,LDLC,Train
1105,2325755,mousesports,Mirage
1106,2325755,MIBR,Inferno
1107,2326127,Red Reserve,Train
1108,2326127,Chaos,Dust2
1109,2326126,3DMAX,Dust2
1110,2326126,ALTERNATE aTTaX,Train
1111,2325754,FaZe,Dust2
1112,2325754,OpTic,Train
1113,2326176,PRIDE,Inferno
1114,2326176,x-kom,Overpass
1115,2325753,Ghost,Inferno
1116,2325753,NiP,Train
1117,2325751,Gambit,Train
1118,2325751,HellRaisers,Cache
1119,2326005,Japaleno,Mirage
1120,2326005,Kinguin,Train
1121,2325752,Astralis,Nuke
1122,2325752,North,Inferno
1123,2325750,Heroic,Mirage
1124,2325750,fnatic,Inferno
1125,2326159,Forty Six and 2,Inferno
1126,2326159,subtLe,Train
1127,2326044,PITS,Cache
1128,2326044,DETONA,Mirage
1129,2326163,Glockoma,Mirage
1130,2326163,The Fundamentals,Dust2
1131,2326158,Whatever It Takes,Train
1132,2326158,Infamous,Cache
1133,2326160,TeamOne,Overpass
1134,2326160,ex-Atmosphere,Mirage
1135,2326157,Big Frames,Cache
1136,2326157,MWNL,Mirage
1137,2326157,Big Frames,Inferno
1138,2326162,Vault,Overpass
1139,2326162,Hysteria,Mirage
1140,2326161,Vikings,Mirage
1141,2326161,Geostorm,Inferno
1142,2326175,Santos,Overpass
1143,2326175,Isurus,Dust2
1144,2326170,Revoltz,Mirage
1145,2326170,Rão,Cache
1146,2326168,W7M,Mirage
1147,2326168,Luminosity,Cache
1148,2326169,NoTag,Mirage
1149,2326169,Wild,Nuke
1150,2326156,Squared,Train
1151,2326156,unknown,Cache
1152,2326130,Smoke Criminals,Inferno
1153,2326130,Izako Boars,Mirage
1154,2326032,forZe,Inferno
1155,2326032,Sharks,Nuke
1156,2326138,W7M,Mirage
1157,2326138,Isurus,Inferno
1158,2326140,Revoltz,Cache
1159,2326140,Wild,Nuke
1160,2326136,Santos,Inferno
1161,2326136,Luminosity,Train
1162,2325749,Natus Vincere,Inferno
1163,2325749,NRG,Overpass
1164,2325748,Grayhound,Cache
1165,2325748,TYLOO,Mirage
1166,2326139,Rão,Cache
1167,2326139,NoTag,Train
1168,2326155,Tricked,Cache
1169,2326155,Squared,Mirage
1170,2326007,Izako Boars,Train
1171,2326007,Quantum Bellator Fire,Inferno
1172,2326129,Monolith,Overpass
1173,2326129,Evolution,Mirage
1174,2326154,unknown,Nuke
1175,2326154,Ambush,Overpass
1176,2326122,Hysteria,Inferno
1177,2326122,subtLe,Mirage
1178,2326124,Glockoma,Mirage
1179,2326124,ex-Atmosphere,Train
1180,2326009,FURIA Inagame,Inferno
1181,2326009,Santos,Train
1182,2326121,Vault,Train
1183,2326121,Forty Six and 2,Cache
1184,2326118,ETHEREAL,Overpass
1185,2326118,Big Frames,Dust2
1186,2326123,The Fundamentals,Mirage
1187,2326123,TeamOne,Overpass
1188,2326046,Isurus,Dust2
1189,2326046,DETONA,Mirage
1190,2326120,Vikings,Cache
1191,2326120,Whatever It Takes,Dust2
1192,2326034,Valiance,Mirage
1193,2326034,Bpro,Cache
1194,2326116,PLINK,Overpass
1195,2326116,DreamEaters,Mirage
1196,2325960,WINside,Dust2
1197,2325960,warmup,Mirage
1198,2326125,Sharks,Cache
1199,2326125,Windigo,Dust2
1200,2326033,Syman,Cache
1201,2326033,Imperial,Mirage
1202,2326068,Sharks,Cache
1203,2326068,Valiance,Inferno
1204,2326067,Windigo,Overpass
1205,2326067,VENI VIDI VICI,Mirage
1206,2326115,Rão,Cache
1207,2326115,Coscu Army,Nuke
1208,2326045,Luminosity,Train
1209,2326045,Isurus,Dust2
1210,2326008,YeaH!,Mirage
1211,2326008,Wild,Nuke
1212,2326031,PLINK,Overpass
1213,2326031,ALTERNATE aTTaX,Inferno
1214,2325956,unknown,Overpass
1215,2325956,WASD,Train
1216,2326030,Unique,Mirage
1217,2326030,Tempo Storm,Inferno
1218,2326029,pro100,Mirage
1219,2326029,AGO,Dust2
1220,2326041,Huzy,Train
1221,2326041,DETONA,Mirage
1222,2326042,Revoltz,Mirage
1223,2326042,Uranus,Inferno
1224,2326043,Rofed,Overpass
1225,2326043,Santos,Inferno
1226,2325983,PITS,Inferno
1227,2325983,Luminosity,Overpass
1228,2326039,Test Takers,Inferno
1229,2326039,BlackOut,Mirage
1230,2326022,HAVU,Train
1231,2326022,Windigo,Overpass
1232,2326026,AZIO,Inferno
1233,2326026,Test Takers,Overpass
1234,2326037,DreamEaters,Mirage
1235,2326037,Valiance,Dust2
1236,2326025,BlackOut,Nuke
1237,2326025,Gorilla Gang,Overpass
1238,2325959,EURONICS,Cache
1239,2325959,SuperJymy,Inferno
1240,2326028,Endpoint,Overpass
1241,2326028,Business 5,Inferno
1242,2326028,Business 5,Train
1243,2326028,Endpoint,Mirage
1244,2326017,Eternity,Train
1245,2326017,Rush Middle East,Cache
1246,2326021,LDLC,Overpass
1247,2326021,3DMAX,Cache
1248,2326027,SHADOWS,Mirage
1249,2326027,Millennium,Dust2
1250,2326011,WASD,Train
1251,2326011,DreamEaters,Mirage
1252,2326014,Millennium,Overpass
1253,2326014,Realize,Cache
1254,2326018,Get Rekt,Overpass
1255,2326018,Virus,Mirage
1256,2326010,Nemiga,Train
1257,2326010,Valiance,Inferno
1258,2326015,Business 5,Overpass
1259,2326015,fnatic Academy,Train
1260,2326016,Unique,Mirage
1261,2326016,Endpoint,Dust2
1262,2325943,Kinguin,Dust2
1263,2325943,MIBR,Cache
1264,2325943,Kinguin,Train
1265,2325943,MIBR,Mirage
1266,2326013,SHADOWS,Overpass
1267,2326013,WMGC,Mirage
1268,2325979,Cloud9,Mirage
1269,2325979,eUnited,Overpass
1270,2325979,Cloud9,Cache
1271,2325979,eUnited,Train
1272,2325951,Tainted Minds,Train
1273,2325951,Legacy,Mirage
1274,2325982,DETONA,Mirage
1275,2325982,Isurus,Dust2
1276,2325978,Swole Patrol,Train
1277,2325978,eUnited,Inferno
1278,2326012,W7M,Nuke
1279,2326012,C4,Inferno
1280,2326003,Unique,Train
1281,2326003,cat345,Mirage
1282,2325992,3DMAX,Cache
1283,2325992,HAVU,Nuke
1284,2326004,fnatic Academy,Train
1285,2326004,CeX,Nuke
1286,2325991,Sharks,Cache
1287,2325991,HAVU,Dust2
1288,2325942,MVP PK,Inferno
1289,2325942,MIBR,Dust2
1290,2325926,ENCE,Mirage
1291,2325926,North,Inferno
1292,2326001,Devious,Cache
1293,2326001,Business 5,Inferno
1294,2326002,Endpoint,Dust2
1295,2326002,Fierce,Train
1296,2325941,Kinguin,Mirage
1297,2325941,Ghost,Nuke
1298,2325948,AVANT,Mirage
1299,2325948,Tainted Minds,Inferno
1300,2325949,Ground Zero,Inferno
1301,2325949,Legacy,Cache
1302,2325950,ORDER,Inferno
1303,2325950,Chiefs,Nuke
1304,2325946,Dynasty,Inferno
1305,2325946,AVANT,Overpass
1306,2325944,Chiefs,Nuke
1307,2325944,Tainted Minds,Inferno
1308,2325945,Legacy,Cache
1309,2325945,ORDER,Dust2
1310,2325947,Surge,Inferno
1311,2325947,Ground Zero,Dust2
1312,2325977,Vision,Nuke
1313,2325977,Swole Patrol,Overpass
1314,2325987,FURIA Inagame,Inferno
1315,2325987,Isurus,Dust2
1316,2325981,Wild,Inferno
1317,2325981,Santos,Cache
1318,2325990,C4,Mirage
1319,2325990,Huzy,Nuke
1320,2325976,eUnited,Overpass
1321,2325976,Cloud9,Inferno
1322,2325986,DETONA,Mirage
1323,2325986,Wild,Nuke
1324,2325980,YeaH!,Mirage
1325,2325980,FURIA Inagame,Inferno
1326,2325975,TeamOne,Cache
1327,2325975,Vision,Nuke
1328,2325974,BlackOut,Nuke
1329,2325974,Swole Patrol,Overpass
1330,2325965,3DMAX,Cache
1331,2325965,Sharks,Nuke
1332,2325739,MIBR,Inferno
1333,2325739,Flash,Cache
1334,2325964,Bpro,Cache
1335,2325964,HAVU,Train
1336,2325925,Gambit,Train
1337,2325925,North,Inferno
1338,2325738,MVP PK,Inferno
1339,2325738,Virtus.pro,Dust2
1340,2325924,AVANGAR,Mirage
1341,2325924,ENCE,Inferno
1342,2325988,3DMAX,Cache
1343,2325988,DEEZ NUTS,Nuke
1344,2325737,OpTic,Nuke
1345,2325737,Ghost,Overpass
1346,2325962,Equals,Cache
1347,2325962,DEEZ NUTS,Overpass
1348,2325969,EURONICS,Cache
1349,2325969,Sprout,Train
1350,2325923,Space Soldiers,Inferno
1351,2325923,Gambit,Train
1352,2325963,3DMAX,Cache
1353,2325963,Izako Boars,Mirage
1354,2325911,Dynasty,Inferno
1355,2325911,ORDER,Train
1356,2325922,Heroic,Train
1357,2325922,North,Inferno
1358,2325912,AVANT,Mirage
1359,2325912,Legacy,Cache
1360,2325736,TYLOO,Mirage
1361,2325736,Kinguin,Overpass
1362,2325722,FURIA Inagame,Inferno
1363,2325722,W7M,Train
1364,2325722,W7M,Mirage
1365,2325985,Uber To Your Crib,Inferno
1366,2325985,Reform,Mirage
1367,2325972,BlackOut,Nuke
1368,2325972,Bravado,Dust2
1369,2325973,Ange's Big Toe,Mirage
1370,2325973,TeamOne,Overpass
1371,2325936,DETONA,Cache
1372,2325936,Coscu Army,Mirage
1373,2325984,Glockoma,Mirage
1374,2325984,Guerrilla Tactics,Inferno
1375,2325970,Vision,Mirage
1376,2325970,Cloud9,Inferno
1377,2325971,Swole Patrol,Overpass
1378,2325971,eUnited,Inferno
1379,2325934,PITS,Inferno
1380,2325934,C4,Mirage
1381,2325934,C4,Cache
1382,2325929,TeamOne,Inferno
1383,2325929,Swole Patrol,Overpass
1384,2325931,3DMAX,Cache
1385,2325931,HAVU,Train
1386,2325927,BlackOut,Mirage
1387,2325927,Cloud9,Cache
1388,2325928,Vision,Nuke
1389,2325928,Bravado,Dust2
1390,2325930,Ange's Big Toe,Mirage
1391,2325930,eUnited,Overpass
1392,2325938,GoodJob,Inferno
1393,2325938,DreamEaters,Mirage
1394,2325932,Sharks,Nuke
1395,2325932,Bpro,Cache
1396,2325921,Fragsters,Train
1397,2325921,Space Soldiers,Mirage
1398,2325920,Valiance,Inferno
1399,2325920,Heroic,Nuke
1400,2325918,AVANGAR,Cache
1401,2325918,Gambit,Overpass
1402,2325919,ENCE,Overpass
1403,2325919,North,Mirage
1404,2325940,Taboo,Nuke
1405,2325940,Ground Zero,Dust2
1406,2325939,Respawn Ninja Black,Train
1407,2325939,tbd,Mirage
1408,2325917,Valiance,Inferno
1409,2325917,Gambit,Train
1410,2325914,Fragsters,Inferno
1411,2325914,North,Mirage
1412,2325915,ENCE,Nuke
1413,2325915,Space Soldiers,Mirage
1414,2325916,AVANGAR,Dust2
1415,2325916,Heroic,Train
1416,2325937,Ground Zero,Train
1417,2325937,Chiefs,Mirage
1418,2325723,Bull,Mirage
1419,2325723,YeaH!,Nuke
1420,2325653,CERUS,Mirage
1421,2325653,Guerrilla Tactics,Train
1422,2325913,C4,Cache
1423,2325913,Bulldozer,Inferno
1424,2325933,FURIA,Mirage
1425,2325933,Swole Patrol,Overpass
1426,2325908,Swole Patrol,Train
1427,2325908,Infamous,Inferno
1428,2325900,DreamEaters,Train
1429,2325900,WINside,Mirage
1430,2325904,Nordavind,Nuke
1431,2325904,Sharks,Mirage
1432,2325507,HAVU,Nuke
1433,2325507,WASD,Train
1434,2325909,small meats,Inferno
1435,2325909,FURIA,Nuke
1436,2325903,x-kom,Mirage
1437,2325903,HAVU,Dust2
1438,2325902,3DMAX,Inferno
1439,2325902,Nordavind,Overpass
1440,2325901,DenDD,Cache
1441,2325901,LDLC,Overpass
1442,2325880,TRIDENT,Dust2
1443,2325880,tbd,Inferno
1444,2325882,madlikewizards,Mirage
1445,2325882,Respawn Ninja Black,Overpass
1446,2325876,Ange's Big Toe,Mirage
1447,2325876,iNTACT,Overpass
1448,2325860,PITS,Cache
1449,2325860,C4,Mirage
1450,2325877,Grizzlys,Inferno
1451,2325877,TeamOne,Nuke
1452,2325878,RESOLUTE,Overpass
1453,2325878,BlackOut,Mirage
1454,2325875,Velocity,Mirage
1455,2325875,Vision,Train
1456,2325861,Uranus,Inferno
1457,2325861,Bulldozer,Overpass
1458,2325899,Chaos,Dust2
1459,2325899,Fragsters,Train
1460,2325499,INTZ,Cache
1461,2325499,W7M,Train
1462,2325844,x-kom,Overpass
1463,2325844,Bpro,Inferno
1464,2325649,Endpoint,Overpass
1465,2325649,Squared,Mirage
1466,2325859,AVANGAR,Mirage
1467,2325859,Fragsters,Inferno
1468,2325858,Chaos,Dust2
1469,2325858,Valiance,Inferno
1470,2325843,HAVU,Dust2
1471,2325843,Tricked,Cache
1472,2325792,WINside,Mirage
1473,2325792,Unique,Train
1474,2325841,MVP PK,Inferno
1475,2325841,Flash,Cache
1476,2325841,MVP PK,Mirage
1477,2325841,Flash,Dust2
1478,2325879,MC,Nuke
1479,2325879,Taboo,Inferno
1480,2325881,Chiefs Academy,Mirage
1481,2325881,Ground Zero,Train
1482,2325839,SCARZ Absolute,Cache
1483,2325839,MVP PK,Inferno
1484,2325838,BOOT-d[S],Inferno
1485,2325838,SCARZ Absolute,Cache
1486,2325842,ex-Wild,Mirage
1487,2325842,DETONA,Train
1488,2325842,DETONA,Cache
1489,2325608,PITS,Inferno
1490,2325608,Bulldozer,Cache
1491,2325834,Sharks,Train
1492,2325834,EURONICS,Cache
1493,2325508,Bpro,Cache
1494,2325508,fnatic Academy,Inferno
1495,2325837,MiTH,Cache
1496,2325837,BOOT-d[S],Train
1497,2325831,Smoke Criminals,Overpass
1498,2325831,AGO,Cache
1499,2325735,CyberZen,Inferno
1500,2325735,MVP PK,Nuke
1501,2325835,MVP PK,Inferno
1502,2325835,Flash,Cache
1503,2325830,Royal Bandits,Nuke
1504,2325830,Smoke Criminals,Cache
1505,2325830,Royal Bandits,Inferno
1506,2325829,3DMAX,Cache
1507,2325829,AGO,Inferno
1508,2325734,BOOT-d[S],Train
1509,2325734,CyberZen,Inferno
1510,2325732,EHOME,Inferno
1511,2325732,BOOT-d[S],Train
1512,2325607,Uranus,Inferno
1513,2325607,C4,Mirage
1514,2325814,INTZ,Train
1515,2325814,ex-Wild,Mirage
1516,2325804,Wild,Nuke
1517,2325804,Avalanche,Mirage
1518,2325803,Isurus,Dust2
1519,2325803,Hype,Mirage
1520,2325832,PITS,Inferno
1521,2325832,Revoltz,Cache
1522,2325796,HAVU,Dust2
1523,2325796,Bpro,Cache
1524,2325840,MALCO,Nuke
1525,2325840,Wolsung,Overpass
1526,2325626,WINside,Mirage
1527,2325626,EURONICS,Inferno
1528,2325828,Wolsung,Mirage
1529,2325828,deprEST,Inferno
1530,2325833,MALCO,Train
1531,2325833,MightyWolves,Mirage
1532,2325795,Tricked,Inferno
1533,2325795,x-kom,Mirage
1534,2325631,Bpro,Cache
1535,2325631,unknown,Nuke
1536,2325794,Sharks,Mirage
1537,2325794,Nordavind,Train
1538,2325822,AVANGAR,Train
1539,2325822,WINside,Mirage
1540,2325822,AVANGAR,Cache
1541,2325822,WINside,Dust2
1542,2325822,AVANGAR,Overpass
1543,2325821,TNC,Inferno
1544,2325821,BOOT-d[S],Nuke
1545,2325772,madlikewizards,Mirage
1546,2325772,Chiefs Academy,Overpass
1547,2325820,SCARZ Absolute,Mirage
1548,2325820,MVP PK,Nuke
1549,2325819,Flash,Overpass
1550,2325819,MiTH,Cache
1551,2325800,Unique,Mirage
1552,2325800,pro100,Cache
1553,2325817,SCARZ Absolute,Cache
1554,2325817,BOOT-d[S],Inferno
1555,2325816,Flash,Overpass
1556,2325816,5POWER,Mirage
1557,2325818,TNC,Cache
1558,2325818,MVP PK,Inferno
1559,2325773,MC,Nuke
1560,2325773,TRIDENT,Cache
1561,2325731,EHOME,Overpass
1562,2325731,GOSU,Inferno
1563,2325733,Flash,Mirage
1564,2325733,CyberZen,Train
1565,2325777,DETONA,Dust2
1566,2325777,INTZ,Cache
1567,2325776,Bragantino,Cache
1568,2325776,ex-Wild,Overpass
1569,2325791,Great Danes,Mirage
1570,2325791,Ignite,Train
1571,2325789,Aerox,Inferno
1572,2325789,Ignite,Train
1573,2325767,PLINK,Nuke
1574,2325767,Unique,Mirage
1575,2325790,HYDR,Inferno
1576,2325790,Great Danes,Train
1577,2325509,FriendlyFire,Inferno
1578,2325509,Izako Boars,Overpass
1579,2325716,Monolith,Inferno
1580,2325716,AVANGAR,Mirage
1581,2325729,MiTH,Overpass
1582,2325729,GOSU,Inferno
1583,2325730,Beyond,Cache
1584,2325730,Flash,Mirage
1585,2325728,TNC,Inferno
1586,2325728,TheMongolz,Train
1587,2325714,TYLOO,Mirage
1588,2325714,MVP PK,Inferno
1589,2325713,MVP PK,Nuke
1590,2325713,BOOT-d[S],Mirage
1591,2325712,TYLOO,Mirage
1592,2325712,CyberZen,Inferno
1593,2325506,unknown,Train
1594,2325506,SuperJymy,Inferno
1595,2325720,Unique,Mirage
1596,2325720,pro100,Cache
1597,2325721,Syman,Train
1598,2325721,PLINK,Nuke
1599,2325711,Flash,Mirage
1600,2325711,MVP PK,Train
1601,2325715,3DMAX,Inferno
1602,2325715,EURONICS,Cache
1603,2325710,BOOT-d[S],Mirage
1604,2325710,Beyond,Cache
1605,2325688,AVANT,Overpass
1606,2325688,Dynasty,Cache
1607,2325709,EHOME,Overpass
1608,2325709,CyberZen,Inferno
1609,2325708,TYLOO,Mirage
1610,2325708,GOSU,Inferno
1611,2325562,XUXAN,Inferno
1612,2325562,Jaguar,Cache
1613,2325651,Uber To Your Crib,Inferno
1614,2325651,InControl,Overpass
1615,2325652,disADVANCtagED,Mirage
1616,2325652,Glockoma,Cache
1617,2325632,Isurus,Dust2
1618,2325632,Virtue,Train
1619,2325662,Bragantino,Mirage
1620,2325662,DETONA,Train
