,matchcode,team,map
29285,2317923,HellRaisers,Nuke
29286,2317923,Misfits,Train
29287,2317923,HellRaisers,Mirage
29288,2317970,EURONICS,Inferno
29289,2317970,aAa,Train
29290,2317970,EURONICS,Cache
29291,2317970,aAa,Mirage
29292,2317969,EURONICS,Inferno
29293,2317969,aAa,Train
29294,2317969,EURONICS,Cache
29295,2317969,aAa,Mirage
29296,2317922,fnatic,Nuke
29297,2317922,OpTic,Cache
29298,2317922,fnatic,Overpass
29299,2317922,OpTic,Cobblestone
29300,2317878,EMC,Train
29301,2317878,Candy Camel,Mirage
29302,2317878,EMC,Nuke
29303,2317878,Candy Camel,Cache
29304,2317865,Paradox Supremacy,Nuke
29305,2317865,Masterminds,Overpass
29306,2317865,Paradox Supremacy,Inferno
29307,2317865,Masterminds,Train
29308,2317886,MVP PK,Cache
29309,2317886,BOOT-d[S],Cobblestone
29310,2317886,MVP PK,Overpass
29311,2317886,BOOT-d[S],Inferno
29312,2317886,MVP PK,Nuke
29313,2317886,BOOT-d[S],Train
29314,2317870,Ground Zero,Cobblestone
29315,2317870,Corvidae,Inferno
29316,2317870,Ground Zero,Cache
29317,2317870,Corvidae,Nuke
29318,2317884,LGD,Overpass
29319,2317884,EHOME,Nuke
29320,2317884,LGD,Inferno
29321,2317884,EHOME,Cache
29322,2317884,LGD,Cobblestone
29323,2317884,EHOME,Mirage
29324,2317904,Grey,Inferno
29325,2317904,Parallax,Nuke
29326,2317904,Grey,Cobblestone
29327,2317904,Parallax,Overpass
29328,2317840,Splyce,Overpass
29329,2317840,TYLOO,Nuke
29330,2317840,Splyce,Inferno
29331,2317840,TYLOO,Mirage
29332,2317839,Vega Squadron,Cobblestone
29333,2317839,5POWER,Nuke
29334,2317839,Vega Squadron,Mirage
29335,2317839,5POWER,Train
29336,2317763,Gale Force,Nuke
29337,2317763,Rise Nation,Cache
29338,2317951,Without Warning,Cache
29339,2317951,Pixel,Inferno
29340,2317951,Without Warning,Mirage
29341,2317951,Pixel,Nuke
29342,2317829,KPI,Inferno
29343,2317829,PACT,Overpass
29344,2317829,KPI,Nuke
29345,2317829,PACT,Mirage
29346,2317933,EURONICS,Inferno
29347,2317933,North Academy,Overpass
29348,2317933,EURONICS,Mirage
29349,2317933,North Academy,Nuke
29350,2317916,Squared,Mirage
29351,2317916,BerZerKers,Train
29352,2317916,Squared,Overpass
29353,2317916,BerZerKers,Nuke
29354,2317915,Goliath,Mirage
29355,2317915,Bravado,Overpass
29356,2317915,Goliath,Cache
29357,2317915,Bravado,Nuke
29358,2317932,EURONICS,Inferno
29359,2317932,North Academy,Overpass
29360,2317932,EURONICS,Mirage
29361,2317932,North Academy,Nuke
29362,2317892,Valiance,Overpass
29363,2317892,AGO,Nuke
29364,2317929,EPG,Overpass
29365,2317929,AVANGAR,Nuke
29366,2317929,EPG,Cache
29367,2317929,AVANGAR,Mirage
29368,2317929,EPG,Cobblestone
29369,2317929,AVANGAR,Inferno
29370,2317672,5balls,Inferno
29371,2317672,EnVyUs Academy,Overpass
29372,2317672,5balls,Cache
29373,2317672,EnVyUs Academy,Cobblestone
29374,2317931,ALTERNATE aTTaX,Train
29375,2317931,Movistar Riders,Cobblestone
29376,2317931,ALTERNATE aTTaX,Nuke
29377,2317931,Movistar Riders,Cache
29378,2317731,pro100,Train
29379,2317731,Epsilon,Inferno
29380,2317731,pro100,Cache
29381,2317731,Epsilon,Cobblestone
29382,2317930,ALTERNATE aTTaX,Train
29383,2317930,Movistar Riders,Cobblestone
29384,2317930,ALTERNATE aTTaX,Nuke
29385,2317930,Movistar Riders,Cache
29386,2317883,HEXGEARS,Train
29387,2317883,ViCi,Cache
29388,2317883,HEXGEARS,Cobblestone
29389,2317883,ViCi,Mirage
29390,2317883,HEXGEARS,Nuke
29391,2317883,ViCi,Overpass
29392,2317927,pro100,Train
29393,2317927,Nemiga,Cache
29394,2317927,pro100,Mirage
29395,2317927,Nemiga,Cobblestone
29396,2317882,Recca,Inferno
29397,2317882,Eclipse,Nuke
29398,2317882,Recca,Overpass
29399,2317882,Eclipse,Cache
29400,2317882,Recca,Train
29401,2317882,Eclipse,Cobblestone
29402,2317885,Flash,Nuke
29403,2317885,5POWER,Overpass
29404,2317885,Flash,Train
29405,2317885,5POWER,Cobblestone
29406,2317885,Flash,Mirage
29407,2317885,5POWER,Inferno
29408,2317950,TYLOO,Train
29409,2317950,Vega Squadron,Cobblestone
29410,2317950,TYLOO,Nuke
29411,2317950,Vega Squadron,Overpass
29412,2317950,TYLOO,Cache
29413,2317950,Vega Squadron,Inferno
29414,2317949,Gambit,Cache
29415,2317949,Splyce,Overpass
29416,2317949,Gambit,Cobblestone
29417,2317949,Splyce,Nuke
29418,2317949,Gambit,Train
29419,2317949,Splyce,Inferno
29420,2317838,Grayhound,Train
29421,2317838,TYLOO,Nuke
29422,2317837,Gambit,Cache
29423,2317837,Splyce,Overpass
29424,2317836,TYLOO,Nuke
29425,2317836,Vega Squadron,Cobblestone
29426,2317835,5POWER,Nuke
29427,2317835,Splyce,Overpass
29428,2317895,Third Times a Charm,Cache
29429,2317895,RivaL,Train
29430,2317895,Third Times a Charm,Mirage
29431,2317895,RivaL,Nuke
29432,2317896,HWML,Inferno
29433,2317896,Vikings,Cobblestone
29434,2317896,HWML,Nuke
29435,2317896,Vikings,Mirage
29436,2317894,Enter,Mirage
29437,2317894,h00liGaNz,Train
29438,2317894,Enter,Nuke
29439,2317894,h00liGaNz,Overpass
29440,2317893,Glockoma,Nuke
29441,2317893,eRa,Overpass
29442,2317893,Glockoma,Cobblestone
29443,2317893,eRa,Train
29444,2317834,Grayhound,Train
29445,2317834,Vega Squadron,Cobblestone
29446,2317833,Gambit,Inferno
29447,2317833,5POWER,Nuke
29448,2317934,Isurus,Nuke
29449,2317934,Malvinas,Inferno
29450,2317934,Isurus,Cache
29451,2317934,Malvinas,Cobblestone
29452,2317848,Brasil Gaming House,Cobblestone
29453,2317848,FURIA,Nuke
29454,2317848,Brasil Gaming House,Cache
29455,2317848,FURIA,Train
29456,2317928,GameTV,Overpass
29457,2317928,UTM,Cache
29458,2317928,GameTV,Cobblestone
29459,2317928,UTM,Mirage
29460,2317822,Nexus,Nuke
29461,2317822,AGO,Mirage
29462,2317822,Nexus,Inferno
29463,2317822,AGO,Cobblestone
29464,2317920,UTM,Inferno
29465,2317920,Entity,Train
29466,2317920,UTM,Nuke
29467,2317920,Entity,Overpass
29468,2317832,NOVA,Nuke
29469,2317832,EPG,Overpass
29470,2317832,NOVA,Cobblestone
29471,2317832,EPG,Inferno
29472,2317902,Tricked,Inferno
29473,2317902,ALTERNATE aTTaX,Train
29474,2317902,Tricked,Mirage
29475,2317902,ALTERNATE aTTaX,Nuke
29476,2317919,GameTV,Overpass
29477,2317919,Goodfellas,Cobblestone
29478,2317919,GameTV,Nuke
29479,2317919,Goodfellas,Inferno
29480,2317891,PRIDE,Inferno
29481,2317891,Valiance,Overpass
29482,2317891,PRIDE,Cobblestone
29483,2317891,Valiance,Mirage
29484,2317889,Bpro,Overpass
29485,2317889,Pixel,Inferno
29486,2317889,Bpro,Mirage
29487,2317889,Pixel,Nuke
29488,2317815,Windigo,Nuke
29489,2317815,pro100,Train
29490,2317815,Windigo,Inferno
29491,2317815,pro100,Overpass
29492,2317815,Windigo,Mirage
29493,2317815,pro100,Cache
29494,2317901,Tricked,Inferno
29495,2317901,ALTERNATE aTTaX,Train
29496,2317901,Tricked,Mirage
29497,2317901,ALTERNATE aTTaX,Nuke
29498,2317661,NiP,Mirage
29499,2317661,North,Cache
29500,2317661,North,Train
29501,2317661,NiP,Cobblestone
29502,2317661,NiP,Overpass
29503,2317661,North,Nuke
29504,2317660,SK,Nuke
29505,2317660,Misfits,Mirage
29506,2317660,Misfits,Train
29507,2317660,SK,Inferno
29508,2317660,SK,Cobblestone
29509,2317660,Misfits,Overpass
29510,2317662,NRG,Train
29511,2317662,OpTic,Mirage
29512,2317662,OpTic,Cache
29513,2317662,NRG,Nuke
29514,2317662,NRG,Inferno
29515,2317662,OpTic,Overpass
29516,2317900,Movistar Riders,Cobblestone
29517,2317900,Singularity,Nuke
29518,2317900,Movistar Riders,Cache
29519,2317900,Singularity,Overpass
29520,2317890,CIS.PRO,Nuke
29521,2317890,Nemiga,Cache
29522,2317890,CIS.PRO,Train
29523,2317890,Nemiga,Cobblestone
29524,2317658,Misfits,Train
29525,2317658,NiP,Mirage
29526,2317658,NiP,Cobblestone
29527,2317658,Misfits,Nuke
29528,2317658,Misfits,Inferno
29529,2317658,NiP,Cache
29530,2317659,NRG,Cobblestone
29531,2317659,SK,Nuke
29532,2317659,SK,Inferno
29533,2317659,NRG,Overpass
29534,2317659,NRG,Train
29535,2317659,SK,Mirage
29536,2317899,Movistar Riders,Cobblestone
29537,2317899,Singularity,Nuke
29538,2317899,Movistar Riders,Cache
29539,2317899,Singularity,Overpass
29540,2317656,NiP,Mirage
29541,2317656,SK,Nuke
29542,2317656,SK,Inferno
29543,2317656,NiP,Cobblestone
29544,2317656,NiP,Train
29545,2317656,SK,Cache
29546,2317657,OpTic,Cobblestone
29547,2317657,North,Train
29548,2317657,North,Nuke
29549,2317657,OpTic,Cache
29550,2317657,OpTic,Inferno
29551,2317657,North,Mirage
29552,2317668,fnatic,Nuke
29553,2317668,Astralis,Cobblestone
29554,2317668,Astralis,Mirage
29555,2317668,fnatic,Overpass
29556,2317668,fnatic,Cache
29557,2317668,Astralis,Train
29558,2317667,FaZe,Cobblestone
29559,2317667,HellRaisers,Train
29560,2317667,HellRaisers,Nuke
29561,2317667,FaZe,Inferno
29562,2317667,FaZe,Cache
29563,2317667,HellRaisers,Mirage
29564,2317669,Luminosity,Mirage
29565,2317669,Liquid,Nuke
29566,2317669,Liquid,Train
29567,2317669,Luminosity,Inferno
29568,2317669,Luminosity,Cobblestone
29569,2317669,Liquid,Overpass
29570,2317666,Luminosity,Mirage
29571,2317666,FaZe,Cobblestone
29572,2317666,FaZe,Cache
29573,2317666,Luminosity,Inferno
29574,2317666,Luminosity,Overpass
29575,2317666,FaZe,Nuke
29576,2317665,HellRaisers,Train
29577,2317665,Astralis,Cobblestone
29578,2317665,Astralis,Cache
29579,2317665,HellRaisers,Mirage
29580,2317665,HellRaisers,Nuke
29581,2317665,Astralis,Inferno
29582,2317881,UYA,Cache
29583,2317881,SCARZ Absolute,Inferno
29584,2317881,UYA,Overpass
29585,2317881,SCARZ Absolute,Cobblestone
29586,2317881,UYA,Nuke
29587,2317881,SCARZ Absolute,Train
29588,2317664,Liquid,Train
29589,2317664,fnatic,Nuke
29590,2317664,fnatic,Inferno
29591,2317664,Liquid,Overpass
29592,2317664,Liquid,Cobblestone
29593,2317664,fnatic,Cache
29594,2317880,Red Wolf,Nuke
29595,2317880,Mineski,Cache
29596,2317880,Red Wolf,Overpass
29597,2317880,Mineski,Train
29598,2317880,Red Wolf,Cobblestone
29599,2317880,Mineski,Inferno
29600,2317663,Astralis,Overpass
29601,2317663,FaZe,Nuke
29602,2317663,FaZe,Train
29603,2317663,Astralis,Cobblestone
29604,2317663,Astralis,Cache
29605,2317663,FaZe,Inferno
29606,2317847,Isurus,Train
29607,2317847,SonsOfTzu,Nuke
29608,2317847,Isurus,Cobblestone
29609,2317847,SonsOfTzu,Cache
29610,2317888,Without Warning,Cobblestone
29611,2317888,SinnerS,Train
29612,2317888,Without Warning,Mirage
29613,2317888,SinnerS,Nuke
29614,2317654,Misfits,Train
29615,2317654,OpTic,Nuke
29616,2317654,OpTic,Cobblestone
29617,2317654,Misfits,Inferno
29618,2317654,Misfits,Mirage
29619,2317654,OpTic,Cache
29620,2317653,NRG,Cobblestone
29621,2317653,North,Cache
29622,2317653,North,Overpass
29623,2317653,NRG,Nuke
29624,2317653,NRG,Inferno
29625,2317653,North,Train
29626,2317652,NiP,Mirage
29627,2317652,NRG,Nuke
29628,2317652,NRG,Cobblestone
29629,2317652,NiP,Inferno
29630,2317652,NiP,Cache
29631,2317652,NRG,Train
29632,2317651,OpTic,Overpass
29633,2317651,SK,Nuke
29634,2317651,SK,Inferno
29635,2317651,OpTic,Cache
29636,2317651,OpTic,Cobblestone
29637,2317651,SK,Train
29638,2317864,aAa,Train
29639,2317864,Reason,Cache
29640,2317864,aAa,Mirage
29641,2317864,Reason,Nuke
29642,2317650,North,Cache
29643,2317650,Misfits,Mirage
29644,2317650,Misfits,Train
29645,2317650,North,Nuke
29646,2317650,North,Overpass
29647,2317650,Misfits,Inferno
29648,2317649,OpTic,Cache
29649,2317649,NiP,Mirage
29650,2317649,NiP,Train
29651,2317649,OpTic,Overpass
29652,2317649,OpTic,Nuke
29653,2317649,NiP,Inferno
29654,2317863,aAa,Train
29655,2317863,Reason,Cache
29656,2317863,aAa,Mirage
29657,2317863,Reason,Nuke
29658,2317887,Without Warning,Nuke
29659,2317887,Squared,Overpass
29660,2317887,Without Warning,Cobblestone
29661,2317887,Squared,Mirage
29662,2317648,Misfits,Mirage
29663,2317648,NRG,Nuke
29664,2317648,NRG,Cobblestone
29665,2317648,Misfits,Train
29666,2317648,Misfits,Inferno
29667,2317648,NRG,Cache
29668,2317647,North,Cache
29669,2317647,SK,Nuke
29670,2317647,SK,Inferno
29671,2317647,North,Mirage
29672,2317647,North,Cobblestone
29673,2317647,SK,Train
29674,2317862,En av de lette,Cache
29675,2317862,Red Reserve,Cobblestone
29676,2317862,En av de lette,Nuke
29677,2317862,Red Reserve,Mirage
29678,2317741,Orion,Nuke
29679,2317741,PRIDE,Inferno
29680,2317741,Orion,Overpass
29681,2317741,PRIDE,Cobblestone
29682,2317860,5balls,Train
29683,2317860,MANS NOT HOT,Overpass
29684,2317860,5balls,Inferno
29685,2317860,MANS NOT HOT,Nuke
29686,2317861,Red Reserve,Cache
29687,2317861,En av de lette,Cobblestone
29688,2317861,Red Reserve,Nuke
29689,2317861,En av de lette,Mirage
29690,2317645,Luminosity,Train
29691,2317645,fnatic,Cache
29692,2317645,fnatic,Nuke
29693,2317645,Luminosity,Mirage
29694,2317645,Luminosity,Inferno
29695,2317645,fnatic,Overpass
29696,2317646,Liquid,Nuke
29697,2317646,HellRaisers,Mirage
29698,2317646,HellRaisers,Train
29699,2317646,Liquid,Cobblestone
29700,2317646,Liquid,Overpass
29701,2317646,HellRaisers,Cache
29702,2317804,DeepDarkDanger,Nuke
29703,2317804,EPG,Overpass
29704,2317804,DeepDarkDanger,Mirage
29705,2317804,EPG,Cobblestone
29706,2317644,Astralis,Cobblestone
29707,2317644,Luminosity,Mirage
29708,2317644,Luminosity,Inferno
29709,2317644,Astralis,Cache
29710,2317644,Astralis,Nuke
29711,2317644,Luminosity,Overpass
29712,2317643,Liquid,Nuke
29713,2317643,FaZe,Cobblestone
29714,2317643,FaZe,Train
29715,2317643,Liquid,Overpass
29716,2317643,Liquid,Inferno
29717,2317643,FaZe,Cache
29718,2317641,Liquid,Nuke
29719,2317641,Astralis,Cobblestone
29720,2317641,Astralis,Inferno
29721,2317641,Liquid,Overpass
29722,2317641,Liquid,Train
29723,2317641,Astralis,Cache
29724,2317642,HellRaisers,Train
29725,2317642,fnatic,Cache
29726,2317642,fnatic,Overpass
29727,2317642,HellRaisers,Mirage
29728,2317642,HellRaisers,Nuke
29729,2317642,fnatic,Cobblestone
29730,2317640,HellRaisers,Train
29731,2317640,Luminosity,Overpass
29732,2317640,Luminosity,Inferno
29733,2317640,HellRaisers,Nuke
29734,2317640,HellRaisers,Mirage
29735,2317640,Luminosity,Cobblestone
29736,2317858,ROAR,Overpass
29737,2317858,MAX,Mirage
29738,2317858,ROAR,Nuke
29739,2317858,MAX,Train
29740,2317858,ROAR,Cobblestone
29741,2317858,MAX,Inferno
29742,2317639,fnatic,Nuke
29743,2317639,FaZe,Cobblestone
29744,2317639,FaZe,Mirage
29745,2317639,fnatic,Overpass
29746,2317639,fnatic,Cache
29747,2317639,FaZe,Train
29748,2317849,ViCi,Mirage
29749,2317849,Flash,Nuke
29750,2317849,ViCi,Cache
29751,2317849,Flash,Overpass
29752,2317849,ViCi,Train
29753,2317849,Flash,Cobblestone
29754,2317846,Eclipse,Cache
29755,2317846,Flash,Nuke
29756,2317846,Eclipse,Train
29757,2317846,Flash,Overpass
29758,2317846,Eclipse,Inferno
29759,2317846,Flash,Mirage
29760,2317762,SoaR,Overpass
29761,2317762,Gale Force,Nuke
29762,2317845,Evilvice,Mirage
29763,2317845,INTZ,Nuke
29764,2317845,Evilvice,Cobblestone
29765,2317845,INTZ,Overpass
29766,2317844,C4,Nuke
29767,2317844,TeamOne,Mirage
29768,2317844,C4,Train
29769,2317844,TeamOne,Inferno
29770,2317789,WASD,Mirage
29771,2317789,Nexus,Nuke
29772,2317722,Squared,Cache
29773,2317722,ingame,Nuke
29774,2317722,Squared,Overpass
29775,2317722,ingame,Mirage
29776,2317828,North Academy,Inferno
29777,2317828,aAa,Train
29778,2317828,North Academy,Nuke
29779,2317828,aAa,Mirage
29780,2317857,Kyrgyzstan,Nuke
29781,2317857,Gambit,Cobblestone
29782,2317857,Kyrgyzstan,Overpass
29783,2317857,Gambit,Train
29784,2317831,eL'quvet,Overpass
29785,2317831,AVANGAR,Nuke
29786,2317831,eL'quvet,Cache
29787,2317831,AVANGAR,Cobblestone
29788,2317855,D13,Nuke
29789,2317855,SCARZ Absolute,Overpass
29790,2317855,D13,Train
29791,2317855,SCARZ Absolute,Cobblestone
29792,2317825,North Academy,Inferno
29793,2317825,aAa,Train
29794,2317825,North Academy,Nuke
29795,2317825,aAa,Mirage
29796,2317730,Vexed,Nuke
29797,2317730,eXtatus,Cache
29798,2317730,Vexed,Overpass
29799,2317730,eXtatus,Cobblestone
29800,2317856,TulpaR,Nuke
29801,2317856,Kyrgyzstan,Inferno
29802,2317856,TulpaR,Train
29803,2317856,Kyrgyzstan,Cache
29804,2317805,Valiance,Overpass
29805,2317805,Red Reserve,Train
29806,2317805,Valiance,Mirage
29807,2317805,Red Reserve,Nuke
29808,2317805,Valiance,Cobblestone
29809,2317805,Red Reserve,Cache
29810,2317827,BX3,Nuke
29811,2317827,EURONICS,Mirage
29812,2317827,BX3,Cobblestone
29813,2317827,EURONICS,Inferno
29814,2317850,SinnerS,Nuke
29815,2317850,Invictus Aquilas,Mirage
29816,2317850,SinnerS,Inferno
29817,2317850,Invictus Aquilas,Cache
29818,2317850,SinnerS,Train
29819,2317850,Invictus Aquilas,Overpass
29820,2317757,MANS NOT HOT,Overpass
29821,2317757,TOXIC,Nuke
29822,2317757,MANS NOT HOT,Mirage
29823,2317757,TOXIC,Cobblestone
29824,2317853,SCARZ Absolute,Overpass
29825,2317853,TheMongolz,Nuke
29826,2317853,SCARZ Absolute,Inferno
29827,2317853,TheMongolz,Cobblestone
29828,2317824,BX3,Nuke
29829,2317824,EURONICS,Mirage
29830,2317824,BX3,Cobblestone
29831,2317824,EURONICS,Inferno
29832,2317854,Gambit,Overpass
29833,2317854,Tengri,Inferno
29834,2317854,Gambit,Cobblestone
29835,2317854,Tengri,Train
29836,2317830,Quantum Bellator Fire,Nuke
29837,2317830,pro100,Train
29838,2317830,Quantum Bellator Fire,Cobblestone
29839,2317830,pro100,Cache
29840,2317729,ALTERNATE aTTaX,Cache
29841,2317729,EnVyUs Academy,Overpass
29842,2317729,ALTERNATE aTTaX,Train
29843,2317729,EnVyUs Academy,Nuke
29844,2317852,MoGuL,Nuke
29845,2317852,D13,Cobblestone
29846,2317852,MoGuL,Mirage
29847,2317852,D13,Train
29848,2317826,Reason,Cache
29849,2317826,Red Reserve,Train
29850,2317826,Reason,Nuke
29851,2317826,Red Reserve,Inferno
29852,2317823,Reason,Cache
29853,2317823,Red Reserve,Train
29854,2317823,Reason,Nuke
29855,2317823,Red Reserve,Inferno
29856,2317814,VenatoreS,Nuke
29857,2317814,Kinguin,Train
29858,2317814,VenatoreS,Overpass
29859,2317814,Kinguin,Mirage
29860,2317808,ALTERNATE aTTaX,Cache
29861,2317808,DIVIZON,Nuke
29862,2317808,DIVIZON,Cobblestone
29863,2317808,ALTERNATE aTTaX,Train
29864,2317819,Movistar Riders,Cobblestone
29865,2317819,KPI,Nuke
29866,2317819,Movistar Riders,Mirage
29867,2317819,KPI,Inferno
29868,2317714,Big 5,Overpass
29869,2317714,Spartan,Nuke
29870,2317714,Big 5,Mirage
29871,2317714,Spartan,Cache
29872,2317816,Tricked,Inferno
29873,2317816,Spirit,Train
29874,2317816,Tricked,Nuke
29875,2317816,Spirit,Cobblestone
29876,2317807,DIVIZON,Mirage
29877,2317807,Berzerk,Cache
29878,2317807,DIVIZON,Train
29879,2317807,Berzerk,Nuke
29880,2317635,mousesports,Overpass
29881,2317635,Natus Vincere,Cache
29882,2317635,mousesports,Train
29883,2317635,Natus Vincere,Nuke
29884,2317821,Windigo,Nuke
29885,2317821,XPC,Overpass
29886,2317821,Windigo,Cache
29887,2317821,XPC,Inferno
29888,2317813,PRIDE,Inferno
29889,2317813,Kinguin,Train
29890,2317813,PRIDE,Overpass
29891,2317813,Kinguin,Cache
29892,2317818,Movistar Riders,Cobblestone
29893,2317818,Giants,Train
29894,2317818,Movistar Riders,Mirage
29895,2317818,Giants,Nuke
29896,2317801,Pixel,Nuke
29897,2317801,SinnerS,Train
29898,2317801,Pixel,Inferno
29899,2317801,SinnerS,Overpass
29900,2317809,Nemiga,Cache
29901,2317809,GoodJob,Overpass
29902,2317809,Nemiga,Inferno
29903,2317809,GoodJob,Train
29904,2317809,Nemiga,Cobblestone
29905,2317809,GoodJob,Nuke
29906,2317634,mousesports,Cache
29907,2317634,Gambit,Cobblestone
29908,2317634,mousesports,Overpass
29909,2317634,Gambit,Inferno
29910,2317810,Bpro,Overpass
29911,2317810,Windigo,Nuke
29912,2317810,Bpro,Mirage
29913,2317810,Windigo,Cache
29914,2317806,DIVIZON,Nuke
29915,2317806,ALTERNATE aTTaX,Cache
29916,2317806,ALTERNATE aTTaX,Train
29917,2317806,DIVIZON,Inferno
29918,2317749,5balls,Nuke
29919,2317749,Spirit,Train
29920,2317749,5balls,Inferno
29921,2317749,Spirit,Cache
29922,2317811,Invictus Aquilas,Train
29923,2317811,XPC,Nuke
29924,2317811,Invictus Aquilas,Inferno
29925,2317811,XPC,Overpass
29926,2317820,XD1234XD,Overpass
29927,2317820,Kalashnikov 47,Train
29928,2317820,XD1234XD,Nuke
29929,2317820,Kalashnikov 47,Cache
29930,2317812,VenatoreS,Overpass
29931,2317812,AGO,Nuke
29932,2317812,VenatoreS,Cobblestone
29933,2317812,AGO,Mirage
29934,2317633,Natus Vincere,Cache
29935,2317633,Envy,Mirage
29936,2317633,Natus Vincere,Cobblestone
29937,2317633,Envy,Train
29938,2317817,KPI,Nuke
29939,2317817,x6tence,Mirage
29940,2317817,KPI,Train
29941,2317817,x6tence,Cobblestone
29942,2317791,Eclipse,Nuke
29943,2317791,ViCi,Mirage
29944,2317791,Eclipse,Overpass
29945,2317791,ViCi,Cache
29946,2317790,Flash,Nuke
29947,2317790,TYLOO,Overpass
29948,2317790,Flash,Cobblestone
29949,2317790,TYLOO,Train
29950,2317795,Cloud9,Nuke
29951,2317795,Unemployed for Christmas,Cobblestone
29952,2317792,Cloud9,Nuke
29953,2317792,SoaR,Train
29954,2317793,Splyce,Overpass
29955,2317793,Unemployed for Christmas,Nuke
29956,2317803,Iraq,Overpass
29957,2317803,Chosen5,Nuke
29958,2317803,Iraq,Mirage
29959,2317803,Chosen5,Train
29960,2317781,Berzerk,Inferno
29961,2317781,PANTHERS,Mirage
29962,2317781,PANTHERS,Nuke
29963,2317781,Berzerk,Train
29964,2317799,Giants,Train
29965,2317799,G2V,Nuke
29966,2317799,Giants,Cobblestone
29967,2317799,G2V,Overpass
29968,2317800,GameAgents,Nuke
29969,2317800,Squared,Mirage
29970,2317800,GameAgents,Overpass
29971,2317800,Squared,Cache
29972,2317632,BIG,Nuke
29973,2317632,mousesports,Cache
29974,2317632,BIG,Inferno
29975,2317632,mousesports,Train
29976,2317743,Epsilon,Inferno
29977,2317743,Endpoint,Cache
29978,2317743,Epsilon,Nuke
29979,2317743,Endpoint,Train
29980,2317802,RvN,Cobblestone
29981,2317802,Chosen5,Nuke
29982,2317802,RvN,Train
29983,2317802,Chosen5,Mirage
29984,2317780,ALTERNATE aTTaX,Cache
29985,2317780,PANTHERS,Nuke
29986,2317780,PANTHERS,Mirage
29987,2317780,ALTERNATE aTTaX,Inferno
29988,2317631,Heroic,Cobblestone
29989,2317631,Natus Vincere,Nuke
29990,2317631,Heroic,Cache
29991,2317631,Natus Vincere,Mirage
29992,2317797,Giants,Cobblestone
29993,2317797,x6tence,Mirage
29994,2317797,Giants,Train
29995,2317797,x6tence,Inferno
29996,2317798,Iraq,Cache
29997,2317798,Lebanon,Cobblestone
29998,2317798,Iraq,Nuke
29999,2317798,Lebanon,Train
30000,2317794,Orange,Cobblestone
30001,2317794,JYP,Nuke
30002,2317794,Orange,Train
30003,2317794,JYP,Cache
30004,2317778,Fire Dragoon,Nuke
30005,2317778,Karnal,Mirage
30006,2317778,Fire Dragoon,Inferno
30007,2317778,Karnal,Train
30008,2317630,North Academy,Mirage
30009,2317630,BIG,Nuke
30010,2317630,North Academy,Cobblestone
30011,2317630,BIG,Inferno
30012,2317779,DIVIZON,Mirage
30013,2317779,Berzerk,Inferno
30014,2317779,Berzerk,Nuke
30015,2317779,DIVIZON,Overpass
30016,2317796,G2V,Cache
30017,2317796,gBots,Inferno
30018,2317796,G2V,Nuke
30019,2317796,gBots,Cobblestone
30020,2317777,Karnal,Cobblestone
30021,2317777,JYP,Mirage
30022,2317777,Karnal,Train
30023,2317777,JYP,Nuke
30024,2317786,G2V,Cobblestone
30025,2317786,x6tence,Mirage
30026,2317786,G2V,Overpass
30027,2317786,x6tence,Cache
30028,2317786,G2V,Nuke
30029,2317786,x6tence,Train
30030,2317629,Rise Nation,Overpass
30031,2317629,Heroic,Cobblestone
30032,2317629,Rise Nation,Cache
30033,2317629,Heroic,Mirage
30034,2317738,Flash,Nuke
30035,2317738,Eclipse,Cache
30036,2317738,Flash,Overpass
30037,2317738,Eclipse,Train
30038,2317785,Giants,Train
30039,2317785,gBots,Nuke
30040,2317785,Giants,Mirage
30041,2317785,gBots,Cobblestone
30042,2317785,Giants,Overpass
30043,2317785,gBots,Inferno
30044,2317776,Fire Dragoon,Nuke
30045,2317776,Orange,Cobblestone
30046,2317776,Fire Dragoon,Inferno
30047,2317776,Orange,Overpass
30048,2317710,Ghost,Cache
30049,2317710,SoaR,Cobblestone
30050,2317774,Orange,Train
30051,2317774,Karnal,Inferno
30052,2317774,Orange,Cobblestone
30053,2317774,Karnal,Nuke
30054,2317774,Orange,Cache
30055,2317774,Karnal,Mirage
30056,2317775,Anthrax,Train
30057,2317775,Virtual Genesis,Mirage
30058,2317775,Anthrax,Overpass
30059,2317775,Virtual Genesis,Cobblestone
30060,2317775,Anthrax,Nuke
30061,2317775,Virtual Genesis,Inferno
30062,2317773,Fallout,Cache
30063,2317773,JYP,Cobblestone
30064,2317773,Fallout,Inferno
30065,2317773,JYP,Train
30066,2317773,Fallout,Nuke
30067,2317773,JYP,Overpass
30068,2317772,Metamorphic,Cobblestone
30069,2317772,Fire Dragoon,Inferno
30070,2317772,Metamorphic,Train
30071,2317772,Fire Dragoon,Nuke
30072,2317772,Metamorphic,Overpass
30073,2317772,Fire Dragoon,Mirage
30074,2317768,Metamorphic,Train
30075,2317768,Fallout,Inferno
30076,2317768,Metamorphic,Overpass
30077,2317768,Fallout,Cobblestone
30078,2317768,Metamorphic,Mirage
30079,2317768,Fallout,Nuke
30080,2317770,Orange,Cache
30081,2317770,Anthrax,Mirage
30082,2317770,Orange,Cobblestone
30083,2317770,Anthrax,Overpass
30084,2317770,Orange,Nuke
30085,2317770,Anthrax,Train
