,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
6313,2304165,Overpass,NRG,Immortals,6,16,2368,1,26th of August 2016,1
6314,2304151,Mirage,Winterfox,Selfless,19,16,2368,0,25th of August 2016,1
6315,2304153,Train,compLexity,Cloud9,5,16,2368,1,25th of August 2016,1
6316,2304152,Dust2,Selfless,Winterfox,16,13,2368,0,25th of August 2016,1
6317,2304154,Overpass,Cloud9,compLexity,16,9,2368,1,25th of August 2016,1
6318,2304155,Cobblestone,Immortals,Splyce,16,4,2368,1,25th of August 2016,1
6319,2304156,Cache,eUnited,OpTic,12,16,2368,0,25th of August 2016,1
6320,2304158,Train,Splyce,Immortals,7,16,2368,1,25th of August 2016,1
6321,2304157,Mirage,OpTic,eUnited,16,2,2368,0,25th of August 2016,1
6322,2304058,Dust2,Immortals,eUnited,10,16,2368,1,24th of August 2016,1
6323,2304059,Mirage,eUnited,Immortals,10,16,2368,1,24th of August 2016,1
6324,2304060,Cobblestone,compLexity,Splyce,16,11,2368,0,24th of August 2016,1
6325,2304061,Overpass,Splyce,compLexity,16,14,2368,0,24th of August 2016,1
6326,2304038,Cache,OpTic,Cloud9,12,16,2368,1,22nd of August 2016,1
6327,2304039,Train,Cloud9,OpTic,16,3,2368,1,22nd of August 2016,1
6328,2304040,Overpass,Echo Fox,eUnited,16,8,2368,0,22nd of August 2016,1
6329,2304041,Mirage,eUnited,Echo Fox,7,16,2368,0,22nd of August 2016,1
6330,2304042,Cache,Immortals,Selfless,16,8,2368,1,22nd of August 2016,1
6331,2304043,Cobblestone,Selfless,Immortals,1,16,2368,1,22nd of August 2016,1
6332,2304032,Cobblestone,OpTic,Liquid,20,22,2368,2,21st of August 2016,1
6333,2304033,Mirage,Liquid,OpTic,16,3,2368,2,21st of August 2016,1
6334,2304034,Cache,Immortals,compLexity,12,16,2368,1,21st of August 2016,1
6335,2304035,Train,compLexity,Immortals,7,16,2368,1,21st of August 2016,1
6336,2304036,Mirage,Echo Fox,Selfless,16,14,2368,0,21st of August 2016,1
6337,2304037,Dust2,Selfless,Echo Fox,13,16,2368,0,21st of August 2016,1
6338,2303985,Nuke,Echo Fox,Liquid,19,16,2368,1,19th of August 2016,1
6339,2303986,Dust2,Liquid,Echo Fox,10,16,2368,1,19th of August 2016,1
6340,2303987,Overpass,Immortals,Cloud9,14,16,2368,2,19th of August 2016,1
6341,2303988,Cobblestone,Cloud9,Immortals,16,5,2368,2,19th of August 2016,1
6342,2303980,Train,OpTic,compLexity,16,6,2368,1,18th of August 2016,1
6343,2303981,Mirage,compLexity,OpTic,4,16,2368,1,18th of August 2016,1
6344,2303982,Dust2,Liquid,Cloud9,10,16,2368,2,18th of August 2016,1
6345,2303983,Cobblestone,Cloud9,Liquid,16,8,2368,2,18th of August 2016,1
6346,2305283,Overpass,AVANT,Athletico,16,11,2386,0,18th of October 2016,1
6347,2305282,Cache,Athletico,AVANT,16,9,2386,0,18th of October 2016,1
6348,2305285,Mirage,onestop,Exile5,4,16,2386,0,18th of October 2016,1
6349,2305284,Dust2,Exile5,onestop,16,14,2386,0,18th of October 2016,1
6350,2305623,Cache,Athletico,onestop,11,16,2386,0,12th of October 2016,1
6351,2305622,Mirage,onestop,Athletico,14,16,2386,0,12th of October 2016,1
6352,2305621,Nuke,Exile5,Immunity,16,6,2386,0,12th of October 2016,1
6353,2305620,Train,Immunity,Exile5,15,15,2386,0,12th of October 2016,1
6354,2305619,Overpass,AVANT,Legacy,16,8,2386,0,11th of October 2016,1
6355,2305618,Cobblestone,Legacy,AVANT,7,16,2386,0,11th of October 2016,1
6356,2305617,Cache,Chiefs,Parallax,16,11,2386,0,11th of October 2016,1
6357,2305616,Mirage,Parallax,Chiefs,16,9,2386,0,11th of October 2016,1
6358,2305281,Nuke,Chiefs,Immunity,15,15,2386,0,4th of October 2016,1
6359,2305280,Train,Immunity,Chiefs,13,16,2386,0,4th of October 2016,1
6360,2304884,Mirage,AVANT,Exile5,14,16,2386,0,21st of September 2016,1
6361,2304883,Dust2,Exile5,AVANT,10,16,2386,0,21st of September 2016,1
6362,2304882,Train,Chiefs,onestop,14,16,2386,0,21st of September 2016,1
6363,2304881,Cache,onestop,Chiefs,5,16,2386,0,21st of September 2016,1
6364,2304880,Train,Legacy,Athletico,10,16,2386,0,20th of September 2016,1
6365,2304879,Cache,Athletico,Legacy,16,6,2386,0,20th of September 2016,1
6366,2304878,Cobblestone,Immunity,Parallax,16,14,2386,0,20th of September 2016,1
6367,2304877,Mirage,Parallax,Immunity,16,12,2386,0,20th of September 2016,1
6368,2304727,Train,Chiefs,AVANT,16,9,2386,0,14th of September 2016,1
6369,2304726,Mirage,AVANT,Chiefs,10,16,2386,0,14th of September 2016,1
6370,2304725,Cobblestone,Legacy,Exile5,16,11,2386,0,14th of September 2016,1
6371,2304724,Nuke,Exile5,Legacy,9,16,2386,0,14th of September 2016,1
6372,2304723,Nuke,Immunity,onestop,14,16,2386,0,13th of September 2016,1
6373,2304722,Train,onestop,Immunity,10,16,2386,0,13th of September 2016,1
6374,2304721,Overpass,Parallax,Athletico,8,16,2386,0,13th of September 2016,1
6375,2304720,Mirage,Athletico,Parallax,15,15,2386,0,13th of September 2016,1
6376,2304456,Train,Legacy,Chiefs,13,16,2386,0,7th of September 2016,1
6377,2304455,Nuke,Chiefs,Legacy,16,3,2386,0,7th of September 2016,1
6378,2304454,Dust2,Immunity,AVANT,16,11,2386,0,7th of September 2016,1
6379,2304453,Mirage,AVANT,Immunity,5,16,2386,0,7th of September 2016,1
6380,2304452,Mirage,Athletico,Exile5,16,8,2386,0,6th of September 2016,1
6381,2304451,Nuke,Exile5,Athletico,16,13,2386,0,6th of September 2016,1
6382,2304450,Mirage,onestop,Parallax,9,16,2386,0,6th of September 2016,1
6383,2304449,Cobblestone,Parallax,onestop,8,16,2386,0,6th of September 2016,1
6384,2304355,Train,Legacy,Immunity,10,16,2386,0,31st of August 2016,1
6385,2304354,Overpass,Immunity,Legacy,16,5,2386,0,31st of August 2016,1
6386,2304353,Train,Chiefs,Athletico,15,15,2386,0,31st of August 2016,1
6387,2304352,Mirage,Athletico,Chiefs,16,6,2386,0,31st of August 2016,1
6388,2304345,Nuke,AVANT,onestop,16,7,2386,0,30th of August 2016,1
6389,2304344,Train,onestop,AVANT,16,5,2386,0,30th of August 2016,1
6390,2304343,Overpass,Parallax,Exile5,16,11,2386,0,30th of August 2016,1
6391,2304342,Cobblestone,Exile5,Parallax,5,16,2386,0,30th of August 2016,1
6392,2304103,Overpass,Immunity,Athletico,16,8,2386,0,24th of August 2016,1
6393,2304102,Mirage,Athletico,Immunity,16,9,2386,0,24th of August 2016,1
6394,2304101,Cache,onestop,Legacy,16,13,2386,0,24th of August 2016,1
6395,2304100,Train,Legacy,onestop,11,16,2386,0,24th of August 2016,1
6396,2304099,Cobblestone,Exile5,Chiefs,16,12,2386,0,23rd of August 2016,1
6397,2304096,Mirage,Chiefs,Exile5,9,16,2386,0,23rd of August 2016,1
6398,2304094,Mirage,AVANT,Parallax,9,16,2386,0,23rd of August 2016,1
6399,2304090,Train,Parallax,AVANT,16,11,2386,0,23rd of August 2016,1
6400,2305573,Mirage,Dignitas,.Russia,16,7,2390,1,9th of October 2016,1
6401,2305573,Cobblestone,Dignitas,.Russia,16,4,2390,1,9th of October 2016,2
6402,2305574,Cobblestone,Kinguin,Virtus.pro,2,16,2390,1,9th of October 2016,1
6403,2305574,Cache,Kinguin,Virtus.pro,11,16,2390,1,9th of October 2016,2
6404,2305572,Mirage,.Russia,Virtus.pro,16,4,2390,1,9th of October 2016,1
6405,2305572,Overpass,.Russia,Virtus.pro,16,10,2390,1,9th of October 2016,2
6406,2305571,Cobblestone,Dignitas,Kinguin,17,19,2390,1,9th of October 2016,1
6407,2305571,Mirage,Dignitas,Kinguin,16,10,2390,1,9th of October 2016,2
6408,2305571,Overpass,Dignitas,Kinguin,16,13,2390,1,9th of October 2016,3
6409,2305533,Cobblestone,Envy,Virtus.pro,16,14,2390,3,8th of October 2016,1
6410,2305533,Nuke,Envy,Virtus.pro,12,16,2390,3,8th of October 2016,2
6411,2305533,Mirage,Envy,Virtus.pro,12,16,2390,3,8th of October 2016,3
6412,2305532,Overpass,.Russia,Ukraine,16,5,2390,0,8th of October 2016,1
6413,2305532,Mirage,.Russia,Ukraine,16,9,2390,0,8th of October 2016,2
6414,2305528,Cobblestone,Ukraine,dd,11,16,2390,0,8th of October 2016,1
6415,2305528,Overpass,Ukraine,dd,19,16,2390,0,8th of October 2016,2
6416,2305528,Nuke,Ukraine,dd,16,13,2390,0,8th of October 2016,3
6417,2305529,Mirage,Epsilon,Virtus.pro,14,16,2390,1,8th of October 2016,1
6418,2305529,Train,Epsilon,Virtus.pro,15,19,2390,1,8th of October 2016,2
6419,2305531,Cobblestone,Kinguin,iGame.com,16,12,2390,0,8th of October 2016,1
6420,2305531,Train,Kinguin,iGame.com,12,16,2390,0,8th of October 2016,2
6421,2305531,Cache,Kinguin,iGame.com,16,7,2390,0,8th of October 2016,3
6422,2305530,Mirage,Dignitas,GODSENT,16,10,2390,2,8th of October 2016,1
6423,2305530,Cobblestone,Dignitas,GODSENT,16,3,2390,2,8th of October 2016,2
6424,2305526,Dust2,Astralis,GODSENT,16,5,2390,2,8th of October 2016,1
6425,2305526,Mirage,Astralis,GODSENT,14,16,2390,2,8th of October 2016,2
6426,2305526,Train,Astralis,GODSENT,14,16,2390,2,8th of October 2016,3
6427,2305527,Cache,.Norway,iGame.com,16,10,2390,0,8th of October 2016,1
6428,2305527,Dust2,.Norway,iGame.com,9,16,2390,0,8th of October 2016,2
6429,2305527,Train,.Norway,iGame.com,8,16,2390,0,8th of October 2016,3
6430,2305418,Dust2,.Norway,Bpro,16,11,2390,0,7th of October 2016,1
6431,2305417,Cobblestone,.Russia,Guerilla Method,8,16,2390,0,7th of October 2016,1
6432,2305416,Mirage,.Russia,Bpro,16,10,2390,0,7th of October 2016,1
6433,2305415,Mirage,Virtus.pro,Guerilla Method,16,13,2390,1,7th of October 2016,1
6434,2305414,Mirage,.Russia,.Norway,16,13,2390,0,7th of October 2016,1
6435,2305413,Train,Virtus.pro,Bpro,16,9,2390,1,7th of October 2016,1
6436,2305412,Dust2,iGame.com,k1ck oldschool,16,10,2390,0,7th of October 2016,1
6437,2305411,Overpass,Epsilon,EYESports,16,6,2390,0,7th of October 2016,1
6438,2305409,Dust2,Dignitas,EYESports,16,10,2390,1,7th of October 2016,1
6439,2305410,Mirage,Epsilon,k1ck oldschool,16,8,2390,0,7th of October 2016,1
6440,2305407,Train,GODSENT,Kinguin,8,16,2390,1,7th of October 2016,1
6441,2305408,Mirage,Ukraine,LDLC Espoir,16,1,2390,0,7th of October 2016,1
6442,2305405,Cache,Kinguin,LDLC Espoir,16,3,2390,0,7th of October 2016,1
6443,2305406,Mirage,Ukraine,Pixel,16,10,2390,0,7th of October 2016,1
6444,2305403,Dust2,Astralis,Envy,14,16,2390,3,7th of October 2016,1
6445,2305404,Dust2,ALTERNATE aTTaX,dd,10,16,2390,0,7th of October 2016,1
6446,2305402,Dust2,ALTERNATE aTTaX,fish123,16,6,2390,0,7th of October 2016,1
6447,2305401,Dust2,Astralis,dd,16,3,2390,1,7th of October 2016,1
6448,2305399,Dust2,Astralis,fish123,16,4,2390,1,7th of October 2016,1
6449,2305400,Dust2,Envy,dd,16,9,2390,1,7th of October 2016,1
6450,2305398,Train,Epsilon,iGame.com,19,17,2390,0,6th of October 2016,1
6451,2305397,Cache,Dignitas,k1ck oldschool,16,11,2390,1,6th of October 2016,1
6452,2305395,Overpass,Dignitas,iGame.com,16,1,2390,1,6th of October 2016,1
6453,2305396,Mirage,k1ck oldschool,EYESports,16,6,2390,0,6th of October 2016,1
6454,2305393,Overpass,Dignitas,Epsilon,16,9,2390,1,6th of October 2016,1
6455,2305394,Dust2,iGame.com,EYESports,16,8,2390,0,6th of October 2016,1
6456,2305391,Mirage,Virtus.pro,.Norway,5,16,2390,1,6th of October 2016,1
6457,2305392,Train,Bpro,Guerilla Method,16,4,2390,0,6th of October 2016,1
6458,2305389,Cobblestone,Virtus.pro,.Russia,19,22,2390,1,6th of October 2016,1
6459,2305390,Cache,.Norway,Guerilla Method,16,7,2390,0,6th of October 2016,1
6460,2305388,Dust2,Astralis,ALTERNATE aTTaX,16,12,2390,1,6th of October 2016,1
6461,2305387,Cobblestone,Envy,fish123,16,12,2390,1,6th of October 2016,1
6462,2305386,Dust2,fish123,dd,15,19,2390,0,6th of October 2016,1
6463,2305385,Dust2,Envy,ALTERNATE aTTaX,16,5,2390,1,6th of October 2016,1
6464,2305383,Cobblestone,Kinguin,Pixel,16,14,2390,0,6th of October 2016,1
6465,2305384,Mirage,GODSENT,LDLC Espoir,16,1,2390,1,6th of October 2016,1
6466,2305381,Cobblestone,Kinguin,Ukraine,16,13,2390,0,6th of October 2016,1
6467,2305382,Mirage,GODSENT,Pixel,19,15,2390,1,6th of October 2016,1
6468,2305379,Nuke,GODSENT,Ukraine,10,16,2390,1,6th of October 2016,1
6469,2305380,Mirage,Pixel,LDLC Espoir,16,8,2390,0,6th of October 2016,1
6470,2305555,Mirage,TYLOO,ENCE,14,16,2482,1,9th of October 2016,1
6471,2305555,Cache,TYLOO,ENCE,22,20,2482,1,9th of October 2016,2
6472,2305555,Train,TYLOO,ENCE,11,16,2482,1,9th of October 2016,3
6473,2305554,Cache,MVP Project,Signature,13,16,2482,0,9th of October 2016,1
6474,2305554,Cobblestone,MVP Project,Signature,16,10,2482,0,9th of October 2016,2
6475,2305554,Train,MVP Project,Signature,16,7,2482,0,9th of October 2016,3
6476,2305544,Train,TYLOO,MVP Project,16,7,2482,1,8th of October 2016,1
6477,2305544,Cobblestone,TYLOO,MVP Project,6,16,2482,1,8th of October 2016,2
6478,2305544,Overpass,TYLOO,MVP Project,16,14,2482,1,8th of October 2016,3
6479,2305545,Cache,ENCE,Signature,16,5,2482,0,8th of October 2016,1
6480,2305545,Mirage,ENCE,Signature,16,7,2482,0,8th of October 2016,2
6481,2305537,Mirage,iNation,Signature,12,16,2482,0,8th of October 2016,1
6482,2305537,Train,iNation,Signature,16,14,2482,0,8th of October 2016,2
6483,2305537,Dust2,iNation,Signature,11,16,2482,0,8th of October 2016,3
6484,2305536,Overpass,MVP Project,nxl,16,13,2482,0,8th of October 2016,1
6485,2305536,Mirage,MVP Project,nxl,14,16,2482,0,8th of October 2016,2
6486,2305536,Cobblestone,MVP Project,nxl,16,12,2482,0,8th of October 2016,3
6487,2305535,Mirage,ENCE,5FRAGS,16,14,2482,0,8th of October 2016,1
6488,2305535,Cache,ENCE,5FRAGS,16,12,2482,0,8th of October 2016,2
6489,2305534,Mirage,Athletico,TYLOO,4,16,2482,1,8th of October 2016,1
6490,2305534,Cache,Athletico,TYLOO,1,16,2482,1,8th of October 2016,2
6491,2305468,Train,iNation,nxl,16,12,2482,0,8th of October 2016,1
6492,2305469,Cobblestone,South Africa,Nexus,1,16,2482,0,8th of October 2016,1
6493,2305464,Cache,ExAequo,ENCE,7,16,2482,0,8th of October 2016,1
6494,2305470,Cobblestone,FiRENATiON,TYLOO,3,16,2482,1,8th of October 2016,1
6495,2305457,Dust2,ExAequo,Mineski,9,16,2482,0,8th of October 2016,1
6496,2305466,Dust2,eSportsLab Black,Signature,7,16,2482,0,8th of October 2016,1
6497,2305465,Mirage,Athletico,DreamRAR,16,8,2482,0,8th of October 2016,1
6498,2305467,Overpass,Maaischguet,MVP Project,6,16,2482,0,7th of October 2016,1
6499,2305461,Dust2,South Africa,5FRAGS,8,16,2482,0,7th of October 2016,1
6500,2305460,Cache,Signature,Maaischguet,14,16,2482,0,7th of October 2016,1
6501,2305462,Cache,Nexus,FiRENATiON,16,14,2482,0,7th of October 2016,1
6502,2305458,Train,ENCE,Athletico,16,9,2482,0,7th of October 2016,1
6503,2305463,Cobblestone,ExcelsioR,Sabertooth,5,16,2482,0,7th of October 2016,1
6504,2305450,Overpass,Mineski,DreamRAR,16,3,2482,0,7th of October 2016,1
6505,2305459,Mirage,eSportsLab Black,Dank Deaglez,16,5,2482,0,7th of October 2016,1
6506,2305453,Cache,South Africa,FiRENATiON,1,16,2482,0,7th of October 2016,1
6507,2305455,Cobblestone,ExcelsioR,nxl,1,16,2482,0,7th of October 2016,1
6508,2305454,Mirage,5FRAGS,TYLOO,4,16,2482,1,7th of October 2016,1
6509,2305451,Cache,eSportsLab Black,Maaischguet,16,2,2482,0,7th of October 2016,1
6510,2305449,Train,ExAequo,Athletico,13,16,2482,0,7th of October 2016,1
6511,2305446,Cobblestone,Nexus,5FRAGS,13,16,2482,0,7th of October 2016,1
6512,2305452,Overpass,Dank Deaglez,MVP Project,1,16,2482,0,7th of October 2016,1
6513,2305448,Mirage,iNation,Sabertooth,16,10,2482,0,7th of October 2016,1
6514,2305444,Cache,Signature,Dank Deaglez,16,2,2482,0,7th of October 2016,1
6515,2305445,Mirage,South Africa,TYLOO,1,16,2482,1,7th of October 2016,1
6516,2305442,Mirage,ENCE,Mineski,16,5,2482,0,7th of October 2016,1
6517,2305443,Mirage,eSportsLab Black,MVP Project,5,16,2482,0,7th of October 2016,1
6518,2305440,Mirage,nxl,Sabertooth,16,11,2482,0,7th of October 2016,1
6519,2305441,Cache,ExAequo,DreamRAR,16,1,2482,0,7th of October 2016,1
6520,2305438,Mirage,5FRAGS,FiRENATiON,16,8,2482,0,7th of October 2016,1
6521,2305434,Dust2,Mineski,Athletico,13,16,2482,0,7th of October 2016,1
6522,2305437,Train,Nexus,TYLOO,4,16,2482,1,7th of October 2016,1
6523,2305433,Mirage,ENCE,DreamRAR,16,3,2482,0,7th of October 2016,1
6524,2305436,Mirage,Dank Deaglez,Maaischguet,5,16,2482,0,7th of October 2016,1
6525,2305435,Overpass,Signature,MVP Project,7,16,2482,0,6th of October 2016,1
6526,2305431,Dust2,ExcelsioR,iNation,0,16,2482,0,6th of October 2016,1
6527,2305378,Cobblestone,HellRaisers,Tengri,16,9,2397,0,5th of October 2016,1
6528,2305378,Mirage,HellRaisers,Tengri,11,16,2397,0,5th of October 2016,2
6529,2305378,Overpass,HellRaisers,Tengri,16,1,2397,0,5th of October 2016,3
6530,2305323,Cobblestone,Spirit,Tengri,2,16,2397,0,4th of October 2016,1
6531,2305323,Mirage,Spirit,Tengri,17,19,2397,0,4th of October 2016,2
6532,2305131,Mirage,NokSuKao,Spirit,7,16,2397,0,28th of September 2016,1
6533,2305131,Cobblestone,NokSuKao,Spirit,16,12,2397,0,28th of September 2016,2
6534,2305131,Dust2,NokSuKao,Spirit,14,16,2397,0,28th of September 2016,3
6535,2305128,Cache,FlipSid3,HellRaisers,13,16,2397,1,27th of September 2016,1
6536,2305128,Train,FlipSid3,HellRaisers,9,16,2397,1,27th of September 2016,2
6537,2304943,Train,NokSuKao,Preparation,13,16,2397,0,26th of September 2016,1
6538,2304943,Cobblestone,NokSuKao,Preparation,16,11,2397,0,26th of September 2016,2
6539,2304943,Mirage,NokSuKao,Preparation,16,3,2397,0,26th of September 2016,3
6540,2304960,Mirage,FlipSid3,Spirit,16,1,2397,1,25th of September 2016,1
6541,2304960,Overpass,FlipSid3,Spirit,16,5,2397,1,25th of September 2016,2
6542,2304975,Train,Gambit,HellRaisers,16,13,2397,1,22nd of September 2016,1
6543,2304975,Cache,Gambit,HellRaisers,9,16,2397,1,22nd of September 2016,2
6544,2304975,Mirage,Gambit,HellRaisers,10,16,2397,1,22nd of September 2016,3
6545,2304872,Dust2,ANOX,Gambit,16,12,2397,1,20th of September 2016,1
6546,2304872,Mirage,ANOX,Gambit,4,16,2397,1,20th of September 2016,2
6547,2304872,Train,ANOX,Gambit,12,16,2397,1,20th of September 2016,3
6548,2304679,Cobblestone,FlipSid3,NokSuKao,16,4,2397,1,14th of September 2016,1
6549,2304679,Overpass,FlipSid3,NokSuKao,12,16,2397,1,14th of September 2016,2
6550,2304679,Train,FlipSid3,NokSuKao,16,11,2397,1,14th of September 2016,3
6551,2304736,Train,Tengri,HellRaisers,16,13,2397,0,13th of September 2016,1
6552,2304736,Cobblestone,Tengri,HellRaisers,16,7,2397,0,13th of September 2016,2
6553,2304434,Overpass,Preparation,Spirit,16,12,2397,0,6th of September 2016,1
6554,2304434,Cobblestone,Preparation,Spirit,21,25,2397,0,6th of September 2016,2
6555,2304434,Dust2,Preparation,Spirit,12,16,2397,0,6th of September 2016,3
6556,2304433,Train,Gambit,Tengri,13,16,2397,1,6th of September 2016,1
6557,2304433,Cache,Gambit,Tengri,13,16,2397,1,6th of September 2016,2
6558,2304432,Train,HellRaisers,ANOX,10,16,2397,0,5th of September 2016,1
6559,2304432,Cache,HellRaisers,ANOX,16,12,2397,0,5th of September 2016,2
6560,2304432,Mirage,HellRaisers,ANOX,16,9,2397,0,5th of September 2016,3
6561,2305257,Train,FlipSid3,Gambit,15,19,2345,2,2nd of October 2016,1
6562,2305257,Cobblestone,FlipSid3,Gambit,22,20,2345,2,2nd of October 2016,2
6563,2305257,Mirage,FlipSid3,Gambit,9,16,2345,2,2nd of October 2016,3
6564,2305256,Cache,Tengri,Gambit,10,16,2345,1,2nd of October 2016,1
6565,2305256,Cobblestone,Tengri,Gambit,12,16,2345,1,2nd of October 2016,2
6566,2305217,Cache,Spirit,Gambit,10,16,2345,1,1st of October 2016,1
6567,2305217,Dust2,Spirit,Gambit,8,16,2345,1,1st of October 2016,2
6568,2305216,Overpass,FlipSid3,Tengri,6,16,2345,1,1st of October 2016,1
6569,2305216,Mirage,FlipSid3,Tengri,25,22,2345,1,1st of October 2016,2
6570,2305216,Train,FlipSid3,Tengri,16,10,2345,1,1st of October 2016,3
6571,2305176,Train,Gambit,Tengri,14,16,2345,1,30th of September 2016,1
6572,2305176,Dust2,Gambit,Tengri,16,3,2345,1,30th of September 2016,2
6573,2305176,Overpass,Gambit,Tengri,13,16,2345,1,30th of September 2016,3
6574,2305175,Overpass,FlipSid3,Spirit,16,7,2345,1,30th of September 2016,1
6575,2305175,Cobblestone,FlipSid3,Spirit,16,7,2345,1,30th of September 2016,2
6576,2305234,Cobblestone,Natus Vincere,Virtus.pro,3,16,2239,5,3rd of October 2016,1
6577,2305234,Train,Natus Vincere,Virtus.pro,16,8,2239,5,3rd of October 2016,2
6578,2305234,Mirage,Natus Vincere,Virtus.pro,19,17,2239,5,3rd of October 2016,3
6579,2305232,Mirage,SK,Virtus.pro,19,16,2239,5,2nd of October 2016,1
6580,2305232,Overpass,SK,Virtus.pro,21,25,2239,5,2nd of October 2016,2
6581,2305232,Nuke,SK,Virtus.pro,7,16,2239,5,2nd of October 2016,3
6582,2305233,Cobblestone,Natus Vincere,Liquid,7,16,2239,2,2nd of October 2016,1
6583,2305233,Train,Natus Vincere,Liquid,16,13,2239,2,2nd of October 2016,2
6584,2305233,Dust2,Natus Vincere,Liquid,16,10,2239,2,2nd of October 2016,3
6585,2305260,Cobblestone,OpTic,Virtus.pro,14,16,2239,2,2nd of October 2016,1
6586,2305226,Dust2,fnatic,Liquid,12,16,2239,1,2nd of October 2016,1
6587,2305225,Train,SK,Virtus.pro,16,8,2239,5,2nd of October 2016,1
6588,2305224,Dust2,fnatic,Liquid,14,16,2239,1,1st of October 2016,1
6589,2305223,Overpass,Astralis,OpTic,12,16,2239,2,1st of October 2016,1
6590,2305222,Mirage,Natus Vincere,SK,16,6,2239,3,1st of October 2016,1
6591,2305221,Dust2,Astralis,fnatic,9,16,2239,1,1st of October 2016,1
6592,2305220,Cache,OpTic,G2,16,7,2239,2,1st of October 2016,1
6593,2305196,Mirage,Liquid,Virtus.pro,8,16,2239,2,1st of October 2016,1
6594,2305195,Overpass,SK,Astralis,16,13,2239,3,1st of October 2016,1
6595,2305194,Train,Virtus.pro,Natus Vincere,9,16,2239,3,1st of October 2016,1
6596,2305193,Train,G2,Liquid,7,16,2239,2,30th of September 2016,1
6597,2305192,Train,fnatic,OpTic,16,3,2239,1,30th of September 2016,1
6598,2305138,Mirage,Natus Vincere,Liquid,16,9,2239,2,30th of September 2016,1
6599,2305137,Train,SK,OpTic,16,10,2239,2,30th of September 2016,1
6600,2305136,Dust2,G2,Astralis,13,16,2239,3,30th of September 2016,1
6601,2305135,Cobblestone,Virtus.pro,fnatic,16,6,2239,1,30th of September 2016,1
6602,2305273,Mirage,INTZ,BigGods,4,16,2478,0,2nd of October 2016,1
6603,2305273,Train,INTZ,BigGods,12,16,2478,0,2nd of October 2016,2
6604,2305273,Cobblestone,INTZ,BigGods,16,7,2478,0,2nd of October 2016,3
6605,2305273,Dust2,INTZ,BigGods,22,19,2478,0,2nd of October 2016,4
6606,2305273,Cache,INTZ,BigGods,9,16,2478,0,2nd of October 2016,5
6607,2305296,Train,g3x,Remo Brave,16,6,2478,0,2nd of October 2016,1
6608,2305296,Dust2,g3x,Remo Brave,16,8,2478,0,2nd of October 2016,2
6609,2305228,Train,Remo Brave,INTZ,4,16,2478,0,1st of October 2016,1
6610,2305228,Cobblestone,Remo Brave,INTZ,6,16,2478,0,1st of October 2016,2
6611,2305227,Cobblestone,g3x,BigGods,17,19,2478,0,1st of October 2016,1
6612,2305227,Mirage,g3x,BigGods,12,16,2478,0,1st of October 2016,2
6613,2305187,Dust2,CNB,BigGods,16,14,2478,0,30th of September 2016,1
6614,2305186,Overpass,TeamOne,Remo Brave,5,16,2478,0,30th of September 2016,1
6615,2305189,Train,CNB,TeamOne,12,16,2478,0,30th of September 2016,1
6616,2305185,Cache,BigGods,Remo Brave,7,16,2478,0,30th of September 2016,1
6617,2305184,Train,BigGods,TeamOne,16,10,2478,0,30th of September 2016,1
6618,2305183,Cobblestone,CNB,Remo Brave,5,16,2478,0,30th of September 2016,1
6619,2305188,Nuke,Black Dragons,Operation Kino,16,13,2478,0,29th of September 2016,1
6620,2305171,Train,g3x,INTZ,16,9,2478,0,29th of September 2016,1
6621,2305169,Overpass,INTZ,Operation Kino,9,16,2478,0,29th of September 2016,1
6622,2305170,Mirage,g3x,Black Dragons,16,11,2478,0,29th of September 2016,1
6623,2305168,Cobblestone,INTZ,Black Dragons,16,6,2478,0,29th of September 2016,1
6624,2305167,Cobblestone,g3x,Operation Kino,16,5,2478,0,29th of September 2016,1
6625,2305127,Train,Selfless,Muffin Lightning,16,13,2469,0,29th of September 2016,1
6626,2305127,Cache,Selfless,Muffin Lightning,16,10,2469,0,29th of September 2016,2
6627,2305122,Mirage,CLG,Selfless,17,19,2469,0,27th of September 2016,1
6628,2305122,Overpass,CLG,Selfless,10,16,2469,0,27th of September 2016,2
6629,2305123,Train,Echo Fox,Muffin Lightning,12,16,2469,1,27th of September 2016,1
6630,2305123,Mirage,Echo Fox,Muffin Lightning,16,4,2469,1,27th of September 2016,2
6631,2305123,Overpass,Echo Fox,Muffin Lightning,8,16,2469,1,27th of September 2016,3
6632,2305107,Cobblestone,Dignitas,GODSENT,16,3,2395,3,27th of September 2016,1
6633,2305107,Mirage,Dignitas,GODSENT,16,11,2395,3,27th of September 2016,2
6634,2304959,Nuke,Astralis,Dignitas,12,16,2395,3,21st of September 2016,1
6635,2304959,Mirage,Astralis,Dignitas,16,14,2395,3,21st of September 2016,2
6636,2304959,Cache,Astralis,Dignitas,17,19,2395,3,21st of September 2016,3
6637,2304911,Train,FaZe,GODSENT,16,13,2395,2,20th of September 2016,1
6638,2304911,Mirage,FaZe,GODSENT,12,16,2395,2,20th of September 2016,2
6639,2304911,Dust2,FaZe,GODSENT,5,16,2395,2,20th of September 2016,3
6640,2304631,Overpass,Heroic,Dignitas,14,16,2395,3,13th of September 2016,1
6641,2304631,Cache,Heroic,Dignitas,7,16,2395,3,13th of September 2016,2
6642,2304393,Dust2,mousesports,GODSENT,11,16,2395,2,5th of September 2016,1
