,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
5605,2311922,Cobblestone,LGD,T.O.T,16,13,2928,0,25th of June 2017,1
5606,2311922,Mirage,LGD,T.O.T,16,13,2928,0,25th of June 2017,2
5607,2311921,Inferno,New4,LGD,16,10,2928,0,25th of June 2017,1
5608,2311921,Cache,New4,LGD,16,11,2928,0,25th of June 2017,2
5609,2311920,Mirage,HegemonyPerson,EMP,2,16,2928,0,25th of June 2017,1
5610,2311920,Overpass,HegemonyPerson,EMP,9,16,2928,0,25th of June 2017,2
5611,2311790,Cobblestone,T.O.T,Eclipse.o,14,16,2928,0,24th of June 2017,1
5612,2311790,Inferno,T.O.T,Eclipse.o,5,16,2928,0,24th of June 2017,2
5613,2311866,Inferno,Eclipse.o,Flash,6,16,2928,0,24th of June 2017,1
5614,2311866,Cobblestone,Eclipse.o,Flash,9,16,2928,0,24th of June 2017,2
5615,2311865,Train,New4,FIVE,22,20,2928,0,24th of June 2017,1
5616,2311865,Mirage,New4,FIVE,16,3,2928,0,24th of June 2017,2
5617,2311847,Cobblestone,LGD,EMP,16,11,2928,0,23rd of June 2017,1
5618,2311847,Cache,LGD,EMP,19,15,2928,0,23rd of June 2017,2
5619,2311846,Nuke,FIVE,EMP,19,17,2928,0,23rd of June 2017,1
5620,2311846,Cache,FIVE,EMP,3,16,2928,0,23rd of June 2017,2
5621,2311845,Inferno,HegemonyPerson,T.O.T,9,16,2928,0,23rd of June 2017,1
5622,2311845,Cobblestone,HegemonyPerson,T.O.T,7,16,2928,0,23rd of June 2017,2
5623,2311834,Train,ViCi,Flash,16,12,2928,0,22nd of June 2017,1
5624,2311834,Cobblestone,ViCi,Flash,13,16,2928,0,22nd of June 2017,2
5625,2311833,Inferno,New4,EMP,16,10,2928,0,22nd of June 2017,1
5626,2311833,Cache,New4,EMP,11,16,2928,0,22nd of June 2017,2
5627,2311832,Train,ViCi,New4,16,5,2928,0,22nd of June 2017,1
5628,2311832,Mirage,ViCi,New4,16,8,2928,0,22nd of June 2017,2
5629,2311791,Cache,LGD,FIVE,16,2,2928,0,21st of June 2017,1
5630,2311791,Inferno,LGD,FIVE,16,8,2928,0,21st of June 2017,2
5631,2311816,Inferno,FIVE,Eclipse.o,9,16,2928,0,21st of June 2017,1
5632,2311816,Mirage,FIVE,Eclipse.o,16,10,2928,0,21st of June 2017,2
5633,2311789,Overpass,EMP,Eclipse.o,16,5,2928,0,21st of June 2017,1
5634,2311789,Mirage,EMP,Eclipse.o,17,19,2928,0,21st of June 2017,2
5635,2311762,Inferno,T.O.T,EMP,16,5,2928,0,20th of June 2017,1
5636,2311762,Cache,T.O.T,EMP,10,16,2928,0,20th of June 2017,2
5637,2311761,Mirage,FIVE,T.O.T,16,8,2928,0,20th of June 2017,1
5638,2311761,Inferno,FIVE,T.O.T,19,17,2928,0,20th of June 2017,2
5639,2311760,Cache,HegemonyPerson,FIVE,8,16,2928,0,20th of June 2017,1
5640,2311760,Mirage,HegemonyPerson,FIVE,11,16,2928,0,20th of June 2017,2
5641,2311730,Train,LGD,HegemonyPerson,16,6,2928,0,19th of June 2017,1
5642,2311730,Inferno,LGD,HegemonyPerson,16,8,2928,0,19th of June 2017,2
5643,2311729,Inferno,New4,T.O.T,8,16,2928,0,19th of June 2017,1
5644,2311729,Cache,New4,T.O.T,16,2,2928,0,19th of June 2017,2
5645,2311728,Nuke,ViCi,New4,16,10,2928,0,19th of June 2017,1
5646,2311728,Mirage,ViCi,New4,16,7,2928,0,19th of June 2017,2
5647,2312810,Mirage,Gorilla Core,Ghost,13,16,2987,0,22nd of July 2017,1
5648,2312810,Cache,Gorilla Core,Ghost,22,25,2987,0,22nd of July 2017,2
5649,2312807,Overpass,Ghost,AiM,16,4,2987,0,21st of July 2017,1
5650,2312807,Cache,Ghost,AiM,16,4,2987,0,21st of July 2017,2
5651,2312726,Train,AVANGAR,HAVU,16,19,2977,0,17th of July 2017,1
5652,2312726,Inferno,AVANGAR,HAVU,20,22,2977,0,17th of July 2017,2
5653,2312688,Inferno,Nexus,HAVU,11,16,2977,0,17th of July 2017,1
5654,2312688,Mirage,Nexus,HAVU,13,16,2977,0,17th of July 2017,2
5655,2312659,Inferno,HAVU,eSuba,16,2,2977,0,14th of July 2017,1
5656,2312659,Cache,HAVU,eSuba,16,10,2977,0,14th of July 2017,2
5657,2312681,Inferno,Spartak,LOG,13,16,2977,0,14th of July 2017,1
5658,2312681,Train,Spartak,LOG,7,16,2977,0,14th of July 2017,2
5659,2312658,Train,Nexus,EURONICS,16,4,2977,0,13th of July 2017,1
5660,2312658,Mirage,Nexus,EURONICS,5,16,2977,0,13th of July 2017,2
5661,2312658,Cobblestone,Nexus,EURONICS,16,7,2977,0,13th of July 2017,3
5662,2312656,Nuke,Bpro,Spartak,14,16,2977,0,13th of July 2017,1
5663,2312656,Mirage,Bpro,Spartak,14,16,2977,0,13th of July 2017,2
5664,2312617,Cobblestone,VITALIS,LOG,8,16,2977,0,12th of July 2017,1
5665,2312616,Cache,LOG,VITALIS,17,19,2977,0,12th of July 2017,1
5666,2312589,Cache,eSuba,VITALIS,14,16,2977,0,11th of July 2017,1
5667,2312588,Mirage,VITALIS,eSuba,4,16,2977,0,11th of July 2017,1
5668,2312540,Nuke,Spartak,OPAA,25,23,2977,0,10th of July 2017,1
5669,2312539,Inferno,OPAA,Spartak,11,16,2977,0,10th of July 2017,1
5670,2312538,Cobblestone,Spartak,Nexus,5,16,2977,0,10th of July 2017,1
5671,2312537,Overpass,Nexus,Spartak,16,12,2977,0,10th of July 2017,1
5672,2312536,Train,Fragsters,HAVU,11,16,2977,0,10th of July 2017,1
5673,2312535,Inferno,HAVU,Fragsters,16,10,2977,0,10th of July 2017,1
5674,2312518,Cache,Nexus,OPAA,9,16,2977,0,9th of July 2017,1
5675,2312517,Mirage,OPAA,Nexus,2,16,2977,0,9th of July 2017,1
5676,2312496,Cache,Fragsters,Nemiga,16,9,2977,0,7th of July 2017,1
5677,2312495,Nuke,Nemiga,Fragsters,8,16,2977,0,7th of July 2017,1
5678,2312440,Mirage,LOG,eSuba,16,2,2977,0,6th of July 2017,1
5679,2312439,Cache,eSuba,LOG,19,16,2977,0,6th of July 2017,1
5680,2312319,Train,HAVU,Nemiga,16,13,2977,0,5th of July 2017,1
5681,2312318,Overpass,Nemiga,HAVU,16,13,2977,0,5th of July 2017,1
5682,2312296,Cache,EURONICS,GameAgents,12,16,2977,0,4th of July 2017,1
5683,2312299,Mirage,EURONICS,Bpro,12,16,2977,0,4th of July 2017,1
5684,2312298,Nuke,Bpro,EURONICS,6,16,2977,0,4th of July 2017,1
5685,2312295,Train,GameAgents,EURONICS,9,16,2977,0,4th of July 2017,1
5686,2312281,Train,GameAgents,Bpro,11,16,2977,0,3rd of July 2017,1
5687,2312280,Mirage,Bpro,GameAgents,16,10,2977,0,3rd of July 2017,1
5688,2312358,Mirage,NiP,Red Reserve,16,10,2570,1,15th of July 2017,1
5689,2312358,Cache,NiP,Red Reserve,16,2,2570,1,15th of July 2017,2
5690,2312357,Train,Heroic,Red Reserve,16,13,2570,0,15th of July 2017,1
5691,2312357,Overpass,Heroic,Red Reserve,14,16,2570,0,15th of July 2017,2
5692,2312357,Mirage,Heroic,Red Reserve,17,19,2570,0,15th of July 2017,3
5693,2312356,Inferno,NiP,Envy,8,16,2570,2,15th of July 2017,1
5694,2312356,Cache,NiP,Envy,16,10,2570,2,15th of July 2017,2
5695,2312356,Train,NiP,Envy,16,9,2570,2,15th of July 2017,3
5696,2312355,Cobblestone,CLG,Red Reserve,10,16,2570,1,14th of July 2017,1
5697,2312355,Cache,CLG,Red Reserve,16,14,2570,1,14th of July 2017,2
5698,2312355,Mirage,CLG,Red Reserve,24,28,2570,1,14th of July 2017,3
5699,2312354,Cobblestone,KPI,Envy,3,16,2570,1,14th of July 2017,1
5700,2312354,Overpass,KPI,Envy,10,16,2570,1,14th of July 2017,2
5701,2312353,Train,NRG,Red Reserve,16,9,2570,0,14th of July 2017,1
5702,2312353,Cobblestone,NRG,Red Reserve,11,16,2570,0,14th of July 2017,2
5703,2312353,Cache,NRG,Red Reserve,10,16,2570,0,14th of July 2017,3
5704,2312352,Cobblestone,Envy,Misfits,16,14,2570,1,14th of July 2017,1
5705,2312352,Overpass,Envy,Misfits,6,16,2570,1,14th of July 2017,2
5706,2312352,Train,Envy,Misfits,22,18,2570,1,14th of July 2017,3
5707,2312351,Overpass,CLG,NiP,10,16,2570,2,13th of July 2017,1
5708,2312350,Mirage,KPI,Heroic,8,16,2570,0,13th of July 2017,1
5709,2312349,Inferno,NiP,Red Reserve,16,3,2570,1,13th of July 2017,1
5710,2312348,Overpass,Misfits,Heroic,8,16,2570,1,13th of July 2017,1
5711,2312347,Overpass,CLG,NRG,16,11,2570,1,13th of July 2017,1
5712,2312346,Train,Envy,KPI,14,16,2570,1,13th of July 2017,1
5713,2312701,Cobblestone,Imperial,North Academy,16,14,2916,0,15th of July 2017,1
5714,2312701,Mirage,Imperial,North Academy,16,4,2916,0,15th of July 2017,2
5715,2312682,Mirage,North Academy,eXtatus,16,13,2916,0,15th of July 2017,1
5716,2312682,Cache,North Academy,eXtatus,16,14,2916,0,15th of July 2017,2
5717,2312683,Train,Imperial,Kinguin,19,17,2916,0,14th of July 2017,1
5718,2312683,Cobblestone,Imperial,Kinguin,16,7,2916,0,14th of July 2017,2
5719,2312552,Inferno,Kinguin,Binary Dragons,13,16,2916,0,13th of July 2017,1
5720,2312552,Cobblestone,Kinguin,Binary Dragons,16,14,2916,0,13th of July 2017,2
5721,2312552,Nuke,Kinguin,Binary Dragons,16,13,2916,0,13th of July 2017,3
5722,2312551,Cobblestone,Tengri,Imperial,4,16,2916,0,13th of July 2017,1
5723,2312551,Train,Tengri,Imperial,2,16,2916,0,13th of July 2017,2
5724,2312493,Mirage,undefined,North Academy,8,16,2916,0,12th of July 2017,1
5725,2312493,Nuke,undefined,North Academy,14,16,2916,0,12th of July 2017,2
5726,2312494,Inferno,iGame.com,eXtatus,16,10,2916,0,11th of July 2017,1
5727,2312494,Train,iGame.com,eXtatus,14,16,2916,0,11th of July 2017,2
5728,2312494,Overpass,iGame.com,eXtatus,14,16,2916,0,11th of July 2017,3
5729,2312315,Mirage,eXtatus,Spirit,19,15,2916,0,5th of July 2017,1
5730,2312315,Overpass,eXtatus,Spirit,16,13,2916,0,5th of July 2017,2
5731,2312314,Inferno,Binary Dragons,LOG,16,7,2916,0,5th of July 2017,1
5732,2312314,Cobblestone,Binary Dragons,LOG,16,10,2916,0,5th of July 2017,2
5733,2312242,Mirage,North Academy,spray'n'pray,12,16,2916,0,4th of July 2017,1
5734,2312242,Nuke,North Academy,spray'n'pray,16,11,2916,0,4th of July 2017,2
5735,2312242,Train,North Academy,spray'n'pray,16,10,2916,0,4th of July 2017,3
5736,2312241,Cobblestone,Imperial,Outlaws,16,11,2916,0,3rd of July 2017,1
5737,2312241,Inferno,Imperial,Outlaws,16,10,2916,0,3rd of July 2017,2
5738,2311591,Train,LOG,Gatekeepers,16,9,2916,0,27th of June 2017,1
5739,2311591,Mirage,LOG,Gatekeepers,16,3,2916,0,27th of June 2017,2
5740,2311592,Inferno,Spirit,MAXISAUCISSE,16,8,2916,0,26th of June 2017,1
5741,2311592,Nuke,Spirit,MAXISAUCISSE,16,5,2916,0,26th of June 2017,2
5742,2311590,Nuke,Gatekeepers,Spirit,5,16,2916,0,23rd of June 2017,1
5743,2311590,Mirage,Gatekeepers,Spirit,16,5,2916,0,23rd of June 2017,2
5744,2311590,Train,Gatekeepers,Spirit,8,16,2916,0,23rd of June 2017,3
5745,2311589,Train,LOG,MAXISAUCISSE,16,6,2916,0,23rd of June 2017,1
5746,2311589,Inferno,LOG,MAXISAUCISSE,16,12,2916,0,23rd of June 2017,2
5747,2311588,Inferno,Gatekeepers,MAXISAUCISSE,16,6,2916,0,22nd of June 2017,1
5748,2311588,Mirage,Gatekeepers,MAXISAUCISSE,13,16,2916,0,22nd of June 2017,2
5749,2311588,Cobblestone,Gatekeepers,MAXISAUCISSE,16,6,2916,0,22nd of June 2017,3
5750,2311587,Cobblestone,Spirit,LOG,13,16,2916,0,22nd of June 2017,1
5751,2311587,Overpass,Spirit,LOG,12,16,2916,0,22nd of June 2017,2
5752,2311586,Mirage,Epsilon,Spartak,16,8,2916,0,21st of June 2017,1
5753,2311586,Train,Epsilon,Spartak,16,7,2916,0,21st of June 2017,2
5754,2311585,Inferno,Outlaws,spray'n'pray,16,10,2916,0,21st of June 2017,1
5755,2311585,Train,Outlaws,spray'n'pray,16,9,2916,0,21st of June 2017,2
5756,2311584,Train,Outlaws,Epsilon,16,8,2916,0,20th of June 2017,1
5757,2311584,Overpass,Outlaws,Epsilon,14,16,2916,0,20th of June 2017,2
5758,2311584,Mirage,Outlaws,Epsilon,16,8,2916,0,20th of June 2017,3
5759,2311583,Train,Spartak,spray'n'pray,16,4,2916,0,20th of June 2017,1
5760,2311583,Mirage,Spartak,spray'n'pray,10,16,2916,0,20th of June 2017,2
5761,2311583,Overpass,Spartak,spray'n'pray,12,16,2916,0,20th of June 2017,3
5762,2311582,Mirage,Epsilon,spray'n'pray,10,16,2916,0,19th of June 2017,1
5763,2311582,Train,Epsilon,spray'n'pray,16,7,2916,0,19th of June 2017,2
5764,2311582,Cache,Epsilon,spray'n'pray,13,16,2916,0,19th of June 2017,3
5765,2311581,Train,Outlaws,Spartak,16,3,2916,0,19th of June 2017,1
5766,2311581,Mirage,Outlaws,Spartak,13,16,2916,0,19th of June 2017,2
5767,2311581,Nuke,Outlaws,Spartak,19,16,2916,0,19th of June 2017,3
5768,2311580,Cache,Defusekids,Impossible,19,17,2916,0,18th of June 2017,1
5769,2311580,Inferno,Defusekids,Impossible,16,2,2916,0,18th of June 2017,2
5770,2311575,Mirage,North Academy,Impossible,7,16,2916,0,18th of June 2017,1
5771,2311575,Train,North Academy,Impossible,16,2,2916,0,18th of June 2017,2
5772,2311575,Cache,North Academy,Impossible,16,2,2916,0,18th of June 2017,3
5773,2311578,Mirage,Imperial,Impossible,16,6,2916,0,17th of June 2017,1
5774,2311578,Inferno,Imperial,Impossible,16,2,2916,0,17th of June 2017,2
5775,2311577,Nuke,North Academy,Defusekids,16,4,2916,0,17th of June 2017,1
5776,2311577,Inferno,North Academy,Defusekids,16,14,2916,0,17th of June 2017,2
5777,2311576,Train,Defusekids,Imperial,6,16,2916,0,16th of June 2017,1
5778,2311576,Mirage,Defusekids,Imperial,3,16,2916,0,16th of June 2017,2
5779,2311579,Train,North Academy,Imperial,16,4,2916,0,16th of June 2017,1
5780,2311579,Cache,North Academy,Imperial,10,16,2916,0,16th of June 2017,2
5781,2311579,Mirage,North Academy,Imperial,16,9,2916,0,16th of June 2017,3
5782,2311574,Cache,Binary Dragons,eXtatus,10,16,2916,0,15th of June 2017,1
5783,2311574,Mirage,Binary Dragons,eXtatus,2,16,2916,0,15th of June 2017,2
5784,2311573,Mirage,PRIDE,Team123,16,12,2916,0,15th of June 2017,1
5785,2311573,Nuke,PRIDE,Team123,11,16,2916,0,15th of June 2017,2
5786,2311573,Train,PRIDE,Team123,14,16,2916,0,15th of June 2017,3
5787,2311572,Inferno,eXtatus,Team123,16,8,2916,0,14th of June 2017,1
5788,2311572,Train,eXtatus,Team123,16,12,2916,0,14th of June 2017,2
5789,2311571,Cache,PRIDE,Binary Dragons,10,16,2916,0,14th of June 2017,1
5790,2311571,Nuke,PRIDE,Binary Dragons,14,16,2916,0,14th of June 2017,2
5791,2311569,Cache,Binary Dragons,Team123,16,9,2916,0,13th of June 2017,1
5792,2311569,Cobblestone,Binary Dragons,Team123,16,13,2916,0,13th of June 2017,2
5793,2311570,Overpass,PRIDE,eXtatus,16,2,2916,0,13th of June 2017,1
5794,2311570,Train,PRIDE,eXtatus,16,8,2916,0,13th of June 2017,2
5795,2312628,Mirage,Liquid,Renegades,16,4,2902,1,12th of July 2017,1
5796,2312628,Cobblestone,Liquid,Renegades,17,19,2902,1,12th of July 2017,2
5797,2312628,Train,Liquid,Renegades,12,16,2902,1,12th of July 2017,3
5798,2312627,Overpass,Renegades,ex-paiN,16,11,2902,0,12th of July 2017,1
5799,2312627,Cache,Renegades,ex-paiN,16,7,2902,0,12th of July 2017,2
5800,2312625,Overpass,CLG Academy,ex-paiN,16,14,2902,0,12th of July 2017,1
5801,2312625,Train,CLG Academy,ex-paiN,9,16,2902,0,12th of July 2017,2
5802,2312625,Cache,CLG Academy,ex-paiN,15,19,2902,0,12th of July 2017,3
5803,2312626,Nuke,Liquid,Otter,16,4,2902,1,12th of July 2017,1
5804,2312626,Inferno,Liquid,Otter,16,9,2902,1,12th of July 2017,2
5805,2312622,Overpass,Renegades,Denial,14,16,2902,0,11th of July 2017,1
5806,2312622,Cache,Renegades,Denial,16,3,2902,0,11th of July 2017,2
5807,2312622,Nuke,Renegades,Denial,16,12,2902,0,11th of July 2017,3
5808,2312624,Cache,mouseSpaz,Otter,2,16,2902,0,12th of July 2017,1
5809,2312624,Train,mouseSpaz,Otter,11,16,2902,0,12th of July 2017,2
5810,2312623,Mirage,Liquid,Rise Nation,16,14,2902,1,11th of July 2017,1
5811,2312623,Cobblestone,Liquid,Rise Nation,16,7,2902,1,11th of July 2017,2
5812,2312583,Mirage,Otter,Puggers United,12,16,2902,0,11th of July 2017,1
5813,2312583,Nuke,Otter,Puggers United,16,12,2902,0,11th of July 2017,2
5814,2312583,Inferno,Otter,Puggers United,19,17,2902,0,11th of July 2017,3
5815,2312586,Nuke,ex-paiN,Final Feature,13,16,2902,0,11th of July 2017,1
5816,2312586,Train,ex-paiN,Final Feature,16,12,2902,0,11th of July 2017,2
5817,2312586,Cobblestone,ex-paiN,Final Feature,16,13,2902,0,11th of July 2017,3
5818,2312587,Overpass,Mythic,CLG Academy,6,16,2902,0,11th of July 2017,1
5819,2312587,Mirage,Mythic,CLG Academy,16,11,2902,0,11th of July 2017,2
5820,2312587,Train,Mythic,CLG Academy,14,16,2902,0,11th of July 2017,3
5821,2312585,Train,Denial,Guerrilla Tactics,16,6,2902,0,11th of July 2017,1
5822,2312585,Cache,Denial,Guerrilla Tactics,6,16,2902,0,11th of July 2017,2
5823,2312585,Mirage,Denial,Guerrilla Tactics,16,11,2902,0,11th of July 2017,3
5824,2312581,Inferno,Rise Nation,ex-Synthetik,19,16,2902,0,11th of July 2017,1
5825,2312581,Cobblestone,Rise Nation,ex-Synthetik,16,13,2902,0,11th of July 2017,2
5826,2312582,Cache,Miami Flamingos,mouseSpaz,10,16,2902,0,11th of July 2017,1
5827,2312582,Cobblestone,Miami Flamingos,mouseSpaz,16,8,2902,0,11th of July 2017,2
5828,2312582,Nuke,Miami Flamingos,mouseSpaz,6,16,2902,0,11th of July 2017,3
5829,2312580,Mirage,Liquid,Adaptation,16,5,2902,1,11th of July 2017,1
5830,2312580,Train,Liquid,Adaptation,16,7,2902,1,11th of July 2017,2
5831,2312584,Nuke,Renegades,EZG,16,4,2902,0,11th of July 2017,1
5832,2312584,Cobblestone,Renegades,EZG,16,1,2902,0,11th of July 2017,2
5833,2312609,Inferno,HellRaisers,Envy,11,16,2900,2,11th of July 2017,1
5834,2312609,Overpass,HellRaisers,Envy,13,16,2900,2,11th of July 2017,2
5835,2312605,Mirage,FlipSid3,mousesports,11,16,2900,1,11th of July 2017,1
5836,2312605,Cobblestone,FlipSid3,mousesports,8,16,2900,1,11th of July 2017,2
5837,2312602,Overpass,Heroic,Envy,16,11,2900,1,11th of July 2017,1
5838,2312602,Train,Heroic,Envy,9,16,2900,1,11th of July 2017,2
5839,2312602,Inferno,Heroic,Envy,7,16,2900,1,11th of July 2017,3
5840,2312596,Cache,mousesports,Space Soldiers,15,19,2900,1,11th of July 2017,1
5841,2312596,Nuke,mousesports,Space Soldiers,16,4,2900,1,11th of July 2017,2
5842,2312596,Train,mousesports,Space Soldiers,19,16,2900,1,11th of July 2017,3
5843,2312598,Overpass,HellRaisers,Outlaws,16,5,2900,1,11th of July 2017,1
5844,2312598,Cobblestone,HellRaisers,Outlaws,16,4,2900,1,11th of July 2017,2
5845,2312597,Overpass,FlipSid3,PENTA,16,3,2900,1,11th of July 2017,1
5846,2312597,Inferno,FlipSid3,PENTA,16,14,2900,1,11th of July 2017,2
5847,2312577,Inferno,Envy,Playing Ducks,11,16,2900,1,11th of July 2017,1
5848,2312577,Cache,Envy,Playing Ducks,16,12,2900,1,11th of July 2017,2
5849,2312577,Train,Envy,Playing Ducks,16,14,2900,1,11th of July 2017,3
5850,2312576,Overpass,GODSENT,Outlaws,14,16,2900,0,11th of July 2017,1
5851,2312576,Mirage,GODSENT,Outlaws,16,10,2900,0,11th of July 2017,2
5852,2312576,Train,GODSENT,Outlaws,9,16,2900,0,11th of July 2017,3
5853,2312578,Cobblestone,Heroic,Kinguin,16,10,2900,0,11th of July 2017,1
5854,2312578,Overpass,Heroic,Kinguin,16,13,2900,0,11th of July 2017,2
5855,2312572,Train,Space Soldiers,Red Reserve,16,8,2900,0,11th of July 2017,1
5856,2312572,Cobblestone,Space Soldiers,Red Reserve,16,14,2900,0,11th of July 2017,2
5857,2312573,Train,PENTA,Fragsters,16,14,2900,1,11th of July 2017,1
5858,2312573,Mirage,PENTA,Fragsters,16,11,2900,1,11th of July 2017,2
5859,2312575,Mirage,HellRaisers,AliGon,16,14,2900,1,11th of July 2017,1
5860,2312575,Cobblestone,HellRaisers,AliGon,16,1,2900,1,11th of July 2017,2
5861,2312571,Inferno,mousesports,sickteam,16,4,2900,1,11th of July 2017,1
5862,2312571,Train,mousesports,sickteam,16,2,2900,1,11th of July 2017,2
5863,2312534,Mirage,Playing Ducks,tjaswelolxd,22,18,2899,0,9th of July 2017,1
5864,2312527,Train,Misfits,Red Reserve,18,22,2899,0,9th of July 2017,1
5865,2312533,Inferno,Fragsters,SnakeS,16,7,2899,0,9th of July 2017,1
5866,2312530,Inferno,sickteam,nono,16,9,2899,0,9th of July 2017,1
5867,2312531,Cobblestone,Kinguin,Crowns,16,2,2899,0,9th of July 2017,1
5868,2312528,Cache,Binary Dragons,LOG,10,16,2899,0,9th of July 2017,1
5869,2312529,Mirage,AliGon,roughtimes,16,12,2899,0,9th of July 2017,1
5870,2312526,Overpass,Magicians,Outlaws,12,16,2899,0,9th of July 2017,1
5871,2312165,Cobblestone,Cloud9,SK,9,16,2635,3,9th of July 2017,1
5872,2312165,Train,Cloud9,SK,12,16,2635,3,9th of July 2017,2
5873,2312165,Inferno,Cloud9,SK,14,16,2635,3,9th of July 2017,3
5874,2312164,Overpass,FaZe,SK,4,16,2635,5,8th of July 2017,1
5875,2312164,Cache,FaZe,SK,16,19,2635,5,8th of July 2017,2
5876,2312163,Mirage,Natus Vincere,Cloud9,13,16,2635,3,8th of July 2017,1
5877,2312163,Overpass,Natus Vincere,Cloud9,14,16,2635,3,8th of July 2017,2
5878,2312162,Mirage,OpTic,SK,16,10,2635,2,7th of July 2017,1
5879,2312162,Cache,OpTic,SK,9,16,2635,2,7th of July 2017,2
5880,2312162,Cobblestone,OpTic,SK,7,16,2635,2,7th of July 2017,3
5881,2312161,Overpass,FaZe,Liquid,16,9,2635,3,7th of July 2017,1
5882,2312161,Train,FaZe,Liquid,16,5,2635,3,7th of July 2017,2
5883,2312160,Train,NiP,Cloud9,10,16,2635,2,7th of July 2017,1
5884,2312160,Cache,NiP,Cloud9,16,11,2635,2,7th of July 2017,2
5885,2312160,Cobblestone,NiP,Cloud9,6,16,2635,2,7th of July 2017,3
5886,2312159,Overpass,Natus Vincere,G2,19,17,2635,3,7th of July 2017,1
5887,2312159,Nuke,Natus Vincere,G2,16,13,2635,3,7th of July 2017,2
5888,2312090,Inferno,North,FaZe,7,16,2635,4,6th of July 2017,1
5889,2312091,Inferno,Cloud9,mousesports,22,20,2635,2,6th of July 2017,1
5890,2312089,Mirage,fnatic,SK,6,16,2635,3,6th of July 2017,1
5891,2312088,Train,FaZe,OpTic,10,16,2635,2,6th of July 2017,1
5892,2312087,Inferno,SK,G2,11,16,2635,4,6th of July 2017,1
5893,2312086,Mirage,Natus Vincere,mousesports,16,4,2635,2,6th of July 2017,1
5894,2312085,Train,Cloud9,Immortals,16,11,2635,3,6th of July 2017,1
5895,2312084,Inferno,North,Heroic,16,14,2635,1,6th of July 2017,1
5896,2312083,Mirage,Space Soldiers,fnatic,3,16,2635,1,6th of July 2017,1
5897,2312082,Cobblestone,Liquid,OpTic,16,5,2635,2,5th of July 2017,1
5898,2312081,Cache,NiP,mousesports,16,10,2635,2,5th of July 2017,1
5899,2312080,Overpass,fnatic,FaZe,12,16,2635,3,5th of July 2017,1
5900,2312079,Cobblestone,Immortals,G2,7,16,2635,3,5th of July 2017,1
5901,2312078,Cache,North,SK,10,16,2635,4,5th of July 2017,1
5902,2312077,Train,Space Soldiers,Natus Vincere,9,16,2635,1,5th of July 2017,1
5903,2312076,Cobblestone,TYLOO,Cloud9,9,16,2635,1,5th of July 2017,1
5904,2312075,Cobblestone,Heroic,Virtus.pro,16,9,2635,1,5th of July 2017,1
5905,2312073,Cache,G2,NiP,6,16,2635,2,5th of July 2017,1
5906,2312074,Train,Immortals,Liquid,15,19,2635,3,4th of July 2017,1
5907,2312071,Nuke,mousesports,FaZe,16,12,2635,2,4th of July 2017,1
5908,2312069,Train,Cloud9,Natus Vincere,32,34,2635,3,4th of July 2017,1
5909,2312072,Mirage,Space Soldiers,OpTic,9,16,2635,1,4th of July 2017,1
5910,2312070,Inferno,TYLOO,North,6,16,2635,1,4th of July 2017,1
5911,2312067,Mirage,SK,Virtus.pro,16,9,2635,2,4th of July 2017,1
5912,2312068,Mirage,fnatic,Heroic,16,6,2635,1,4th of July 2017,1
5913,2312061,Inferno,Natus Vincere,Liquid,7,16,2635,3,4th of July 2017,1
5914,2312066,Cobblestone,North,OpTic,9,16,2635,2,4th of July 2017,1
5915,2312060,Cache,NiP,Cloud9,16,12,2635,2,4th of July 2017,1
5916,2312065,Cache,TYLOO,G2,9,16,2635,1,4th of July 2017,1
5917,2312058,Cobblestone,Immortals,Virtus.pro,16,12,2635,2,4th of July 2017,1
5918,2312064,Cache,SK,Space Soldiers,14,16,2635,1,4th of July 2017,1
5919,2312063,Inferno,FaZe,Heroic,16,14,2635,1,4th of July 2017,1
5920,2312056,Train,mousesports,fnatic,16,11,2635,2,4th of July 2017,1
5921,2312461,Mirage,AGO,PRIDE,19,21,2978,0,6th of July 2017,1
5922,2312461,Nuke,AGO,PRIDE,3,16,2978,0,6th of July 2017,2
5923,2312462,Mirage,Kinguin,GRUBASy,16,5,2978,0,6th of July 2017,1
5924,2312462,Inferno,Kinguin,GRUBASy,19,15,2978,0,6th of July 2017,2
5925,2312284,Cache,PRIDE,GRUBASy,12,16,2978,0,6th of July 2017,1
5926,2312284,Cobblestone,PRIDE,GRUBASy,16,6,2978,0,6th of July 2017,2
5927,2312284,Overpass,PRIDE,GRUBASy,21,18,2978,0,6th of July 2017,3
5928,2312283,Cobblestone,Kinguin,AGO,16,12,2978,0,6th of July 2017,1
5929,2312283,Train,Kinguin,AGO,14,16,2978,0,6th of July 2017,2
5930,2312283,Overpass,Kinguin,AGO,19,21,2978,0,6th of July 2017,3
5931,2312245,Cache,Misfits,ownage,16,6,2951,0,3rd of July 2017,1
5932,2312245,Mirage,Misfits,ownage,16,14,2951,0,3rd of July 2017,2
5933,2312244,Cache,ownage,paiN,12,16,2951,0,3rd of July 2017,1
5934,2312244,Train,ownage,paiN,16,9,2951,0,3rd of July 2017,2
5935,2312244,Cobblestone,ownage,paiN,16,10,2951,0,3rd of July 2017,3
5936,2312243,Overpass,Misfits,Miami Flamingos,16,5,2951,0,3rd of July 2017,1
