,matchcode,team,map,priority
8973,2315039,FlipSid3,Cobblestone,2
8974,2315039,Kinguin,Overpass,5
8975,2315039,FlipSid3,Inferno,6
8976,2315038,Rise Nation,Cache,1
8977,2315038,Space Soldiers,Nuke,2
8978,2315038,Rise Nation,Overpass,5
8979,2315038,Space Soldiers,Mirage,6
8980,2315037,TeamOne,Cobblestone,1
8981,2315037,Rise Nation,Cache,2
8982,2315037,Rise Nation,Overpass,3
8983,2315037,TeamOne,Inferno,4
8984,2315037,TeamOne,Nuke,5
8985,2315037,Rise Nation,Train,6
8986,2315036,Kinguin,Cache,1
8987,2315036,Grayhound,Cobblestone,2
8988,2315036,Grayhound,Train,3
8989,2315036,Kinguin,Overpass,4
8990,2315036,Kinguin,Inferno,5
8991,2315036,Grayhound,Mirage,6
8992,2315035,TeamOne,Cache,1
8993,2315035,Mythic,Nuke,2
8994,2315035,Mythic,Train,3
8995,2315035,TeamOne,Cobblestone,4
8996,2315035,TeamOne,Inferno,5
8997,2315035,Mythic,Overpass,6
8998,2315034,FRENCH CANADIANS,Cobblestone,1
8999,2315034,Grayhound,Inferno,2
9000,2315034,Grayhound,Train,3
9001,2315034,FRENCH CANADIANS,Nuke,4
9002,2315034,FRENCH CANADIANS,Overpass,5
9003,2315034,Grayhound,Mirage,6
9004,2315033,FlipSid3,Cobblestone,1
9005,2315033,Rise Nation,Cache,2
9006,2315033,Rise Nation,Overpass,3
9007,2315033,FlipSid3,Mirage,4
9008,2315033,FlipSid3,Inferno,5
9009,2315033,Rise Nation,Train,6
9010,2315031,Rise Nation,Cache,1
9011,2315031,TeamOne,Nuke,2
9012,2315031,TeamOne,Inferno,3
9013,2315031,Rise Nation,Overpass,4
9014,2315031,Rise Nation,Train,5
9015,2315031,TeamOne,Mirage,6
9016,2315032,Kinguin,Inferno,1
9017,2315032,Space Soldiers,Mirage,2
9018,2315032,Space Soldiers,Nuke,3
9019,2315032,Kinguin,Train,4
9020,2315032,Kinguin,Cache,5
9021,2315032,Space Soldiers,Cobblestone,6
9022,2315030,FlipSid3,Cobblestone,1
9023,2315030,Mythic,Overpass,2
9024,2315030,FlipSid3,Train,3
9025,2315030,Mythic,Cache,4
9026,2315030,FlipSid3,Inferno,5
9027,2315030,Mythic,Nuke,6
9028,2315029,FRENCH CANADIANS,Cobblestone,1
9029,2315029,Kinguin,Nuke,2
9030,2315029,FRENCH CANADIANS,Overpass,3
9031,2315029,Kinguin,Inferno,4
9032,2315029,FRENCH CANADIANS,Train,5
9033,2315029,Kinguin,Mirage,6
9034,2315028,Grayhound,Cache,1
9035,2315028,Space Soldiers,Nuke,2
9036,2315028,Grayhound,Cobblestone,3
9037,2315028,Space Soldiers,Overpass,4
9038,2315028,Grayhound,Train,5
9039,2315028,Space Soldiers,Inferno,6
9040,2314939,SKDC,Nuke,1
9041,2314939,SetToDestroyX,Cache,2
9042,2314937,Cruxie's Farmers,Train,1
9043,2314937,We Make History,Cobblestone,2
9044,2314935,Cruxie's Farmers,Train,1
9045,2314935,SKDC,Cache,2
9046,2314935,Cruxie's Farmers,Cobblestone,3
9047,2314935,SKDC,Nuke,4
9048,2314934,Torqued,Nuke,1
9049,2314934,Alberta Legends,Cache,2
9050,2314934,Torqued,Overpass,3
9051,2314934,Alberta Legends,Train,4
9052,2314933,Hyper,Train,1
9053,2314933,We Make History,Cache,2
9054,2314932,SetToDestroyX,Cobblestone,1
9055,2314932,Mostly Harmless,Cache,2
9056,2314930,Cruxie's Farmers,Mirage,1
9057,2314930,We Make History,Nuke,2
9058,2314930,Cruxie's Farmers,Train,3
9059,2314930,We Make History,Cobblestone,4
9060,2314931,SetToDestroyX,Cobblestone,1
9061,2314931,Alberta Legends,Cache,2
9062,2314931,SetToDestroyX,Nuke,3
9063,2314931,Alberta Legends,Train,4
9064,2314928,Torqued,Overpass,1
9065,2314928,Mostly Harmless,Cache,2
9066,2314928,Torqued,Nuke,3
9067,2314928,Mostly Harmless,Train,4
9068,2314929,Hyper,Train,1
9069,2314929,SKDC,Nuke,2
9070,2314929,Hyper,Mirage,3
9071,2314929,SKDC,Cache,4
9072,2315149,ViCi,Mirage,1
9073,2315149,Eclipse,Cache,2
9074,2315149,Eclipse,Train,5
9075,2315147,5POWER,Nuke,1
9076,2315147,ViCi,Cache,2
9077,2315147,ViCi,Train,5
9078,2315147,5POWER,Overpass,6
9079,2315146,Flash,Nuke,1
9080,2315146,Eclipse,Cache,2
9081,2315146,Eclipse,Cobblestone,5
9082,2315081,New4,Cobblestone,1
9083,2315081,5POWER,Nuke,2
9084,2315081,New4,Overpass,5
9085,2315081,5POWER,Mirage,6
9086,2315224,AWTR,Nuke,1
9087,2315224,Binary Dragons,Overpass,2
9088,2315224,AWTR,Cobblestone,5
9089,2315224,Binary Dragons,Mirage,6
9090,2315159,AVANGAR,Nuke,1
9091,2315159,Binary Dragons,Overpass,2
9092,2315159,AVANGAR,Cobblestone,5
9093,2315159,Binary Dragons,Inferno,6
9094,2315116,Spirit,Cache,1
9095,2315116,AVANGAR,Nuke,2
9096,2315116,Spirit,Train,5
9097,2315116,AVANGAR,Overpass,6
9098,2315156,HAVU,Cobblestone,1
9099,2315156,AWTR,Inferno,2
9100,2315156,HAVU,Mirage,5
9101,2315156,AWTR,Overpass,6
9102,2315042,HAVU,Cobblestone,1
9103,2315042,undefined,Inferno,2
9104,2315042,HAVU,Overpass,5
9105,2315042,undefined,Nuke,6
9106,2315041,AWTR,Cache,1
9107,2315041,Singularity,Overpass,2
9108,2315041,AWTR,Nuke,5
9109,2315041,Singularity,Inferno,6
9110,2315059,AGO,Nuke,1
9111,2315059,Binary Dragons,Overpass,2
9112,2315059,AGO,Inferno,5
9113,2315059,Binary Dragons,Cobblestone,6
9114,2314985,AVANGAR,Nuke,1
9115,2314985,Quantum Bellator Fire,Overpass,2
9116,2314985,AVANGAR,Cobblestone,5
9117,2314985,Quantum Bellator Fire,Train,6
9118,2314923,AGO,Nuke,1
9119,2314923,North Academy,Overpass,2
9120,2314923,AGO,Cobblestone,5
9121,2314923,North Academy,Inferno,6
9122,2314986,undefined,Cache,1
9123,2314986,pro100,Train,2
9124,2314986,undefined,Inferno,5
9125,2314986,pro100,Overpass,6
9126,2314925,AWTR,Nuke,1
9127,2314925,undefined,Cache,2
9128,2314925,AWTR,Cobblestone,5
9129,2314925,undefined,Mirage,6
9130,2314984,HAVU,Cobblestone,1
9131,2314984,EnVyUs Academy,Overpass,2
9132,2314984,HAVU,Cache,5
9133,2314984,EnVyUs Academy,Mirage,6
9134,2314924,AVANGAR,Nuke,1
9135,2314924,Binary Dragons,Overpass,2
9136,2314924,AVANGAR,Cobblestone,5
9137,2314924,Binary Dragons,Mirage,6
9138,2314926,HAVU,Cobblestone,1
9139,2314926,Singularity,Nuke,2
9140,2314926,HAVU,Overpass,5
9141,2314926,Singularity,Cache,6
9142,2314724,eXtatus,Nuke,1
9143,2314724,pro100,Train,2
9144,2314751,PRIDE,Overpass,1
9145,2314751,Quantum Bellator Fire,Cobblestone,2
9146,2314751,PRIDE,Nuke,5
9147,2314751,Quantum Bellator Fire,Train,6
9148,2314725,Spirit,Cache,1
9149,2314725,ex-Outlaws,Mirage,2
9150,2314725,Spirit,Train,5
9151,2314725,ex-Outlaws,Inferno,6
9152,2314723,MK,Nuke,1
9153,2314723,EnVyUs Academy,Overpass,2
9154,2314723,MK,Inferno,3
9155,2314723,EnVyUs Academy,Cobblestone,4
9156,2314723,MK,Cache,5
9157,2314723,EnVyUs Academy,Mirage,6
9158,2314488,PRIDE,Overpass,1
9159,2314488,Singularity,Cache,2
9160,2314488,PRIDE,Nuke,5
9161,2314488,Singularity,Train,6
9162,2314487,HAVU,Cobblestone,1
9163,2314487,Quantum Bellator Fire,Overpass,2
9164,2314487,HAVU,Cache,5
9165,2314487,Quantum Bellator Fire,Nuke,6
9166,2314483,AWTR,Inferno,1
9167,2314483,ex-Outlaws,Mirage,2
9168,2314483,AWTR,Nuke,5
9169,2314483,ex-Outlaws,Train,6
9170,2314486,Spirit,Train,1
9171,2314486,undefined,Mirage,2
9172,2314486,Spirit,Cache,5
9173,2314486,undefined,Nuke,6
9174,2314485,AVANGAR,Nuke,1
9175,2314485,pro100,Train,2
9176,2314485,AVANGAR,Cobblestone,5
9177,2314485,pro100,Mirage,6
9178,2314484,eXtatus,Nuke,1
9179,2314484,Binary Dragons,Overpass,2
9180,2314484,eXtatus,Train,5
9181,2314484,Binary Dragons,Cobblestone,6
9182,2314482,North Academy,Inferno,1
9183,2314482,EnVyUs Academy,Mirage,2
9184,2314482,North Academy,Cache,5
9185,2314482,EnVyUs Academy,Overpass,6
9186,2314481,AGO,Cache,1
9187,2314481,MK,Nuke,2
9188,2314481,AGO,Mirage,5
9189,2314481,MK,Cobblestone,6
9190,2315170,Kindest Regards,Cache,1
9191,2315170,Crowns,Mirage,2
9192,2315170,Kindest Regards,Nuke,3
9193,2315170,Crowns,Train,4
9194,2315170,Kindest Regards,Cobblestone,5
9195,2315170,Crowns,Overpass,6
9196,2315171,Singularity,Nuke,1
9197,2315171,Spirit,Cache,2
9198,2315171,Singularity,Overpass,3
9199,2315171,Spirit,Cobblestone,4
9200,2315171,Singularity,Inferno,5
9201,2315171,Spirit,Train,6
9202,2315163,Orion,Overpass,1
9203,2315163,Giants,Train,2
9204,2315163,Orion,Inferno,3
9205,2315163,Giants,Nuke,4
9206,2315163,Orion,Cobblestone,5
9207,2315163,Giants,Mirage,6
9208,2315166,ARES,Mirage,1
9209,2315166,Snabbabrillor,Inferno,2
9210,2315166,ARES,Overpass,3
9211,2315166,Snabbabrillor,Nuke,4
9212,2315166,ARES,Train,5
9213,2315166,Snabbabrillor,Cobblestone,6
9214,2315165,Acapella,Overpass,1
9215,2315165,PRIDE,Cache,2
9216,2315165,Acapella,Nuke,3
9217,2315165,PRIDE,Inferno,4
9218,2315165,Acapella,Cobblestone,5
9219,2315165,PRIDE,Mirage,6
9220,2315164,need more DM,Inferno,1
9221,2315164,coREA,Overpass,2
9222,2315164,need more DM,Train,3
9223,2315164,coREA,Cache,4
9224,2315164,need more DM,Nuke,5
9225,2315164,coREA,Cobblestone,6
9226,2315162,YaMaHa-AEROX,Inferno,1
9227,2315162,Syndicate,Overpass,2
9228,2315162,YaMaHa-AEROX,Nuke,3
9229,2315162,Syndicate,Train,4
9230,2315162,YaMaHa-AEROX,Cobblestone,5
9231,2315162,Syndicate,Mirage,6
9232,2315161,benchwarmers,Cobblestone,1
9233,2315161,cykapower,Cache,2
9234,2315161,benchwarmers,Inferno,3
9235,2315161,cykapower,Nuke,4
9236,2315161,benchwarmers,Mirage,5
9237,2315161,cykapower,Train,6
9238,2314918,pro100,Train,1
9239,2314918,BX3,Nuke,2
9240,2314918,pro100,Cache,5
9241,2314918,BX3,Inferno,6
9242,2314917,forZe,Cache,1
9243,2314917,pro100,Train,2
9244,2314917,forZe,Overpass,5
9245,2314917,pro100,Inferno,6
9246,2314905,ex-Outlaws,Mirage,1
9247,2314905,BX3,Nuke,2
9248,2314905,ex-Outlaws,Cache,3
9249,2314905,BX3,Cobblestone,4
9250,2314905,ex-Outlaws,Inferno,5
9251,2314905,BX3,Train,6
9252,2314740,ex-Outlaws,Mirage,1
9253,2314740,forZe,Cache,2
9254,2314740,ex-Outlaws,Nuke,3
9255,2314740,forZe,Inferno,4
9256,2314740,ex-Outlaws,Train,5
9257,2314740,forZe,Overpass,6
9258,2314739,BX3,Nuke,1
9259,2314739,pro100,Train,2
9260,2314739,BX3,Inferno,3
9261,2314739,pro100,Overpass,4
9262,2314739,BX3,Cobblestone,5
9263,2314739,pro100,Cache,6
9264,2314849,Nemiga,Cache,1
9265,2314849,Smoke Criminals,Train,2
9266,2314849,Nemiga,Nuke,5
9267,2314849,Smoke Criminals,Cobblestone,6
9268,2314774,Smoke Criminals,Train,1
9269,2314774,Next Generation,Overpass,2
9270,2314774,Smoke Criminals,Nuke,5
9271,2314774,Next Generation,Cobblestone,6
9272,2314773,AVANGAR,Overpass,1
9273,2314773,Nemiga,Cache,2
9274,2314773,AVANGAR,Nuke,3
9275,2314773,Nemiga,Inferno,4
9276,2314773,AVANGAR,Cobblestone,5
9277,2314773,Nemiga,Mirage,6
9278,2314706,Smoke Criminals,Train,1
9279,2314706,AVANGAR,Overpass,2
9280,2314706,Smoke Criminals,Inferno,3
9281,2314706,AVANGAR,Nuke,4
9282,2314706,Smoke Criminals,Cobblestone,5
9283,2314706,AVANGAR,Cache,6
9284,2314705,Next Generation,Overpass,1
9285,2314705,Nemiga,Cache,2
9286,2314705,Next Generation,Train,3
9287,2314705,Nemiga,Inferno,4
9288,2314705,Next Generation,Nuke,5
9289,2314705,Nemiga,Mirage,6
9290,2315021,Gale Force,Cache,1
9291,2315021,Torqued,Cobblestone,2
9292,2315021,Gale Force,Nuke,5
9293,2315021,Torqued,Mirage,6
9294,2315020,Rise Nation,Cache,1
9295,2315020,Tempo Storm,Mirage,2
9296,2315020,Rise Nation,Train,5
9297,2315020,Tempo Storm,Cobblestone,6
9298,2315007,CSGM,Overpass,1
9299,2315007,Mask Off,Cobblestone,2
9300,2315007,CSGM,Nuke,3
9301,2315007,Mask Off,Train,4
9302,2315007,CSGM,Mirage,5
9303,2315007,Mask Off,Inferno,6
9304,2315023,Dignitas,Cobblestone,1
9305,2315023,LDLC,Train,2
9306,2315023,Dignitas,Cache,5
9307,2315023,LDLC,Inferno,6
9308,2315022,Smoke Criminals,Overpass,1
9309,2315022,ex-Outlaws,Cache,2
9310,2315022,Smoke Criminals,Cobblestone,5
9311,2315022,ex-Outlaws,Nuke,6
9312,2314999,LDLC,Train,1
9313,2314999,Space Soldiers,Nuke,2
9314,2314999,LDLC,Mirage,3
9315,2314999,Space Soldiers,Inferno,4
9316,2314999,LDLC,Cobblestone,5
9317,2314999,Space Soldiers,Overpass,6
9318,2315008,CHUPAS,Cache,1
9319,2315008,Smoke Criminals,Overpass,2
9320,2315008,CHUPAS,Cobblestone,3
9321,2315008,Smoke Criminals,Train,4
9322,2315008,CHUPAS,Nuke,5
9323,2315008,Smoke Criminals,Mirage,6
9324,2314998,hASSeLsNOk,Overpass,1
9325,2314998,ex-Outlaws,Cache,2
9326,2314998,hASSeLsNOk,Inferno,3
9327,2314998,ex-Outlaws,Nuke,4
9328,2314998,hASSeLsNOk,Cobblestone,5
9329,2314998,ex-Outlaws,Mirage,6
9330,2315006,Dignitas,Cobblestone,1
9331,2315006,123ost,Inferno,2
9332,2315006,Dignitas,Nuke,3
9333,2315006,123ost,Overpass,4
9334,2315006,Dignitas,Cache,5
9335,2315006,123ost,Train,6
9336,2314991,DreamEaters,Cobblestone,1
9337,2314991,Space Soldiers,Inferno,2
9338,2314991,DreamEaters,Cache,3
9339,2314991,Space Soldiers,Nuke,4
9340,2314991,DreamEaters,Overpass,5
9341,2314991,Space Soldiers,Mirage,6
9342,2315043,Rudy's Players Club,Overpass,1
9343,2315043,Splyce,Mirage,2
9344,2315043,Rudy's Players Club,Inferno,3
9345,2315043,Splyce,Cache,4
9346,2314242,Misfits,Cobblestone,1
9347,2314242,Rudy's Players Club,Overpass,2
9348,2314242,Misfits,Inferno,3
9349,2314242,Rudy's Players Club,Cache,4
9350,2314247,Rudy's Players Club,Overpass,1
9351,2314247,FRENCH CANADIANS,Mirage,2
9352,2314247,Rudy's Players Club,Cache,3
9353,2314247,FRENCH CANADIANS,Cobblestone,4
9354,2314238,Denial,Mirage,1
9355,2314238,Misfits,Cobblestone,2
9356,2314238,Denial,Train,3
9357,2314238,Misfits,Inferno,4
9358,2314246,Tempo Storm,Mirage,1
9359,2314246,Splyce,Cache,2
9360,2314246,Tempo Storm,Nuke,3
9361,2314246,Splyce,Overpass,4
9362,2314253,Misfits,Cobblestone,1
9363,2314253,Rise Nation,Train,2
9364,2314253,Misfits,Inferno,3
9365,2314253,Rise Nation,Cache,4
9366,2314853,Rise Nation,Train,1
9367,2314853,Splyce,Mirage,2
9368,2314853,Rise Nation,Cache,3
9369,2314853,Splyce,Cobblestone,4
9370,2314249,Rudy's Players Club,Inferno,1
9371,2314249,Rise Nation,Cache,2
9372,2314249,Rudy's Players Club,Overpass,3
9373,2314249,Rise Nation,Train,4
9374,2314243,Tempo Storm,Mirage,1
9375,2314243,Rise Nation,Cache,2
9376,2314243,Tempo Storm,Inferno,3
9377,2314243,Rise Nation,Overpass,4
9378,2314254,FRENCH CANADIANS,Cobblestone,1
9379,2314254,Misfits,Inferno,2
9380,2314254,FRENCH CANADIANS,Overpass,3
9381,2314254,Misfits,Nuke,4
9382,2314252,Denial,Mirage,1
9383,2314252,Splyce,Cache,2
9384,2314252,Denial,Train,3
9385,2314252,Splyce,Cobblestone,4
9386,2314255,Denial,Mirage,1
9387,2314255,Rise Nation,Overpass,2
9388,2314255,Denial,Train,3
9389,2314255,Rise Nation,Cache,4
9390,2314250,Denial,Mirage,1
9391,2314250,Tempo Storm,Cobblestone,2
9392,2314250,Denial,Nuke,3
9393,2314250,Tempo Storm,Inferno,4
9394,2314240,Tempo Storm,Cobblestone,1
9395,2314240,Rudy's Players Club,Cache,2
9396,2314240,Tempo Storm,Mirage,3
9397,2314240,Rudy's Players Club,Overpass,4
9398,2314239,FRENCH CANADIANS,Cobblestone,1
9399,2314239,Rise Nation,Cache,2
9400,2314239,FRENCH CANADIANS,Overpass,3
9401,2314239,Rise Nation,Nuke,4
9402,2314248,Splyce,Cache,1
9403,2314248,FRENCH CANADIANS,Cobblestone,2
9404,2314248,Splyce,Mirage,3
9405,2314248,FRENCH CANADIANS,Overpass,4
9406,2314241,Denial,Cache,1
9407,2314241,FRENCH CANADIANS,Cobblestone,2
9408,2314241,Denial,Mirage,3
9409,2314241,FRENCH CANADIANS,Overpass,4
9410,2314245,Tempo Storm,Mirage,1
9411,2314245,FRENCH CANADIANS,Train,2
9412,2314245,Tempo Storm,Cobblestone,3
9413,2314245,FRENCH CANADIANS,Overpass,4
9414,2314237,compLexity,Overpass,1
9415,2314237,Denial,Train,2
9416,2314237,compLexity,Nuke,3
9417,2314237,Denial,Mirage,4
9418,2314236,Splyce,Mirage,1
9419,2314236,Misfits,Cobblestone,2
9420,2314236,Splyce,Cache,3
9421,2314236,Misfits,Inferno,4
9422,2314235,compLexity,Cache,1
9423,2314235,FRENCH CANADIANS,Train,2
9424,2314235,compLexity,Nuke,3
9425,2314235,FRENCH CANADIANS,Cobblestone,4
9426,2314234,RONIN,Train,1
9427,2314234,compLexity,Cache,2
9428,2314234,RONIN,Overpass,3
9429,2314234,compLexity,Nuke,4
9430,2314233,compLexity,Nuke,1
9431,2314233,Rise Nation,Train,2
9432,2314233,compLexity,Mirage,3
9433,2314233,Rise Nation,Cache,4
9434,2314232,Tempo Storm,Cache,1
9435,2314232,Misfits,Inferno,2
9436,2314232,Tempo Storm,Mirage,3
9437,2314232,Misfits,Cobblestone,4
9438,2314230,Splyce,Mirage,1
9439,2314230,compLexity,Cobblestone,2
9440,2314230,Splyce,Train,3
9441,2314230,compLexity,Nuke,4
9442,2314228,Tempo Storm,Train,1
9443,2314228,compLexity,Cobblestone,2
9444,2314228,Tempo Storm,Nuke,3
9445,2314228,compLexity,Cache,4
9446,2314226,RONIN,Inferno,1
9447,2314226,Denial,Mirage,2
9448,2314226,RONIN,Cache,3
9449,2314226,Denial,Nuke,4
9450,2314224,Misfits,Inferno,1
9451,2314224,compLexity,Cache,2
9452,2314224,Misfits,Cobblestone,3
9453,2314224,compLexity,Nuke,4
9454,2314771,North,Cache,1
9455,2314771,Space Soldiers,Nuke,2
9456,2314771,North,Inferno,3
9457,2314771,Space Soldiers,Mirage,4
9458,2314343,North,Nuke,1
9459,2314343,Heroic,Cobblestone,2
9460,2314343,North,Overpass,3
9461,2314343,Heroic,Cache,4
9462,2314334,Kinguin,Overpass,1
9463,2314334,LDLC,Train,2
9464,2314334,Kinguin,Inferno,3
9465,2314334,LDLC,Mirage,4
9466,2314342,Heroic,Mirage,1
9467,2314342,Tricked,Inferno,2
9468,2314342,Heroic,Cache,3
9469,2314342,Tricked,Train,4
9470,2314344,Fragsters,Cobblestone,1
9471,2314344,LDLC,Train,2
9472,2314344,Fragsters,Overpass,3
9473,2314344,LDLC,Mirage,4
9474,2314340,LDLC,Train,1
9475,2314340,Gambit,Cobblestone,2
9476,2314340,LDLC,Mirage,3
9477,2314340,Gambit,Nuke,4
9478,2314339,Gambit,Nuke,1
9479,2314339,Heroic,Cache,2
9480,2314339,Gambit,Overpass,3
9481,2314339,Heroic,Mirage,4
9482,2314341,Space Soldiers,Inferno,1
9483,2314341,Gambit,Cobblestone,2
9484,2314341,Space Soldiers,Nuke,3
9485,2314341,Gambit,Train,4
9486,2314338,Gambit,Inferno,1
9487,2314338,Tricked,Cache,2
9488,2314338,Gambit,Overpass,3
9489,2314338,Tricked,Train,4
9490,2314337,Heroic,Cache,1
9491,2314337,Fragsters,Cobblestone,2
9492,2314337,Heroic,Mirage,3
9493,2314337,Fragsters,Overpass,4
9494,2314336,Gambit,Cobblestone,1
9495,2314336,Kinguin,Cache,2
9496,2314336,Gambit,Train,3
9497,2314336,Kinguin,Mirage,4
9498,2314335,Fragsters,Cobblestone,1
9499,2314335,Gambit,Inferno,2
9500,2314335,Fragsters,Cache,3
9501,2314335,Gambit,Nuke,4
9502,2314333,LDLC,Mirage,1
9503,2314333,Tricked,Cache,2
9504,2314333,LDLC,Train,3
9505,2314333,Tricked,Inferno,4
9506,2314332,Fragsters,Cobblestone,1
9507,2314332,North,Cache,2
9508,2314332,Fragsters,Overpass,3
9509,2314332,North,Train,4
9510,2314331,Tricked,Cache,1
9511,2314331,Space Soldiers,Nuke,2
9512,2314331,Tricked,Cobblestone,3
9513,2314331,Space Soldiers,Inferno,4
9514,2314330,Tricked,Overpass,1
9515,2314330,North,Cache,2
9516,2314330,Tricked,Inferno,3
9517,2314330,North,Cobblestone,4
9518,2314329,Fragsters,Cobblestone,1
9519,2314329,Kinguin,Nuke,2
9520,2314329,Fragsters,Cache,3
9521,2314329,Kinguin,Overpass,4
9522,2314517,North,Cache,1
9523,2314517,Gambit,Nuke,2
9524,2314517,North,Train,3
9525,2314517,Gambit,Cobblestone,4
9526,2314328,Kinguin,Nuke,1
9527,2314328,North,Cache,2
9528,2314328,Kinguin,Inferno,3
9529,2314328,North,Cobblestone,4
9530,2314327,LDLC,Mirage,1
9531,2314327,North,Cache,2
9532,2314327,LDLC,Train,3
9533,2314327,North,Cobblestone,4
9534,2314326,Space Soldiers,Nuke,1
9535,2314326,Fragsters,Cobblestone,2
9536,2314326,Space Soldiers,Inferno,3
9537,2314326,Fragsters,Cache,4
9538,2314325,Tricked,Train,1
9539,2314325,Kinguin,Mirage,2
9540,2314325,Tricked,Cache,3
9541,2314325,Kinguin,Nuke,4
9542,2314261,Kinguin,Nuke,1
9543,2314261,Heroic,Cache,2
9544,2314261,Kinguin,Overpass,3
9545,2314261,Heroic,Cobblestone,4
9546,2314260,Space Soldiers,Nuke,1
9547,2314260,LDLC,Train,2
9548,2314260,Space Soldiers,Inferno,3
9549,2314260,LDLC,Mirage,4
9550,2314259,Space Soldiers,Train,1
9551,2314259,Kinguin,Cache,2
9552,2314259,Space Soldiers,Inferno,3
9553,2314259,Kinguin,Overpass,4
9554,2314258,LDLC,Train,1
9555,2314258,Heroic,Cache,2
9556,2314258,LDLC,Mirage,3
9557,2314258,Heroic,Cobblestone,4
9558,2314257,Fragsters,Cobblestone,1
9559,2314257,Tricked,Inferno,2
9560,2314257,Fragsters,Overpass,3
9561,2314257,Tricked,Cache,4
9562,2314256,Heroic,Cache,1
9563,2314256,Space Soldiers,Nuke,2
9564,2314256,Heroic,Cobblestone,3
9565,2314256,Space Soldiers,Inferno,4
9566,2314881,AGO,Nuke,1
9567,2314881,Kinguin,Train,2
9568,2314881,AGO,Cache,3
9569,2314881,Kinguin,Inferno,4
9570,2314851,Kinguin,Train,1
9571,2314851,PRIDE,Overpass,2
9572,2314851,Kinguin,Mirage,3
9573,2314851,PRIDE,Inferno,4
9574,2314850,AGO,Nuke,1
9575,2314850,ex-Pompa Black,Inferno,2
9576,2314850,AGO,Cache,3
9577,2314850,ex-Pompa Black,Cobblestone,4
9578,2314764,Liquid,Cache,1
9579,2314764,FaZe,Cobblestone,2
9580,2314763,Cloud9,Nuke,1
9581,2314763,FaZe,Cobblestone,2
9582,2314763,Cloud9,Inferno,5
9583,2314763,FaZe,Train,6
9584,2314762,Liquid,Cache,1
9585,2314762,SK,Nuke,2
9586,2314762,Liquid,Train,5
9587,2314762,SK,Mirage,6
9588,2314761,Liquid,Nuke,1
9589,2314761,Astralis,Cobblestone,2
9590,2314761,Liquid,Train,5
9591,2314761,Astralis,Overpass,6
9592,2314760,Cloud9,Nuke,1
9593,2314760,Natus Vincere,Cache,2
9594,2314760,Cloud9,Cobblestone,5
9595,2314760,Natus Vincere,Inferno,6
9596,2314759,Liquid,Cache,1
9597,2314759,Virtus.pro,Overpass,2
9598,2314759,Liquid,Train,5
9599,2314759,Virtus.pro,Cobblestone,6
9600,2314758,Natus Vincere,Cache,1
9601,2314758,Envy,Mirage,2
9602,2314758,Natus Vincere,Nuke,5
9603,2314758,Envy,Overpass,6
9604,2314757,FaZe,Nuke,1
9605,2314757,Astralis,Cache,2
9606,2314757,Astralis,Cobblestone,3
9607,2314757,FaZe,Train,4
9608,2314757,FaZe,Overpass,5
9609,2314757,Astralis,Mirage,6
9610,2314756,Cloud9,Overpass,1
9611,2314756,SK,Nuke,2
9612,2314756,SK,Inferno,3
9613,2314756,Cloud9,Cobblestone,4
9614,2314756,Cloud9,Cache,5
9615,2314756,SK,Mirage,6
9616,2314754,Natus Vincere,Cache,1
9617,2314754,Cloud9,Nuke,2
9618,2314754,Cloud9,Train,3
9619,2314754,Natus Vincere,Cobblestone,4
9620,2314754,Natus Vincere,Mirage,5
9621,2314754,Cloud9,Overpass,6
9622,2314755,Liquid,Cache,1
9623,2314755,Astralis,Cobblestone,2
9624,2314755,Astralis,Overpass,3
9625,2314755,Liquid,Nuke,4
9626,2314755,Liquid,Train,5
9627,2314755,Astralis,Inferno,6
9628,2314752,SK,Mirage,1
9629,2314752,Envy,Nuke,2
9630,2314752,Envy,Inferno,3
9631,2314752,SK,Overpass,4
9632,2314752,SK,Train,5
9633,2314752,Envy,Cache,6
9634,2314753,Virtus.pro,Overpass,1
9635,2314753,FaZe,Cobblestone,2
9636,2314753,FaZe,Nuke,3
9637,2314753,Virtus.pro,Mirage,4
9638,2314753,Virtus.pro,Inferno,5
9639,2314753,FaZe,Train,6
9640,2314770,Chiefs,Cache,1
9641,2314770,Kings,Cobblestone,2
9642,2314770,Chiefs,Inferno,5
9643,2314770,Kings,Nuke,6
9644,2314765,eXtatus,Nuke,1
9645,2314765,PRIDE,Inferno,2
9646,2314722,PRIDE,Overpass,1
9647,2314722,Singularity,Cache,2
9648,2314565,Tricked,Cache,1
9649,2314565,Singularity,Nuke,2
9650,2314524,BX3,Nuke,1
9651,2314524,Tricked,Cache,2
9652,2314523,eXtatus,Nuke,1
9653,2314523,PRIDE,Overpass,2
9654,2314322,undefined,Cache,1
9655,2314322,Singularity,Nuke,2
9656,2314189,Tricked,Cache,1
9657,2314189,eXtatus,Nuke,2
9658,2314189,eXtatus,Mirage,6
9659,2314310,BX3,Nuke,1
9660,2314310,Quantum Bellator Fire,Overpass,2
9661,2314084,undefined,Cache,1
9662,2314084,EnVyUs Academy,Overpass,2
9663,2314083,PRIDE,Nuke,1
9664,2314083,Singularity,Train,2
9665,2313622,Singularity,Overpass,1
9666,2313622,BX3,Inferno,2
9667,2313800,EnVyUs Academy,Overpass,1
9668,2313800,Tricked,Cache,2
9669,2313433,PRIDE,Overpass,1
