,Unnamed: 0,team,teamcode,eventcode,placement
2212,2212,most-wanted,8316,3098,9-16th
2213,2213,mask-0n,8317,3098,9-16th
2214,2214,cucumber-water,7782,3098,9-16th
2215,2215,aim-high,8318,3098,9-16th
2216,2216,rise-nation,7924,2880,1st
2217,2217,district-7,8049,2880,2nd
2218,2218,mythic,5479,2880,3rd
2219,2219,naventic,8328,2880,4th
2220,2220,ronin,6707,2880,5-8th
2221,2221,down-to-frag,7996,2880,5-8th
2222,2222,gale-force,8181,2880,5-8th
2223,2223,nitrious,8241,2880,5-8th
2224,2224,denial,4643,2880,9th
2225,2225,pnda,7155,2880,10th
2226,2226,subtle,7217,2880,11th
2227,2227,clg-academy,7878,2880,12th
2228,2228,beacon,7961,2880,13th
2229,2229,ex-synthetik,7965,2880,14th
2230,2230,blight,7105,2880,15th
2231,2231,anti-eco,7968,2880,16th
2232,2232,ajax,7558,2880,17th
2233,2233,bens-anime-team,7612,2880,18th
2234,2234,enter,7977,2880,19th
2235,2235,guerrilla-tactics,7882,2880,20th
2236,2236,flipsid3-academy,7978,2880,21st
2237,2237,the-foundation,6985,2880,22nd
2238,2238,xoxo,7955,2880,23rd
2239,2239,prospects,6792,2880,24th
2240,2240,signature,6774,3126,1st
2241,2241,nspr,7839,3126,2nd
2242,2242,hafnet,8125,2934,1st
2243,2243,dynasty,8272,2934,2nd
2244,2244,b-effect,7853,2934,3-4th
2245,2245,keymotion,8123,2934,3-4th
2246,2246,fire-dragoon,7421,3125,1st
2247,2247,orange,5013,3125,2nd
2248,2248,metamorphic,8320,3125,3rd
2249,2249,virtual-genesis,8205,3125,4th
2250,2250,space-soldiers,5929,3097,1st
2251,2251,hellraisers,5310,3097,2nd
2252,2252,kinguin,6134,3097,3-4th
2253,2253,spirit-academy,7900,3097,3-4th
2254,2254,x6tence,4468,3097,5-8th
2255,2255,hatersg0nnahate,4763,3097,5-8th
2256,2256,awtr,4804,3097,5-8th
2257,2257,smiechawahehe,8306,3097,5-8th
2258,2258,ldlc,4674,3097,9-16th
2259,2259,red-reserve,7613,3097,9-16th
2260,2260,movistar-riders,7718,3097,9-16th
2261,2261,havu,7865,3097,9-16th
2262,2262,penta,5395,3097,9-16th
2263,2263,nemiga,7969,3097,9-16th
2264,2264,corea,8212,3097,9-16th
2265,2265,flipsid3,5988,3097,9-16th
2266,2266,entity,7348,3074,1-2nd
2267,2267,eternal,8145,3074,1-2nd
2268,2268,trademarc,8327,3074,3-4th
2269,2269,shooting-monkeys,8048,3074,3-4th
2270,2270,brutality,6352,3074,5-6th
2271,2271,iyati,8000,3074,5-6th
2272,2272,spirit,7020,3093,1st
2273,2273,avangar,8120,3093,2nd
2274,2274,imperial,7701,3093,3-4th
2275,2275,north-academy,7713,3093,3-4th
2276,2276,binary-dragons,6669,3093,5-6th
2277,2277,spartak,7797,3093,5-6th
2278,2278,quantum-bellator-fire,7367,3093,7-8th
2279,2279,pro100,7898,3093,7-8th
2280,2280,isurus,7653,3124,1st
2281,2281,malvinas,8121,3124,2nd
2282,2282,aeon,7699,3124,3-4th
2283,2283,tech-titans,8300,3124,3-4th
2284,2284,dynasty,6630,3124,5-8th
2285,2285,nocturns,7137,3124,5-8th
2286,2286,kitsune,8122,3124,5-8th
2287,2287,keymotion,8123,3124,5-8th
2288,2288,pact,8248,3120,1st
2289,2289,izako-boars,7681,3120,2nd
2290,2290,venatores,7253,3120,3rd
2291,2291,pompa,8209,3120,4th
2292,2292,ago,8068,3120,5-8th
2293,2293,off-mode-gray,8100,3120,5-8th
2294,2294,off-mode-black,8103,3120,5-8th
2295,2295,solaris,8298,3120,5-8th
2296,2296,resistance,7497,3118,1st
2297,2297,locastic,7964,3118,2nd
2298,2298,psychoactive,7498,3118,3rd
2299,2299,kliktech,8127,3118,4th
2300,2300,me-yom-araka,8289,3118,5-6th
2301,2301,sadboys,8291,3118,5-6th
2302,2302,ripple,8290,3118,7-8th
2303,2303,enigma,8292,3118,7-8th
2304,2304,5power,7092,3078,1st
2305,2305,avant,5293,3078,2nd
2306,2306,utm,7655,3078,3-4th
2307,2307,zen,7803,3078,3-4th
2308,2308,immortals,7010,3018,1-2nd
2309,2309,liquid,5973,3018,1-2nd
2310,2310,renegades,6211,3018,3rd
2311,2311,broken-alliance,6811,3018,4th
2312,2312,luminosity,6290,3018,5-8th
2313,2313,rise-nation,7924,3018,5-8th
2314,2314,splyce,6301,3018,5-8th
2315,2315,nrg,6673,3018,5-8th
2316,2316,denial,4643,3018,9-16th
2317,2317,complexity,5005,3018,9-16th
2318,2318,misfits,7557,3018,9-16th
2319,2319,clg,5974,3018,9-16th
2320,2320,clg-academy,7878,3018,9-16th
2321,2321,guerrilla-tactics,7882,3018,9-16th
2322,2322,final-feature,8085,3018,9-16th
2323,2323,aboc,8319,3018,9-16th
2324,2324,heroic,7175,3017,1-2nd
2325,2325,envy,5991,3017,1-2nd
2326,2326,ago,8068,3017,3-4th
2327,2327,ares,8242,3017,3-4th
2328,2328,tricked,4602,3017,5-8th
2329,2329,red-reserve,7613,3017,5-8th
2330,2330,flipsid3,5988,3017,5-8th
2331,2331,vega-squadron,6094,3017,5-8th
2332,2332,big,7532,3017,9-16th
2333,2333,hellraisers,5310,3017,9-16th
2334,2334,space-soldiers,5929,3017,9-16th
2335,2335,forcebuy,7732,3017,9-16th
2336,2336,samba,8303,3017,9-16th
2337,2337,gambit,6651,3017,9-16th
2338,2338,orion,8308,3017,9-16th
2339,2339,redfear,8309,3017,9-16th
2340,2340,flash,7660,3076,1st
2341,2341,vici,7606,3076,2nd
2342,2342,boot,6898,3076,3rd
2343,2343,emp,7479,3076,4th
2344,2344,themongolz,6248,3076,5th
2345,2345,uya,7716,3076,6th
2346,2346,5power,7092,3076,7th
2347,2347,new4,4865,3076,8th
2348,2348,panthers,6693,3123,1st
2349,2349,euronics,6343,3123,2nd
2350,2350,vault,6366,3096,1-8th
2351,2351,last-picks,8312,3096,1-8th
2352,2352,cucumber-water,7782,3096,1-8th
2353,2353,the-fundamentals,8084,3096,1-8th
2354,2354,most-wanted,8316,3096,1-8th
2355,2355,tempo-storm,8221,3096,1-8th
2356,2356,mask-0n,8317,3096,1-8th
2357,2357,aim-high,8318,3096,1-8th
2358,2358,herobrine,8311,3096,9-16th
2359,2359,hyper,7289,3096,9-16th
2360,2360,jaguar,7504,3096,9-16th
2361,2361,yatb,8313,3096,9-16th
2362,2362,armee-rouge,8314,3096,9-16th
2363,2363,mask-off,7879,3096,9-16th
2364,2364,c2fire,8315,3096,9-16th
2365,2365,we-make-history,8310,3096,9-16th
2366,2366,x6tence,4468,3095,1-8th
2367,2367,nemiga,7969,3095,1-8th
2368,2368,hatersg0nnahate,4763,3095,1-8th
2369,2369,corea,8212,3095,1-8th
2370,2370,movistar-riders,7718,3095,1-8th
2371,2371,smiechawahehe,8306,3095,1-8th
2372,2372,spirit-academy,7900,3095,1-8th
2373,2373,a-walk-to-remember,8307,3095,1-8th
2374,2374,vitalis,8105,3095,9-16th
2375,2375,fragsters,6855,3095,9-16th
2376,2376,chaos,7197,3095,9-16th
2377,2377,yoy,8301,3095,9-16th
2378,2378,outlaws,7397,3095,9-16th
2379,2379,maskin,8302,3095,9-16th
2380,2380,epg,7489,3095,9-16th
2381,2381,dreameaters,8305,3095,9-16th
2382,2382,aerowolf,8207,3044,1st
2383,2383,mineski,6715,3044,2nd
2384,2384,insidious,6108,3044,3-4th
2385,2385,recca,7344,3044,3-4th
2386,2386,orange,5013,3044,5-8th
2387,2387,detonator,6192,3044,5-8th
2388,2388,akara,8208,3044,5-8th
2389,2389,rte,7480,3044,5-8th
2390,2390,imperium,7837,3044,9-15th
2391,2391,darayu-delta-squad,8204,3044,9-15th
2392,2392,virtual-genesis,8205,3044,9-15th
2393,2393,emc,6422,3044,9-15th
2394,2394,impulse,8206,3044,9-15th
2395,2395,nasr,8211,3044,9-15th
2396,2396,boom,7733,3044,9-15th
2397,2397,endpoint,7234,3092,1st
2398,2398,cex,6297,3092,2nd
2399,2399,splyce,6301,3054,1-2nd
2400,2400,ronin,6707,3054,1-2nd
2401,2401,prospects,6792,3054,3-4th
2402,2402,gale-force,8181,3054,3-4th
2403,2403,subtle,7217,3054,5-8th
2404,2404,just-a-glimpse,7632,3054,5-8th
2405,2405,fows-money-crew,8270,3054,5-8th
2406,2406,gatekeepers,8296,3054,5-8th
2407,2407,nasr,8211,3109,1st
2408,2408,rvn,5167,3109,2nd
2409,2409,next-generation,8282,3109,3rd
2410,2410,spotnet,7728,3109,4th
2411,2411,yalla,8280,3109,5-8th
2412,2412,jebaited,8281,3109,5-8th
2413,2413,limitless,8283,3109,5-8th
2414,2414,they-dont-know,8284,3109,5-8th
2415,2415,inchk1ng,5176,3031,1st
2416,2416,eracost,8175,3031,2nd
2417,2417,anti-eco-eco-club,8177,3031,3-4th
2418,2418,derank-machine,8179,3031,3-4th
2419,2419,miraculous-hawks,6350,3031,5-8th
2420,2420,theinvictus,8176,3031,5-8th
2421,2421,bom,8178,3031,5-8th
2422,2422,5ive-troller,8180,3031,5-8th
2423,2423,invictus-aquilas,7870,3036,1st
2424,2424,chaos,7197,3036,2nd
2425,2425,squared,7669,3036,3-4th
2426,2426,ttfu,7864,3036,3-4th
2427,2427,memyselfi,7009,3036,5-8th
2428,2428,opaa,7743,3036,5-8th
2429,2429,ago,8068,3036,5-8th
2430,2430,off-mode-gray,8100,3036,5-8th
2431,2431,opaa,7743,3110,1st
2432,2432,fragsters,6855,3110,2nd
2433,2433,odense,8010,3110,3-4th
2434,2434,sprittet,8173,3110,3-4th
2435,2435,zetmac,7776,3110,5-8th
2436,2436,homeless,8285,3110,5-8th
2437,2437,hs-p-lager,8286,3110,5-8th
2438,2438,faceit-grind,8287,3110,5-8th
2439,2439,wasd,7668,3108,1-2nd
2440,2440,calmface,8278,3108,1-2nd
2441,2441,goodjob,7820,3108,3-4th
2442,2442,wolsung,7340,3108,3-4th
2443,2443,berzerk,5121,3108,5-6th
2444,2444,venatores,7253,3108,5-6th
2445,2445,quietplease,6666,3108,7-8th
2446,2446,flushafanclub,8277,3108,7-8th
2447,2447,ldlc,4674,3052,1-2nd
2448,2448,kinguin,6134,3052,1-2nd
2449,2449,havu,7865,3052,3-4th
2450,2450,red-reserve,7613,3052,3-4th
2451,2451,x6tence,4468,3052,5-8th
2452,2452,chaos,7197,3052,5-8th
2453,2453,sharks,8113,3052,5-8th
2454,2454,goodjob,7820,3052,5-8th
2455,2455,pro100,7898,3052,9-16th
2456,2456,spirit-academy,7900,3052,9-16th
2457,2457,vitalis,8105,3052,9-16th
2458,2458,outlaws,7397,3052,9-16th
2459,2459,kliktech,8127,3052,9-16th
2460,2460,wasd,7668,3052,9-16th
2461,2461,maximuss,8293,3052,9-16th
2462,2462,paris,8295,3052,9-16th
2463,2463,nemiga,7969,3019,1st
2464,2464,quantum-bellator-fire,7367,3019,2nd
2465,2465,spirit-academy,7900,3019,3rd
2466,2466,chaos,7197,3019,4th
2467,2467,refuse,4929,3019,5-6th
2468,2468,gatekeepers,7454,3019,5-6th
2469,2469,avangar,8120,3019,7-8th
2470,2470,forze,8135,3019,7-8th
2471,2471,avant,5293,3088,1-2nd
2472,2472,kings,8021,3088,1-2nd
2473,2473,riotous-raccoons,8044,3088,3-4th
2474,2474,brb20,8224,3088,3-4th
2475,2475,corvidae,6922,3088,5-6th
2476,2476,masterminds,7967,3088,5-6th
2477,2477,legacy,6468,3088,7-8th
2478,2478,noxide,7594,3088,7-8th
2479,2479,extatus,6745,3041,1st
2480,2480,imperial,7701,3041,2nd
2481,2481,crowns,7168,3041,3-4th
2482,2482,red-reserve,7613,3041,3-4th
2483,2483,tricked,4602,3041,5-8th
2484,2484,refuse,4929,3041,5-8th
2485,2485,divizon,7425,3041,5-8th
2486,2486,invictus-aquilas,7870,3041,5-8th
2487,2487,broken-alliance,6811,3040,1st
2488,2488,adaptation,5873,3040,2nd
2489,2489,final-feature,8085,3040,3-4th
2490,2490,sentinel,8246,3040,3-4th
2491,2491,velocity,8060,3040,5-8th
2492,2492,heavens-devils,8156,3040,5-8th
2493,2493,core-impact,8247,3040,5-8th
2494,2494,vikings,8253,3040,5-8th
2495,2495,stormborns,7721,3042,1st
2496,2496,native,8195,3042,2nd
2497,2497,black-jaguar,8229,3042,3-4th
2498,2498,luccini,7316,3042,3-4th
2499,2499,kings,8021,3015,1st
2500,2500,avant,5293,3015,2nd
2501,2501,legacy,6468,3015,3rd
2502,2502,anonymous,8104,3015,4th
2503,2503,swole-patrol,7726,3107,1st
2504,2504,carpe-diem,8275,3107,2nd
2505,2505,n3bs-money-crew,8273,3107,3-4th
2506,2506,bibby-the-boys,8274,3107,3-4th
2507,2507,snabbabrillor,8186,3106,1st
2508,2508,demonlaget,6782,3106,2nd
2509,2509,bojestvata,7982,3106,3-4th
2510,2510,30minuter,8189,3106,3-4th
2511,2511,mineski,6715,3099,1st
2512,2512,rekt,8256,3099,2nd
2513,2513,wargods,8254,3099,3-4th
2514,2514,fractals,8255,3099,3-4th
2515,2515,scarz-absolute,7962,3079,1st
2516,2516,miso,7805,3079,2nd
2517,2517,impulse,8206,3079,3-4th
2518,2518,anti-liliy,8261,3079,3-4th
2519,2519,cloud9,5752,2969,1st
2520,2520,rise-nation,7924,2969,2nd
2521,2521,complexity,5005,2969,3-4th
2522,2522,clg,5974,2969,3-4th
2523,2523,tempo-storm,6118,2969,5-8th
2524,2524,renegades,6211,2969,5-8th
2525,2525,nrg,6673,2969,5-8th
2526,2526,l4org,7641,2969,5-8th
2527,2527,envy,5991,2968,1st
2528,2528,gambit,6651,2968,2nd
2529,2529,g2,5995,2968,3-4th
2530,2530,big,7532,2968,3-4th
2531,2531,nip,4411,2968,5-8th
2532,2532,hellraisers,5310,2968,5-8th
2533,2533,flipsid3,5988,2968,5-8th
2534,2534,pride,6896,2968,5-8th
2535,2535,eeriness,4970,3103,1st
2536,2536,gunrunners,4978,3103,2nd
2537,2537,eclot,7441,3103,3rd
2538,2538,overwalk,8258,3103,4th
2539,2539,fragsters,6855,3051,1-2nd
2540,2540,tricked,4602,3051,1-2nd
2541,2541,avangar,8120,3051,3-4th
2542,2542,vega-squadron,6094,3051,3-4th
2543,2543,alternate-attax,4501,3051,5-8th
2544,2544,red-reserve,7613,3051,5-8th
2545,2545,undefined,8064,3051,5-8th
2546,2546,spraynpray,7264,3051,5-8th
2547,2547,roughtimes,8081,3051,9-16th
2548,2548,memyselfi,7009,3051,9-16th
2549,2549,ares,8242,3051,9-16th
2550,2550,pufiki,7143,3051,9-16th
2551,2551,royal-bandits,8263,3051,9-16th
2552,2552,chaos,7197,3051,9-16th
2553,2553,shoulder-peeker,8264,3051,9-16th
2554,2554,pagehltv,8265,3051,9-16th
2555,2555,flash,7660,3068,1st
2556,2556,vici,7606,3068,2nd
2557,2557,boot-ds,7567,3068,3rd
2558,2558,uya,7716,3068,4th
2559,2559,denial,4643,3053,1-2nd
2560,2560,district-7,8049,3053,1-2nd
2561,2561,adaptation,5873,3053,3-4th
2562,2562,fows-money-crew,8270,3053,3-4th
2563,2563,mythic,5479,3053,5-8th
2564,2564,gorilla-core,7880,3053,5-8th
2565,2565,rise-nation,7924,3053,5-8th
2566,2566,down-to-frag,7996,3053,5-8th
2567,2567,gale-force,8181,3053,9-16th
2568,2568,tempo-storm,8221,3053,9-16th
2569,2569,splyce,6301,3053,9-16th
2570,2570,jbellosnutycrew,8266,3053,9-16th
2571,2571,prospects,6792,3053,9-16th
2572,2572,nxs,8268,3053,9-16th
2573,2573,obbg,8269,3053,9-16th
2574,2574,van-dyke-browns,8271,3053,9-16th
2575,2575,entity,7348,3026,1st
2576,2576,eternal,8145,3026,2nd
2577,2577,zegg,8259,3026,3rd
2578,2578,jmd,8046,3026,4th
2579,2579,brutality,6352,3026,5-6th
2580,2580,xtreme-lungiz,8172,3026,5-6th
2581,2581,goldenmix,8225,3084,1st
2582,2582,action-live,8228,3084,2nd
2583,2583,tpcu,8226,3084,3-4th
2584,2584,brats,8227,3084,3-4th
2585,2585,themongolz,6248,3064,1st
2586,2586,kharum,7806,3064,2nd
2587,2587,born-in-mongolia,7109,3064,3-4th
2588,2588,kheegui,8239,3064,3-4th
2589,2589,havu,7865,3000,1st
2590,2590,panthers,6693,3000,2nd
2591,2591,x6tence,4468,3000,3-4th
2592,2592,ldlc,4674,3000,3-4th
2593,2593,pride,6896,3000,5-6th
2594,2594,spartak,7797,3000,5-6th
2595,2595,alientech,5524,3000,7-8th
2596,2596,cex,6297,3000,7-8th
2597,2597,goodjob,7820,3000,9-10th
2598,2598,nasr,8211,3000,9-10th
2599,2599,nodachi,8243,3000,11-12th
2600,2600,nexus,7187,3000,11-12th
2601,2601,avangar,8120,3094,1st
2602,2602,quantum-bellator-fire,7367,3094,2nd
2603,2603,nexus,7187,3094,3-4th
2604,2604,goodjob,7820,3094,3-4th
2605,2605,playing-ducks,7566,3094,5-8th
2606,2606,spirit-academy,7900,3094,5-8th
2607,2607,vitalis,8105,3094,5-8th
2608,2608,forze,8135,3094,5-8th
2609,2609,envy,5991,3062,1st
2610,2610,ldlc,4674,3062,2nd
2611,2611,hellraisers,5310,3062,3rd
2612,2612,space-soldiers,5929,3062,4th
2613,2613,kings,8021,3086,1st
2614,2614,athletico,5680,3086,2nd
2615,2615,chiefs,6010,3086,3rd
2616,2616,grayhound,8008,3086,4th
2617,2617,spirit-academy,7900,3090,1st
2618,2618,comanche,7101,3090,2nd
2619,2619,volgare,5579,3090,3-4th
2620,2620,izako-boars,7681,3090,3-4th
2621,2621,refuse,4929,3090,5-8th
2622,2622,revival,6448,3090,5-8th
2623,2623,goodjob,7820,3090,5-8th
2624,2624,dzirkstele,8244,3090,5-8th
2625,2625,demonlaget,6782,3100,1st
2626,2626,luxul,8187,3100,2nd
2627,2627,kftsmll,8215,3100,3-4th
2628,2628,wckymooode,8257,3100,3-4th
2629,2629,fish123,6298,3091,1st
2630,2630,cex,6297,3091,2nd
2631,2631,method,6132,3091,3rd
2632,2632,reason,4822,3091,4th
2633,2633,born-in-mongolia,7109,3065,1-2nd
2634,2634,kheegui,8239,3065,1-2nd
2635,2635,kharum,7806,3065,3rd
2636,2636,thelegendof,8240,3065,4th
2637,2637,teamone,6947,3045,1st
2638,2638,black-dragons,7081,3045,2nd
2639,2639,keymotion,8123,3045,3-4th
2640,2640,hafnet,8125,3045,3-4th
2641,2641,keyd-stars,6033,3045,5-8th
2642,2642,furious,6799,3045,5-8th
2643,2643,c4,8051,3045,5-8th
2644,2644,dobrev,8216,3045,5-8th
2645,2645,uniquestars,7739,3070,1st
2646,2646,corea,8212,3070,2nd
2647,2647,pride,6896,2966,1st
2648,2648,binary-dragons,6669,2966,2nd
2649,2649,kinguin,6134,2966,3-4th
2650,2650,outlaws,7397,2966,3-4th
2651,2651,red-reserve,7613,2966,5-8th
2652,2652,gameplaydna,6322,2966,5-8th
2653,2653,goodjob,7820,2966,5-8th
2654,2654,undefined,8064,2966,5-8th
2655,2655,ldlc,4674,2966,9-16th
2656,2656,imperial,7701,2966,9-16th
2657,2657,spirit-academy,7900,2966,9-16th
2658,2658,baghlan,7171,2966,9-16th
2659,2659,roughtimes,8081,2966,9-16th
2660,2660,quantum-bellator-fire,7367,2966,9-16th
2661,2661,icek0ldt,8245,2966,9-16th
2662,2662,pact,8248,2966,9-16th
2663,2663,complexity,5005,2967,1st
2664,2664,rise-nation,7924,2967,2nd
2665,2665,tempo-storm,6118,2967,3-4th
2666,2666,l4org,7641,2967,3-4th
2667,2667,down-to-frag,7996,2967,5-8th
2668,2668,splyce,6301,2967,5-8th
2669,2669,gale-force,8181,2967,5-8th
2670,2670,ronin,6707,2967,5-8th
2671,2671,denial,4643,2967,9-16th
2672,2672,blackwoodproductions,7783,2967,9-16th
2673,2673,mythic,5479,2967,9-16th
2674,2674,footgang,8090,2967,9-16th
2675,2675,sizzle,8249,2967,9-16th
2676,2676,blight,7105,2967,9-16th
2677,2677,on-the-run,8250,2967,9-16th
2678,2678,squadmoveout,8251,2967,9-16th
2679,2679,imperial,7701,3004,1st
2680,2680,tricked,4602,3004,2nd
2681,2681,extatus,6745,3004,3-4th
2682,2682,igamecom,7331,3004,3-4th
2683,2683,pride,6896,3004,5-6th
2684,2684,gatekeepers,7454,3004,5-6th
2685,2685,penta,5395,3004,7-8th
2686,2686,undefined,8064,3004,7-8th
2687,2687,grayhound,8008,2897,1st
2688,2688,chiefs,6010,2897,2nd
2689,2689,athletico,5680,2897,3-4th
2690,2690,tainted-minds,7517,2897,3-4th
2691,2691,avant,5293,2897,5-8th
2692,2692,legacy,6468,2897,5-8th
2693,2693,funkd,7974,2897,5-8th
2694,2694,riotous-raccoons,8044,2897,5-8th
2695,2695,masterminds,7967,2897,9th
2696,2696,corvidae,6922,2897,10th
2697,2697,funky-monkeys,7218,2897,11th
2698,2698,trident-storm,8041,2897,12th
2699,2699,phalange5,8106,2897,13th
2700,2700,smc,7971,2897,14th
2701,2701,skyfire,6161,2897,15th
2702,2702,node,7973,2897,16th
2703,2703,astral-influence,7970,2897,17th
2704,2704,chiefs,6010,3083,1-2nd
2705,2705,kings,8021,3083,1-2nd
2706,2706,avant,5293,3083,3-4th
2707,2707,brb20,8224,3083,3-4th
2708,2708,legacy,6468,3083,5-6th
2709,2709,masterminds,7967,3083,5-6th
2710,2710,cortex-red,8222,3083,7-8th
2711,2711,ezentify,8223,3083,7-8th
2712,2712,seven,6415,3089,1st
2713,2713,veca,6628,3089,2nd
2714,2714,caz,6058,3089,3-4th
2715,2715,umbosmenn,8231,3089,3-4th
2716,2716,denial,4643,3066,1st
2717,2717,swole-patrol,7726,3066,2nd
2718,2718,tempo-storm,6118,3066,3-4th
2719,2719,toast2coast,8234,3066,3-4th
2720,2720,adaptation,5873,3066,5-8th
2721,2721,rest-in-paradise,8232,3066,5-8th
2722,2722,virtual-alliance,8233,3066,5-8th
2723,2723,plant-it-hollywood,8235,3066,5-8th
2724,2724,esuba,5412,3087,1st
2725,2725,eeriness,4970,3087,2nd
2726,2726,majestic-lions,6576,3087,3rd
2727,2727,volgare,5579,3087,4th
2728,2728,ninelives,8230,3087,5th
2729,2729,ck,8238,3082,1st
2730,2730,wolsung,7340,3082,2nd
2731,2731,wyfyka,8236,3082,3-4th
2732,2732,domigais,8237,3082,3-4th
2733,2733,tempo-storm,6118,2937,1-2nd
2734,2734,rise-nation,7924,2937,1-2nd
2735,2735,eclipse,6987,2937,3-4th
2736,2736,gorilla-core,7880,2937,3-4th
2737,2737,berzerk,5121,3073,1-2nd
2738,2738,gameplaydna,6322,3073,1-2nd
2739,2739,monarchs,6028,3073,3-4th
2740,2740,divizon,7425,3073,3-4th
2741,2741,playing-ducks,7566,3073,5-8th
2742,2742,forcebuy,7732,3073,5-8th
2743,2743,ttfu,7864,3073,5-8th
2744,2744,pkd-academy,8217,3073,5-8th
2745,2745,rise-nation,7924,3013,1st
2746,2746,subtle,7217,3013,2nd
2747,2747,vault,6366,3013,3-4th
2748,2748,bees-money-crew,6710,3013,3-4th
2749,2749,quetzal,5956,3013,5-8th
2750,2750,luccini,7316,3013,5-8th
2751,2751,zeta-strike,7320,3013,5-8th
2752,2752,6sense,8097,3013,5-8th
2753,2753,snabbabrillor,8186,3071,1st
2754,2754,demonlaget,6782,3071,2nd
2755,2755,naegt-20,8214,3071,3-4th
2756,2756,kftsmll,8215,3071,3-4th
2757,2757,boot-ds,7567,2981,1-4th
2758,2758,vici,7606,2981,1-4th
2759,2759,flash,7660,2981,1-4th
2760,2760,uya,7716,2981,1-4th
2761,2761,eclipseo,7893,2981,5-8th
2762,2762,ehome,7024,2981,5-8th
2763,2763,emp,7479,2981,5-8th
2764,2764,invictus,7966,2981,5-8th
2765,2765,new4,4865,2981,9-11th
2766,2766,boot,6898,2981,9-11th
2767,2767,lgd,6899,2981,9-11th
2768,2768,wings,6573,2981,12-14th
2769,2769,five,6908,2981,12-14th
2770,2770,ngag,8076,2981,12-14th
2771,2771,tot,7932,2981,15-16th
2772,2772,hegemonyperson,7528,2981,15-16th
2773,2773,sabertooth,7274,3050,1st
2774,2774,utm,7655,3050,2nd
2775,2775,rebellion,7229,3050,3rd
2776,2776,24bhb,8191,3050,4th
2777,2777,entity,7348,3033,1st
2778,2778,semperx,8047,3033,2nd
2779,2779,brutality,6352,3033,3rd
2780,2780,jmd,8046,3033,4th
2781,2781,kings,8021,2971,1st
2782,2782,athletico,5680,2971,2nd
2783,2783,legacy,6468,2971,3rd
2784,2784,avant,5293,2971,4th
2785,2785,tainted-minds,7517,2971,5-6th
2786,2786,riotous-raccoons,8044,2971,5-6th
2787,2787,noxide,7594,2971,7-8th
2788,2788,kid,8140,2971,7-8th
2789,2789,teamone,6947,3038,1st
2790,2790,keyd-stars,6033,3038,2nd
2791,2791,lddm,6787,3038,3-4th
2792,2792,isurus,7653,3038,3-4th
2793,2793,furious,6799,3038,5-8th
2794,2794,black-dragons,7081,3038,5-8th
2795,2795,hookahlike,7831,3038,5-8th
2796,2796,glacon,7936,3038,5-8th
2797,2797,extatus,6745,3037,1st
2798,2798,goodjob,7820,3037,2nd
2799,2799,esuba,5412,3037,3-4th
2800,2800,bpro,6762,3037,3-4th
2801,2801,tempno,4611,3037,5-6th
2802,2802,nemiga,7969,3037,5-6th
2803,2803,squared,7669,3037,7-8th
2804,2804,fuks-b,8185,3037,7-8th
2805,2805,euronics,6343,3063,1-2nd
2806,2806,panthers,6693,3063,1-2nd
2807,2807,alternate-attax,4501,3063,3-4th
2808,2808,planetkey,5195,3063,3-4th
2809,2809,afca,8109,2997,1st
2810,2810,mcon,6593,2997,2nd
2811,2811,havu,7865,2993,1st
2812,2812,vitalis,8105,2993,2nd
2813,2813,alpha,6807,2993,3rd
2814,2814,superteam,8139,2993,4th
2815,2815,havu,7865,2918,1st
2816,2816,igamecom,7331,2918,2nd
2817,2817,goodjob,7820,3034,1st
2818,2818,chupas,8184,3034,2nd
2819,2819,extatus,6745,3034,3-4th
2820,2820,quantum-bellator-fire,7367,3034,3-4th
2821,2821,alternate-attax,4501,3034,5-8th
2822,2822,refuse,4929,3034,5-8th
2823,2823,memyselfi,7009,3034,5-8th
2824,2824,squared,7669,3034,5-8th
2825,2825,30minuter,8189,3039,1st
2826,2826,snabbabrillor,8186,3039,2nd
2827,2827,luxul,8187,3039,3-4th
2828,2828,aslack123,8188,3039,3-4th
2829,2829,havu,7865,3028,1st
2830,2830,igamecom,7331,3028,2nd
2831,2831,ttfu,7864,3030,1st
2832,2832,avangar,8120,3030,2nd
2833,2833,deez-nuts,6570,3030,3-4th
2834,2834,goodjob,7820,3030,3-4th
2835,2835,myrevenge,6577,3030,5-8th
2836,2836,bpro,6762,3030,5-8th
2837,2837,spirit-academy,7900,3030,5-8th
2838,2838,forze,8135,3030,5-8th
2839,2839,gatekeepers,7454,3029,1st
2840,2840,envyus-academy,7856,3029,2nd
2841,2841,wysix,7649,3029,3-4th
2842,2842,gux-friends,7998,3029,3-4th
2843,2843,forcebuy,7732,3029,5-6th
2844,2844,orimligt,8174,3029,5-6th
2845,2845,pride,6896,3029,7-8th
2846,2846,defusekids,7666,3029,7-8th
2847,2847,chiefs,6010,2932,1st
2848,2848,boot-ds,7567,2932,2nd
2849,2849,themongolz,6248,2932,3rd
2850,2850,signature,6774,2932,4th
2851,2851,recca,7344,2932,5th
2852,2852,grayhound,8008,2932,6th
2853,2853,nspr,7839,2932,7th
2854,2854,mvp-project,6474,2932,8-9th
2855,2855,7642,7576,2932,8-9th
2856,2856,teamone,6947,3032,1st
2857,2857,pain,4773,3032,2nd
2858,2858,sprittet,8173,3027,1st
