,matchcode,team,map,priority
1483,2308836,Space Soldiers,Cobblestone,3
1484,2308836,G2,Overpass,4
1485,2308673,Epsilon,Cobblestone,3
1486,2308673,fnatic,Cache,4
1487,2308633,HellRaisers,Overpass,3
1488,2308633,Spirit,Nuke,4
1489,2308731,Envy,Cache,3
1490,2308731,GODSENT,Train,4
1491,2308490,Kinguin,Mirage,3
1492,2308490,Space Soldiers,Cobblestone,4
1493,2308508,GODSENT,Mirage,3
1494,2308508,Heroic,Overpass,4
1495,2308489,BIG,Cobblestone,3
1496,2308489,Envy,Train,4
1497,2308507,G2,Nuke,3
1498,2308507,PRIDE,Inferno,4
1499,2308506,Epsilon,Mirage,3
1500,2308506,FlipSid3,Train,4
1501,2308488,fnatic Academy,Cobblestone,3
1502,2308488,fnatic,Train,4
1503,2308487,eFuture,Cobblestone,3
1504,2308487,HellRaisers,Cache,4
1505,2308486,mousesports,Inferno,3
1506,2308486,Spirit,Mirage,4
1507,2307978,Space Soldiers,Cache,3
1508,2307978,LDLC,Overpass,4
1509,2307979,Quantum Bellator Fire,Mirage,3
1510,2307979,Spirit,Nuke,4
1511,2307977,Vega Squadron,Mirage,3
1512,2307977,ALTERNATE aTTaX,Cache,4
1513,2307983,Space Soldiers,Cobblestone,3
1514,2307983,Quantum Bellator Fire,Mirage,4
1515,2307982,Spirit,Nuke,3
1516,2307982,LDLC,Cobblestone,4
1517,2307981,Space Soldiers,Cobblestone,3
1518,2307981,Spirit,Cache,4
1519,2307980,Quantum Bellator Fire,Train,3
1520,2307980,LDLC,Cobblestone,4
1521,2307975,Heroic,Nuke,3
1522,2307975,ALTERNATE aTTaX,Mirage,4
1523,2307974,Vega Squadron,Mirage,3
1524,2307974,fnatic Academy,Cache,4
1525,2307973,ALTERNATE aTTaX,Nuke,3
1526,2307973,fnatic Academy,Mirage,4
1527,2307972,Vega Squadron,Overpass,3
1528,2307972,Heroic,Nuke,4
1529,2307976,Heroic,Train,3
1530,2307976,fnatic Academy,Mirage,4
1531,2307970,Tengri,Overpass,3
1532,2307970,Team123,Cobblestone,4
1533,2307971,iGame.com,Train,3
1534,2307971,BIG,Cache,4
1535,2307961,Epsilon,Cobblestone,3
1536,2307961,PRIDE,Inferno,4
1537,2307969,iGame.com,Train,3
1538,2307969,Team123,Cobblestone,4
1539,2307968,BIG,Cache,3
1540,2307968,Tengri,Mirage,4
1541,2307960,Epsilon,Cobblestone,3
1542,2307960,Tricked,Train,4
1543,2307967,Team123,Nuke,3
1544,2307967,BIG,Mirage,4
1545,2307966,iGame.com,Train,3
1546,2307966,Tengri,Cobblestone,4
1547,2307889,Tricked,Overpass,3
1548,2307889,ex-DarkPassage,Cobblestone,4
1549,2307888,PRIDE,Inferno,3
1550,2307888,Tricked,Train,4
1551,2307887,ex-DarkPassage,Nuke,3
1552,2307887,PRIDE,Inferno,4
1553,2307879,Epsilon,Overpass,3
1554,2307879,ex-DarkPassage,Cobblestone,4
1555,2308957,CLG,Mirage,3
1556,2308957,Immortals,Cobblestone,4
1557,2308871,Renegades,Train,3
1558,2308871,CLG,Overpass,4
1559,2308705,Renegades,Nuke,3
1560,2308705,Cloud9,Cache,4
1561,2308780,OpTic,Cobblestone,3
1562,2308780,CLG,Cache,4
1563,2308771,Liquid,Inferno,3
1564,2308771,Immortals,Cobblestone,4
1565,2308704,Misfits,Inferno,3
1566,2308704,Immortals,Cobblestone,4
1567,2308493,Eanix,Cache,3
1568,2308493,OpTic,Cobblestone,4
1569,2308677,Liquid,Cache,3
1570,2308677,Splyce,Inferno,4
1571,2308494,Bee's Money Crew,Cobblestone,3
1572,2308494,CLG,Inferno,4
1573,2308495,Winterfox,Overpass,3
1574,2308495,Immortals,Cobblestone,4
1575,2308491,eUnited,Nuke,3
1576,2308491,Cloud9,Mirage,4
1577,2308496,Misfits,Cobblestone,3
1578,2308496,compLexity,Train,4
1579,2308492,Renegades,Train,3
1580,2308492,Denial,Cache,4
1581,2308497,Liquid,Cache,3
1582,2308497,Selfless,Cobblestone,4
1583,2308498,Luminosity,Overpass,3
1584,2308498,Splyce,Cobblestone,4
1585,2308226,Miami Flamingos,Mirage,3
1586,2308226,Splyce,Cobblestone,4
1587,2308329,compLexity,Train,3
1588,2308329,QuetzaL,Overpass,4
1589,2308220,eUnited,Overpass,3
1590,2308220,compLexity,Train,4
1591,2308225,Miami Flamingos,Overpass,3
1592,2308225,Winterfox,Cobblestone,4
1593,2308219,eUnited,Train,3
1594,2308219,subtLe,Cache,4
1595,2308224,Enigma6,Mirage,3
1596,2308224,Splyce,Train,4
1597,2308223,Enigma6,Cache,3
1598,2308223,Miami Flamingos,Overpass,4
1599,2308218,eUnited,Cache,3
1600,2308218,QuetzaL,Overpass,4
1601,2308222,Winterfox,Cache,3
1602,2308222,Splyce,Cobblestone,4
1603,2308217,compLexity,Train,3
1604,2308217,subtLe,Inferno,4
1605,2308221,Enigma6,Cache,3
1606,2308221,Winterfox,Cobblestone,4
1607,2308216,QuetzaL,Cache,3
1608,2308216,subtLe,Train,4
1609,2308032,Eanix,Overpass,3
1610,2308032,Rush,Mirage,4
1611,2308031,RONIN,Overpass,3
1612,2308031,Eanix,Cobblestone,4
1613,2308029,Denial,Cache,3
1614,2308029,Eanix,Cobblestone,4
1615,2308026,Muffin Lightning,Cache,3
1616,2308026,Selfless,Mirage,4
1617,2308095,Bee's Money Crew,Cobblestone,3
1618,2308095,Blight,Mirage,4
1619,2308027,Denial,Nuke,3
1620,2308027,RONIN,Mirage,4
1621,2307958,Blight,Mirage,3
1622,2307958,Selfless,Cache,4
1623,2307914,Muffin Lightning,Mirage,3
1624,2307914,Blight,Cobblestone,4
1625,2308878,TYLOO,Mirage,3
1626,2308878,fnatic Academy,Cache,4
1627,2308877,5POWER,Cache,3
1628,2308877,BOOT-d[S],Nuke,4
1629,2308876,BOOT-d[S],Train,3
1630,2308876,fnatic Academy,Cache,4
1631,2308867,5POWER,Cache,3
1632,2308867,TYLOO,Cobblestone,4
1633,2308760,eFuture,Train,3
1634,2308760,fnatic Academy,Mirage,4
1635,2308759,eFuture,Train,3
1636,2308759,5POWER,Mirage,4
1637,2308758,TYLOO,Mirage,3
1638,2308758,BOOT-d[S],Overpass,4
1639,2308757,BOOT-d[S],Overpass,3
1640,2308757,Born Of Fire,Nuke,4
1641,2308756,Born Of Fire,Inferno,3
1642,2308756,TYLOO,Cobblestone,4
1643,2308698,ex-DarkPassage,Cobblestone,4
1644,2308698,Outlaws,Overpass,5
1645,2308698,ex-DarkPassage,Nuke,6
1646,2308629,eXtatus,Dust2,3
1647,2308629,ex-DarkPassage,Cache,4
1648,2308291,Outlaws,Overpass,3
1649,2308291,ex-DarkPassage,Mirage,4
1650,2308292,eXtatus,Cobblestone,3
1651,2308292,Copenhagen Flames,Overpass,4
1652,2308006,Playing Ducks,Mirage,3
1653,2308006,eXtatus,Cobblestone,4
1654,2307822,Playing Ducks,Mirage,3
1655,2307822,Fragsters,Train,4
1656,2307940,zARLANS,Mirage,3
1657,2307940,Copenhagen Flames,Overpass,4
1658,2307633,eXtatus,Mirage,3
1659,2307633,Outlaws,Cobblestone,4
1660,2307671,Copenhagen Flames,Dust2,3
1661,2307671,ex-DarkPassage,Nuke,4
1662,2307670,zARLANS,Mirage,3
1663,2307670,E-Corp,Nuke,4
1664,2307640,Fragsters,Train,3
1665,2307640,RuSh3D,Dust2,4
1666,2307589,Playing Ducks,Mirage,3
1667,2307589,Wizards,Overpass,4
1668,2307628,Tricked Academy,Train,3
1669,2307628,E-Corp,Overpass,4
1670,2307588,Tricksters,Mirage,3
1671,2307588,zARLANS,Overpass,4
1672,2307549,Fragsters,Dust2,3
1673,2307549,Copenhagen Flames,Overpass,4
1674,2307512,Tricked Academy,Train,3
1675,2307512,1944,Nuke,4
1676,2307513,Wizards,Cache,3
1677,2307513,DarkPassage,Mirage,4
1678,2307509,zARLANS,Mirage,3
1679,2307509,Outlaws,Train,4
1680,2307481,E-Corp,Cache,3
1681,2307481,eXtatus,Mirage,4
1682,2307507,5FRAGS.EKB,Cobblestone,3
1683,2307507,RuSh3D,Dust2,4
1684,2307504,Playing Ducks,Mirage,3
1685,2307504,WarMonkeys,Dust2,4
1686,2307511,ROYALS,Mirage,3
1687,2307511,Tricksters,Cache,4
1688,2307423,Tricked Academy,Mirage,3
1689,2307423,DarkPassage,Cobblestone,4
1690,2307422,ROYALS,Cache,3
1691,2307422,Fragsters,Train,4
1692,2307421,zARLANS,Mirage,3
1693,2307421,RuSh3D,Dust2,4
1694,2307420,1337HUANIA,Mirage,3
1695,2307420,E-Corp,Cache,4
1696,2307419,1944,Mirage,3
1697,2307419,Wizards,Dust2,4
1698,2307418,Outlaws,Overpass,3
1699,2307418,5FRAGS.EKB,Train,4
1700,2307417,WarMonkeys,Dust2,3
1701,2307417,eXtatus,Mirage,4
1702,2307416,Tricksters,Mirage,3
1703,2307416,Copenhagen Flames,Dust2,4
1704,2308453,Selfless,Cobblestone,5
1705,2308453,Renegades,Train,6
1706,2308627,Denial,Cache,5
1707,2308627,Premier Rejects,Train,6
1708,2308626,Renegades,Cobblestone,5
1709,2308626,Winterfox,Cache,6
1710,2308625,Selfless,Train,5
1711,2308625,Premier Rejects,Mirage,6
1712,2308624,Renegades,Mirage,5
1713,2308624,Bee's Money Crew,Cobblestone,6
1714,2308623,Winterfox,Cache,5
1715,2308623,Denial,Mirage,6
1716,2308622,Denial,Cache,5
1717,2308622,Splyce,Mirage,6
1718,2308621,Bee's Money Crew,Train,5
1719,2308621,Misfits,Cobblestone,6
1720,2308620,Bee's Money Crew,Mirage,5
1721,2308620,Denial,Nuke,6
1722,2308619,Misfits,Cobblestone,5
1723,2308619,Denial,Train,6
1724,2308618,Selfless,Mirage,5
1725,2308618,Misfits,Cobblestone,6
1726,2308617,Premier Rejects,Mirage,5
1727,2308617,Splyce,Train,6
1728,2308616,Splyce,Cobblestone,5
1729,2308616,Bee's Money Crew,Train,6
1730,2308615,Renegades,Train,5
1731,2308615,Premier Rejects,Mirage,6
1732,2308569,Selfless,Mirage,5
1733,2308569,Denial,Cache,6
1734,2308568,Misfits,Inferno,5
1735,2308568,Winterfox,Cobblestone,6
1736,2308564,Selfless,Mirage,5
1737,2308564,Winterfox,Cobblestone,6
1738,2308563,Bee's Money Crew,Cache,5
1739,2308563,Premier Rejects,Train,6
1740,2308562,Denial,Nuke,5
1741,2308562,Renegades,Cobblestone,6
1742,2308561,Misfits,Cobblestone,5
1743,2308561,Splyce,Mirage,6
1744,2308454,Splyce,Cobblestone,5
1745,2308454,Winterfox,Mirage,6
1746,2308452,Premier Rejects,Mirage,5
1747,2308452,Misfits,Inferno,6
1748,2308451,Bee's Money Crew,Cobblestone,5
1749,2308451,Winterfox,Mirage,6
1750,2308450,Splyce,Mirage,5
1751,2308450,Selfless,Inferno,6
1752,2308353,Renegades,Cobblestone,5
1753,2308353,Misfits,Mirage,6
1754,2308351,Selfless,Mirage,5
1755,2308351,Bee's Money Crew,Cobblestone,6
1756,2308352,Premier Rejects,Mirage,5
1757,2308352,Winterfox,Cobblestone,6
1758,2308350,Renegades,Cobblestone,5
1759,2308350,Splyce,Mirage,6
1760,2308692,Rogue,Mirage,5
1761,2308692,PRIDE,Nuke,6
1762,2308691,Gambit,Cache,5
1763,2308691,PRIDE,Mirage,6
1764,2308690,Tengri,Overpass,5
1765,2308690,Kinguin,Cobblestone,6
1766,2308680,North,Overpass,5
1767,2308680,Rogue,Mirage,6
1768,2308689,Tengri,Overpass,5
1769,2308689,FlipSid3,Mirage,6
1770,2308687,Space Soldiers,Inferno,5
1771,2308687,Kinguin,Cobblestone,6
1772,2308688,Tengri,Overpass,5
1773,2308688,Gambit,Cobblestone,6
1774,2308686,North,Overpass,5
1775,2308686,FlipSid3,Mirage,6
1776,2308685,PRIDE,Mirage,5
1777,2308685,North,Cobblestone,6
1778,2308684,Space Soldiers,Cobblestone,5
1779,2308684,North,Inferno,6
1780,2308683,North,Cache,5
1781,2308683,Kinguin,Overpass,6
1782,2308682,Gambit,Overpass,5
1783,2308682,FlipSid3,Train,6
1784,2308681,Gambit,Inferno,5
1785,2308681,North,Cache,6
1786,2308679,Tengri,Cache,5
1787,2308679,North,Overpass,6
1788,2308463,FlipSid3,Overpass,5
1789,2308463,Kinguin,Cobblestone,6
1790,2308462,Space Soldiers,Mirage,5
1791,2308462,PRIDE,Cache,6
1792,2308444,Gambit,Nuke,5
1793,2308444,Rogue,Train,6
1794,2308461,Gambit,Cobblestone,5
1795,2308461,Kinguin,Overpass,6
1796,2308460,FlipSid3,Train,5
1797,2308460,PRIDE,Nuke,6
1798,2308349,Space Soldiers,Mirage,5
1799,2308349,Rogue,Inferno,6
1800,2308443,FlipSid3,Mirage,5
1801,2308443,Space Soldiers,Cobblestone,6
1802,2308442,Gambit,Train,5
1803,2308442,Space Soldiers,Cobblestone,6
1804,2308441,Space Soldiers,Train,5
1805,2308441,Tengri,Cobblestone,6
1806,2308348,FlipSid3,Mirage,5
1807,2308348,Rogue,Cache,6
1808,2308347,Tengri,Cobblestone,5
1809,2308347,PRIDE,Cache,6
1810,2308346,Rogue,Mirage,5
1811,2308346,Kinguin,Inferno,6
1812,2308344,PRIDE,Cache,5
1813,2308344,Kinguin,Mirage,6
1814,2308345,Rogue,Mirage,5
1815,2308345,Tengri,Overpass,6
1816,2308835,iNation,Nuke,3
1817,2308835,eXtatus,Mirage,4
1818,2308773,Tengri,Overpass,3
1819,2308773,eXtatus,Mirage,4
1820,2308774,Outlaws,Train,3
1821,2308774,iNation,Cache,4
1822,2308703,KPI,Nuke,3
1823,2308703,eXtatus,Mirage,4
1824,2308747,DenDD,Mirage,3
1825,2308747,Outlaws,Train,4
1826,2308746,iNation,Cache,3
1827,2308746,RuSh3D,Train,4
1828,2308697,Tengri,Mirage,3
1829,2308697,EPG,Inferno,4
1830,2308670,EPG,Inferno,3
1831,2308670,DenDD,Mirage,4
1832,2308631,Norse,Train,3
1833,2308631,DenDD,Mirage,4
1834,2308630,EPG,Mirage,3
1835,2308630,Norse,Overpass,4
1836,2308567,eXtatus,Cobblestone,3
1837,2308567,iNation,Inferno,4
1838,2308566,eXtatus,Nuke,3
1839,2308566,K29,Mirage,4
1840,2308565,K29,Mirage,3
1841,2308565,iNation,Nuke,4
1842,2308503,KPI,Nuke,3
1843,2308503,spray'n'pray,Overpass,4
1844,2308502,spray'n'pray,Overpass,3
1845,2308502,RuSh3D,Train,4
1846,2308501,RuSh3D,Train,3
1847,2308501,KPI,Nuke,4
1848,2308476,Outlaws,Cobblestone,3
1849,2308476,Copenhagen Flames,Cache,4
1850,2308475,Copenhagen Flames,Cache,3
1851,2308475,Tengri,Cobblestone,4
1852,2308474,Tengri,Mirage,3
1853,2308474,Outlaws,Train,4
1854,2308611,Nexus,Cache,3
1855,2308611,iNation,Nuke,4
1856,2308609,ENEMIES,Cobblestone,3
1857,2308609,Outlaws,Overpass,4
1858,2308608,Outlaws,Train,3
1859,2308608,Nexus,Mirage,4
1860,2308607,ENEMIES,Cobblestone,3
1861,2308607,iNation,Mirage,4
1862,2308678,PENTA,Mirage,3
1863,2308678,ALTERNATE aTTaX,Cache,4
1864,2308672,ALTERNATE aTTaX,Cache,3
1865,2308672,DenDD,Mirage,4
1866,2308671,eXtatus,Overpass,3
1867,2308671,PENTA,Mirage,4
1868,2308635,IDM,Cache,3
1869,2308635,TeamOne,Overpass,4
1870,2308582,Black Dragons,Mirage,3
1871,2308582,TeamOne,Overpass,4
1872,2308583,IDM,Mirage,3
1873,2308583,Keyd Stars,Cobblestone,4
1874,2308527,Isurus,Mirage,3
1875,2308527,Keyd Stars,Cache,4
1876,2308528,Black Dragons,Mirage,3
1877,2308528,HIGHWAY,Cache,4
1878,2308529,ProGamers,Cache,3
1879,2308529,TeamOne,Mirage,4
1880,2308526,ProGaming,Mirage,3
1881,2308526,IDM,Cache,4
1882,2309329,Tainted Minds,Cobblestone,3
1883,2309329,Chiefs,Nuke,4
1884,2309272,Immunity,Nuke,3
1885,2309272,Tainted Minds,Cobblestone,4
1886,2309271,AVANT,Mirage,3
1887,2309271,Immunity,Nuke,4
1888,2309270,Chiefs,Inferno,3
1889,2309270,Tainted Minds,Cache,4
1890,2309268,Dark Sided,Mirage,3
1891,2309268,Immunity,Nuke,4
1892,2309246,Athletico,Train,3
1893,2309246,Dark Sided,Mirage,4
1894,2309230,AVANT,Overpass,3
1895,2309230,Tainted Minds,Nuke,4
1896,2309227,AVANT,Overpass,3
1897,2309227,Dark Sided,Mirage,4
1898,2309226,Athletico,Cobblestone,3
1899,2309226,Tainted Minds,Inferno,4
1900,2309229,JAM,Cache,3
1901,2309229,Chiefs,Inferno,4
1902,2308172,FaZe,Cache,3
1903,2308172,Astralis,Overpass,4
1904,2308172,FaZe,Nuke,5
1905,2308172,Astralis,Inferno,6
1906,2308171,Astralis,Train,3
1907,2308171,Heroic,Nuke,4
1908,2308170,Immortals,Inferno,3
1909,2308170,FaZe,Mirage,4
1910,2308169,Natus Vincere,Mirage,3
1911,2308169,Astralis,Nuke,4
1912,2308168,Immortals,Cache,3
1913,2308168,North,Overpass,4
1914,2308437,iGame.com,Train,3
1915,2308437,ENCORE,Cache,4
1916,2308435,ENCORE,Cobblestone,3
1917,2308435,SkitLite,Mirage,4
1918,2308436,iGame.com,Cobblestone,3
1919,2308436,ajuri,Cache,4
1920,2308431,iGame.com,Nuke,3
1921,2308431,Chrome,Overpass,4
1922,2308432,FR34KSHOW,Inferno,3
1923,2308432,ajuri,Cache,4
1924,2308410,ViCi,Overpass,3
1925,2308410,TYLOO,Cobblestone,4
1926,2308381,5POWER,Cobblestone,3
1927,2308381,TYLOO,Mirage,4
1928,2308380,MVP Project,Mirage,3
1929,2308380,ViCi,Cache,4
1930,2308343,BOF.Gaming,Mirage,3
1931,2308343,TYLOO,Cache,4
1932,2308342,5POWER,Cobblestone,3
1933,2308342,EDG,Cache,4
1934,2308341,MVP Project,Train,3
1935,2308341,New4,Mirage,4
1936,2308340,ViCi,Overpass,3
1937,2308340,Born Of Fire,Nuke,4
1938,2308319,EMP,Overpass,3
1939,2308319,New4,Mirage,4
1940,2308318,FIVE,Inferno,3
1941,2308318,Born Of Fire,Nuke,4
1942,2308243,BOOT,Inferno,3
1943,2308243,BOF.Gaming,Cache,4
1944,2308246,HegemonyPerson,Inferno,3
1945,2308246,EDG,Mirage,4
1946,2308245,AllGamers,Mirage,3
1947,2308245,New4,Overpass,4
1948,2308242,MVP PK,Cobblestone,3
1949,2308242,Born Of Fire,Nuke,4
1950,2308232,LGD,Cobblestone,3
1951,2308232,BOOT,Mirage,4
1952,2308231,EDG,Mirage,3
1953,2308231,EHOME,Cache,4
1954,2308098,KPI,Mirage,3
1955,2308098,Tengri,Train,4
1956,2308084,Epsilon,Mirage,3
1957,2308084,Vega Squadron,Cache,4
1958,2308094,Playing Ducks,Nuke,3
1959,2308094,KPI,Train,4
1960,2308085,Preparation,Cache,3
1961,2308085,Tengri,Cobblestone,4
1962,2308083,PRIDE,Nuke,3
1963,2308083,EURONICS,Cobblestone,4
1964,2307939,Virtus.pro,Cobblestone,3
1965,2307939,SK,Train,4
1966,2307938,SK,Cache,3
1967,2307938,North,Mirage,4
1968,2307937,Virtus.pro,Nuke,3
1969,2307937,Astralis,Overpass,4
1970,2307936,Natus Vincere,Mirage,3
1971,2307936,SK,Train,4
1972,2307935,NiP,Inferno,3
1973,2307935,Astralis,Mirage,4
1974,2307934,Virtus.pro,Train,3
1975,2307934,mousesports,Mirage,4
1976,2307933,North,Nuke,3
1977,2307933,Gambit,Inferno,4
1978,2307932,Natus Vincere,Mirage,3
1979,2307932,FaZe,Nuke,4
1980,2307931,NiP,Cobblestone,3
1981,2307931,Cloud9,Train,4
1982,2307930,fnatic,Mirage,3
1983,2307930,Virtus.pro,Cobblestone,4
1984,2307929,North,Nuke,3
1985,2307929,OpTic,Cobblestone,4
1986,2307945,iGame.com,Dust2,3
1987,2307945,Tricked,Overpass,4
1988,2307903,Tricked,Nuke,3
1989,2307903,Rogue,Train,4
1990,2307808,Rogue,Train,3
1991,2307808,FlipSid3,Nuke,4
1992,2307811,Norse,Overpass,3
1993,2307811,Rogue,Mirage,4
1994,2307810,Orbit,Cache,3
1995,2307810,iGame.com,Dust2,4
1996,2307809,iGame.com,Train,3
1997,2307809,Tricked,Mirage,4
1998,2307837,FlipSid3,Nuke,3
1999,2307837,Vexed,Cache,4
2000,2307838,Rogue,Overpass,3
2001,2307838,Vexed,Cache,4
2002,2307807,Vexed,Cache,3
2003,2307807,Norse,Train,4
2004,2307806,FlipSid3,Train,3
2005,2307806,Norse,Overpass,4
2006,2307805,Orbit,Mirage,3
2007,2307805,Outlaws,Train,4
2008,2307804,Outlaws,Train,3
2009,2307804,iGame.com,Cobblestone,4
2010,2307803,Outlaws,Train,3
2011,2307803,Tricked,Mirage,4
2012,2307798,Orbit,Train,3
2013,2307798,Tricked,Cobblestone,4
2014,2307629,Nexus,Mirage,3
2015,2307629,Outlaws,Train,4
2016,2307592,Playing Ducks,Cache,3
2017,2307592,Outlaws,Train,4
2018,2307572,DarkPassage,Cache,3
2019,2307572,Outlaws,Overpass,4
2020,2307571,Playing Ducks,Mirage,3
2021,2307571,Nexus,Cache,4
2022,2307842,iGame.com,Nuke,5
2023,2307842,BIG,Dust2,6
2024,2307709,iGame.com,Nuke,5
2025,2307709,Norse,Train,6
2026,2307708,Epsilon,Cobblestone,5
2027,2307708,BIG,Dust2,6
2028,2307617,iGame.com,Nuke,3
2029,2307617,iNation,Cobblestone,4
2030,2307858,Black Dragons,Mirage,3
2031,2307858,TeamOne,Train,4
2032,2307840,ProGaming,Mirage,3
2033,2307840,Black Dragons,Cache,4
2034,2307841,IDM,Dust2,3
2035,2307841,TeamOne,Nuke,4
2036,2307802,TeamOne,Mirage,3
2037,2307802,Fueguitos,Nuke,4
2038,2307799,ProGaming,Mirage,3
2039,2307799,Checkmate,Cache,4
2040,2307800,Battalion,Mirage,3
2041,2307800,Black Dragons,Cobblestone,4
2042,2307801,IDM,Mirage,3
2043,2307801,Operation Kino,Cache,4
2044,2307734,Liquid,Cobblestone,3
2045,2307734,Immortals,Cache,4
2046,2307726,Liquid,Cobblestone,3
2047,2307726,Misfits,Mirage,4
2048,2307724,Immortals,Cobblestone,3
2049,2307724,Liquid,Overpass,4
2050,2307725,Misfits,Cache,3
2051,2307725,CLG,Train,4
2052,2307717,Liquid,Overpass,3
2053,2307717,Misfits,Cache,4
2054,2307718,CLG,Train,3
2055,2307718,Immortals,Cobblestone,4
2056,2307732,G2,Cache,3
2057,2307732,Heroic,Overpass,4
2058,2307731,mousesports,Dust2,3
2059,2307731,Heroic,Overpass,4
2060,2307730,Envy,Dust2,3
2061,2307730,G2,Train,4
2062,2307729,Epsilon,Cache,3
2063,2307729,mousesports,Dust2,4
2064,2307728,Envy,Dust2,3
2065,2307728,Tricked,Train,4
2066,2307719,Natus Vincere,Mirage,3
2067,2307719,Heroic,Nuke,4
2068,2307720,BIG,Cobblestone,3
2069,2307720,Envy,Nuke,4
2070,2307722,GODSENT,Cobblestone,3
2071,2307722,mousesports,Nuke,4
2072,2307721,Epsilon,Cache,3
2073,2307721,FlipSid3,Nuke,4
2074,2307723,fnatic,Train,3
2075,2307723,G2,Cache,4
2076,2307716,Envy,Dust2,3
2077,2307716,Heroic,Mirage,4
2078,2307713,fnatic,Mirage,3
2079,2307713,mousesports,Cache,4
2080,2307714,FlipSid3,Nuke,3
2081,2307714,G2,Cache,4
2082,2307715,Tricked,Nuke,3
2083,2307715,Natus Vincere,Mirage,4
2084,2307710,BIG,Cobblestone,3
2085,2307710,FlipSid3,Train,4
2086,2307711,Tricked,Cobblestone,3
2087,2307711,GODSENT,Mirage,4
2088,2307712,Epsilon,Mirage,3
2089,2307712,Heroic,Nuke,4
2090,2307668,dizLown,Dust2,3
2091,2307668,Outlaws,Overpass,4
2092,2307667,Outlaws,Train,3
2093,2307667,Planetkey,Nuke,4
2094,2307666,Rynnäkköviikset,Nuke,3
2095,2307666,dizLown,Cache,4
2096,2307664,dizLown,Cache,3
2097,2307664,Singularity,Train,4
2098,2307662,Outlaws,Cobblestone,3
2099,2307662,iGame.com,Train,4
2100,2307663,x6tence,Cobblestone,3
2101,2307663,Planetkey,Overpass,4
2102,2307665,Conquer,Cache,3
2103,2307665,Rynnäkköviikset,Dust2,4
2104,2307661,iGame.com,Train,3
2105,2307661,RatsOfTheYear,Cache,4
2106,2307660,x6tence,Cobblestone,3
2107,2307660,SkitLite,Mirage,4
2108,2307655,dizLown,Nuke,3
2109,2307655,Vexed,Cobblestone,4
2110,2307654,Platinium,Mirage,3
2111,2307654,Conquer,Dust2,4
2112,2307704,Vega Squadron,Cache,3
2113,2307704,FlipSid3,Nuke,4
2114,2307703,Epsilon,Overpass,3
2115,2307703,Team123,Nuke,4
2116,2307702,ALTERNATE aTTaX,Nuke,3
2117,2307702,BIG,Dust2,4
2118,2307701,Tricked,Nuke,3
2119,2307701,Copenhagen Flames,Dust2,4
2120,2307700,eXtatus,Dust2,3
2121,2307700,Vega Squadron,Mirage,4
2122,2307626,DarkPassage,Cobblestone,3
2123,2307626,Vexed,Nuke,4
2124,2307625,Outlaws,Train,3
2125,2307625,RuSh3D,Mirage,4
2126,2307624,RuSh3D,Dust2,3
2127,2307624,PRIDE,Mirage,4
2128,2307623,Outlaws,Overpass,3
2129,2307623,Epsilon Hype,Mirage,4
2130,2307622,Vexed,Cache,3
2131,2307622,KPI,Mirage,4
2132,2307621,DarkPassage,Cobblestone,3
2133,2307621,DEEZ NUTS,Overpass,4
2134,2307596,Risky,Train,3
2135,2307596,MVP PK,Nuke,4
2136,2307591,YETTI,Dust2,3
2137,2307591,MVP PK,Cobblestone,4
2138,2307590,Absolute,Mirage,3
2139,2307590,Risky,Cobblestone,4
2140,2307548,Virtus.pro,Nuke,3
2141,2307548,Astralis,Overpass,4
2142,2307547,SK,Train,3
2143,2307547,Virtus.pro,Cobblestone,4
2144,2307546,fnatic,Cache,3
2145,2307546,Astralis,Nuke,4
2146,2307545,FaZe,Mirage,3
2147,2307545,SK,Train,4
2148,2307544,North,Overpass,3
2149,2307544,Virtus.pro,Cache,4
2150,2307543,fnatic,Cache,3
2151,2307543,Gambit,Overpass,4
2152,2307542,Astralis,Overpass,3
2153,2307542,Natus Vincere,Mirage,4
2154,2307563,Luminosity,Train,3
2155,2307563,Misfits,Cache,4
2156,2307562,NRG,Train,3
2157,2307562,CLG,Mirage,4
2158,2307444,Rogue,Train,3
2159,2307444,Heroic,Nuke,4
2160,2307443,LDLC,Overpass,3
2161,2307443,PENTA,Cache,4
2162,2307699,Splyce,Cobblestone,3
2163,2307699,Selfless,Mirage,4
2164,2307446,Rush,Mirage,3
2165,2307446,Splyce,Cobblestone,4
2166,2307445,Luminosity,Train,3
2167,2307445,Selfless,Cache,4
2168,2307505,MK,Dust2,3
2169,2307505,GODSENT,Mirage,4
2170,2307506,Outlaws,Dust2,3
2171,2307506,Heroic,Nuke,4
2172,2307484,Liquid,Cobblestone,3
2173,2307484,compLexity,Cache,4
2174,2307482,Renegades,Cache,3
2175,2307482,Liquid,Mirage,4
2176,2307483,Misfits,Mirage,3
2177,2307483,compLexity,Cache,4
2178,2307476,Immortals,Cache,3
2179,2307476,compLexity,Cobblestone,4
2180,2307475,CLG,Mirage,3
2181,2307475,Misfits,Dust2,4
2182,2307473,Luminosity,Cobblestone,3
2183,2307473,Liquid,Dust2,4
2184,2307472,NRG,Mirage,3
2185,2307472,Renegades,Train,4
2186,2307464,Splyce,Cobblestone,3
2187,2307464,compLexity,Cache,4
2188,2307466,CLG,Train,3
2189,2307466,VeloX,Cache,4
2190,2307467,tNt,Cache,3
