,matchcode,team,map,priority
6926,2307540,FaZe,Dust2,5
6927,2307539,North,Train,1
6928,2307539,GODSENT,Nuke,2
6929,2307539,North,Cache,3
6930,2307539,GODSENT,Cobblestone,4
6931,2307539,North,Mirage,5
6932,2307538,Gambit,Mirage,1
6933,2307538,FaZe,Cobblestone,2
6934,2307538,Gambit,Train,3
6935,2307538,FaZe,Dust2,4
6936,2307538,Gambit,Nuke,5
6937,2307537,SK,Nuke,1
6938,2307537,Astralis,Mirage,2
6939,2307537,SK,Cache,3
6940,2307537,Astralis,Cobblestone,4
6941,2307537,SK,Overpass,5
6942,2307536,GODSENT,Cobblestone,1
6943,2307536,OpTic,Mirage,2
6944,2307536,GODSENT,Overpass,3
6945,2307536,OpTic,Train,4
6946,2307536,GODSENT,Nuke,5
6947,2307535,mousesports,Train,1
6948,2307535,Liquid,Cache,2
6949,2307535,mousesports,Overpass,3
6950,2307535,Liquid,Dust2,4
6951,2307535,mousesports,Cobblestone,5
6952,2307534,Envy,Overpass,1
6953,2307534,fnatic,Nuke,2
6954,2307534,Envy,Train,3
6955,2307534,fnatic,Dust2,4
6956,2307534,Envy,Mirage,5
6957,2307533,North,Cache,1
6958,2307533,G2,Mirage,2
6959,2307533,North,Train,3
6960,2307533,G2,Cobblestone,4
6961,2307533,North,Dust2,5
6962,2307532,FlipSid3,Dust2,1
6963,2307532,OpTic,Nuke,2
6964,2307532,FlipSid3,Cache,3
6965,2307532,OpTic,Mirage,4
6966,2307532,FlipSid3,Cobblestone,5
6967,2307531,Liquid,Mirage,1
6968,2307531,FaZe,Cobblestone,2
6969,2307531,Liquid,Overpass,3
6970,2307531,FaZe,Cache,4
6971,2307531,Liquid,Train,5
6972,2307530,SK,Nuke,1
6973,2307530,Natus Vincere,Cache,2
6974,2307530,SK,Cobblestone,3
6975,2307530,Natus Vincere,Train,4
6976,2307530,SK,Mirage,5
6977,2307529,Astralis,Nuke,1
6978,2307529,G2,Mirage,2
6979,2307529,Astralis,Cache,3
6980,2307529,G2,Overpass,4
6981,2307529,Astralis,Cobblestone,5
6982,2307528,Gambit,Nuke,1
6983,2307528,Virtus.pro,Dust2,2
6984,2307528,Gambit,Mirage,3
6985,2307528,Virtus.pro,Overpass,4
6986,2307528,Gambit,Cache,5
6987,2307527,North,Train,1
6988,2307527,HellRaisers,Dust2,2
6989,2307527,North,Cache,3
6990,2307527,HellRaisers,Nuke,4
6991,2307527,North,Cobblestone,5
6992,2307526,GODSENT,Dust2,1
6993,2307526,Envy,Overpass,2
6994,2307526,GODSENT,Nuke,3
6995,2307526,Envy,Train,4
6996,2307526,GODSENT,Cobblestone,5
6997,2307525,fnatic,Nuke,1
6998,2307525,mousesports,Cobblestone,2
6999,2307525,fnatic,Cache,3
7000,2307525,mousesports,Train,4
7001,2307525,fnatic,Overpass,5
7002,2307524,Virtus.pro,Dust2,1
7003,2307524,G2,Mirage,2
7004,2307524,Virtus.pro,Overpass,3
7005,2307524,G2,Cobblestone,4
7006,2307524,Virtus.pro,Cache,5
7007,2307523,GODSENT,Cobblestone,1
7008,2307523,Gambit,Train,2
7009,2307523,GODSENT,Dust2,3
7010,2307523,Gambit,Mirage,4
7011,2307523,GODSENT,Nuke,5
7012,2307522,OpTic,Mirage,1
7013,2307522,Astralis,Cache,2
7014,2307522,OpTic,Dust2,3
7015,2307522,Astralis,Cobblestone,4
7016,2307522,OpTic,Nuke,5
7017,2307521,North,Train,1
7018,2307521,fnatic,Nuke,2
7019,2307521,North,Cache,3
7020,2307521,fnatic,Overpass,4
7021,2307521,North,Dust2,5
7022,2307520,FlipSid3,Dust2,1
7023,2307520,Liquid,Train,2
7024,2307520,FlipSid3,Cache,3
7025,2307520,Liquid,Cobblestone,4
7026,2307520,FlipSid3,Mirage,5
7027,2307519,FaZe,Cobblestone,1
7028,2307519,SK,Nuke,2
7029,2307519,FaZe,Dust2,3
7030,2307519,SK,Cache,4
7031,2307519,FaZe,Train,5
7032,2307518,Envy,Overpass,1
7033,2307518,Natus Vincere,Cache,2
7034,2307518,Envy,Train,3
7035,2307518,Natus Vincere,Dust2,4
7036,2307518,Envy,Mirage,5
7037,2307517,mousesports,Overpass,1
7038,2307517,HellRaisers,Dust2,2
7039,2307517,mousesports,Train,3
7040,2307517,HellRaisers,Mirage,4
7041,2307517,mousesports,Cobblestone,5
7042,2307328,FlipSid3,Dust2,1
7043,2307328,FaZe,Cobblestone,2
7044,2307328,FlipSid3,Mirage,3
7045,2307328,FaZe,Cache,4
7046,2307328,FlipSid3,Train,5
7047,2307327,Astralis,Mirage,1
7048,2307327,GODSENT,Dust2,2
7049,2307327,Astralis,Cache,3
7050,2307327,GODSENT,Nuke,4
7051,2307327,Astralis,Cobblestone,5
7052,2307326,Liquid,Dust2,1
7053,2307326,Envy,Train,2
7054,2307326,Liquid,Nuke,3
7055,2307326,Envy,Mirage,4
7056,2307326,Liquid,Cobblestone,5
7057,2307325,mousesports,Overpass,1
7058,2307325,Natus Vincere,Cache,2
7059,2307325,mousesports,Train,3
7060,2307325,Natus Vincere,Dust2,4
7061,2307325,mousesports,Nuke,5
7062,2307325,Natus Vincere,Mirage,6
7063,2307324,Virtus.pro,Overpass,1
7064,2307324,OpTic,Nuke,2
7065,2307324,Virtus.pro,Train,3
7066,2307324,OpTic,Mirage,4
7067,2307324,Virtus.pro,Dust2,5
7068,2307323,SK,Nuke,1
7069,2307323,HellRaisers,Dust2,2
7070,2307323,SK,Cache,3
7071,2307323,HellRaisers,Train,4
7072,2307323,SK,Cobblestone,5
7073,2307322,fnatic,Nuke,1
7074,2307322,G2,Mirage,2
7075,2307322,fnatic,Train,3
7076,2307322,G2,Cobblestone,4
7077,2307322,fnatic,Overpass,5
7078,2307321,Gambit,Nuke,1
7079,2307321,North,Train,2
7080,2307321,Gambit,Mirage,3
7081,2307321,North,Cache,4
7082,2307321,Gambit,Overpass,5
7083,2307563,Luminosity,Mirage,1
7084,2307563,Misfits,Nuke,2
7085,2307563,Luminosity,Dust2,5
7086,2307563,Misfits,Overpass,6
7087,2307562,NRG,Nuke,1
7088,2307562,CLG,Dust2,2
7089,2307562,NRG,Overpass,5
7090,2307562,CLG,Cobblestone,6
7091,2307561,Rush,Cache,1
7092,2307561,Luminosity,Mirage,2
7093,2307561,Rush,Dust2,3
7094,2307561,Luminosity,Overpass,4
7095,2307561,Rush,Train,5
7096,2307561,Luminosity,Nuke,6
7097,2307559,Muffin Lightning,Cobblestone,1
7098,2307559,Misfits,Nuke,2
7099,2307559,Muffin Lightning,Train,3
7100,2307559,Misfits,Overpass,4
7101,2307559,Muffin Lightning,Mirage,5
7102,2307559,Misfits,Cache,6
7103,2307560,Denial,Mirage,1
7104,2307560,CLG,Overpass,2
7105,2307560,Denial,Train,3
7106,2307560,CLG,Cache,4
7107,2307560,Denial,Cobblestone,5
7108,2307560,CLG,Nuke,6
7109,2307558,TheGosuCrew,Overpass,1
7110,2307558,NRG,Nuke,2
7111,2307558,TheGosuCrew,Dust2,3
7112,2307558,NRG,Cache,4
7113,2307558,TheGosuCrew,Train,5
7114,2307558,NRG,Cobblestone,6
7115,2307444,Rogue,Cobblestone,1
7116,2307444,Heroic,Cache,2
7117,2307444,Rogue,Overpass,5
7118,2307444,Heroic,Dust2,6
7119,2307443,LDLC,Mirage,1
7120,2307443,PENTA,Train,2
7121,2307443,LDLC,Cobblestone,5
7122,2307443,PENTA,Nuke,6
7123,2307699,Splyce,Dust2,1
7124,2307699,Selfless,Nuke,2
7125,2307699,Splyce,Train,5
7126,2307699,Selfless,Overpass,6
7127,2307446,Rush,Cache,1
7128,2307446,Splyce,Dust2,2
7129,2307446,Rush,Train,5
7130,2307446,Splyce,Nuke,6
7131,2307445,Luminosity,Mirage,1
7132,2307445,Selfless,Nuke,2
7133,2307445,Luminosity,Dust2,5
7134,2307445,Selfless,Overpass,6
7135,2307505,MK,Train,1
7136,2307505,GODSENT,Nuke,2
7137,2307505,MK,Cache,5
7138,2307505,GODSENT,Cobblestone,6
7139,2307506,Outlaws,Mirage,1
7140,2307506,Heroic,Cache,2
7141,2307506,Outlaws,Overpass,5
7142,2307506,Heroic,Cobblestone,6
7143,2307500,MK,Cache,1
7144,2307500,ALTERNATE aTTaX,Train,2
7145,2307500,MK,Nuke,3
7146,2307500,ALTERNATE aTTaX,Mirage,4
7147,2307500,MK,Cobblestone,5
7148,2307500,ALTERNATE aTTaX,Overpass,6
7149,2307497,Tricked Academy,Cache,1
7150,2307497,Outlaws,Mirage,2
7151,2307497,Tricked Academy,Cobblestone,3
7152,2307497,Outlaws,Dust2,4
7153,2307497,Tricked Academy,Nuke,5
7154,2307497,Outlaws,Train,6
7155,2307499,Vexed,Train,1
7156,2307499,Heroic,Cache,2
7157,2307499,Vexed,Overpass,3
7158,2307499,Heroic,Cobblestone,4
7159,2307499,Vexed,Nuke,5
7160,2307499,Heroic,Dust2,6
7161,2307498,Tricked,Train,1
7162,2307498,GODSENT,Cobblestone,2
7163,2307498,Tricked,Cache,3
7164,2307498,GODSENT,Nuke,4
7165,2307498,Tricked,Mirage,5
7166,2307498,GODSENT,Overpass,6
7167,2307496,MVW,Nuke,1
7168,2307496,Heroic,Cache,2
7169,2307496,MVW,Mirage,3
7170,2307496,Heroic,Dust2,4
7171,2307496,MVW,Train,5
7172,2307496,Heroic,Cobblestone,6
7173,2307494,Orgless Kings,Cache,1
7174,2307494,MK,Nuke,2
7175,2307494,Orgless Kings,Mirage,3
7176,2307494,MK,Train,4
7177,2307494,Orgless Kings,Cobblestone,5
7178,2307494,MK,Overpass,6
7179,2307492,Team123,Dust2,1
7180,2307492,ALTERNATE aTTaX,Nuke,2
7181,2307492,Team123,Overpass,3
7182,2307492,ALTERNATE aTTaX,Mirage,4
7183,2307492,Team123,Cache,5
7184,2307492,ALTERNATE aTTaX,Train,6
7185,2307495,EURONICS,Mirage,1
7186,2307495,GODSENT,Cobblestone,2
7187,2307495,EURONICS,Dust2,3
7188,2307495,GODSENT,Nuke,4
7189,2307495,EURONICS,Cache,5
7190,2307495,GODSENT,Overpass,6
7191,2307493,Vexed,Mirage,1
7192,2307493,PRIDE,Cache,2
7193,2307493,Vexed,Overpass,3
7194,2307493,PRIDE,Dust2,4
7195,2307493,Vexed,Train,5
7196,2307493,PRIDE,Cobblestone,6
7197,2307489,Outlaws,Dust2,1
7198,2307489,PENTA,Train,2
7199,2307489,Outlaws,Nuke,3
7200,2307489,PENTA,Mirage,4
7201,2307489,Outlaws,Cache,5
7202,2307489,PENTA,Cobblestone,6
7203,2307484,Liquid,Nuke,1
7204,2307484,compLexity,Mirage,2
7205,2307484,Liquid,Dust2,5
7206,2307484,compLexity,Overpass,6
7207,2307482,Renegades,Overpass,1
7208,2307482,Liquid,Nuke,2
7209,2307482,Renegades,Cobblestone,5
7210,2307482,Liquid,Train,6
7211,2307483,Misfits,Nuke,1
7212,2307483,compLexity,Overpass,2
7213,2307483,Misfits,Train,5
7214,2307483,compLexity,Cobblestone,6
7215,2307476,Immortals,Nuke,1
7216,2307476,compLexity,Overpass,2
7217,2307476,Immortals,Mirage,5
7218,2307476,compLexity,Dust2,6
7219,2307475,CLG,Nuke,1
7220,2307475,Misfits,Overpass,2
7221,2307475,CLG,Cache,5
7222,2307475,Misfits,Train,6
7223,2307473,Luminosity,Mirage,1
7224,2307473,Liquid,Train,2
7225,2307473,Luminosity,Nuke,5
7226,2307473,Liquid,Overpass,6
7227,2307472,NRG,Nuke,1
7228,2307472,Renegades,Overpass,2
7229,2307472,NRG,Cobblestone,5
7230,2307472,Renegades,Dust2,6
7231,2307464,Splyce,Dust2,1
7232,2307464,compLexity,Overpass,2
7233,2307464,Splyce,Nuke,5
7234,2307464,compLexity,Mirage,6
7235,2307466,CLG,Nuke,1
7236,2307466,VeloX,Mirage,2
7237,2307466,CLG,Overpass,5
7238,2307466,VeloX,Cobblestone,6
7239,2307467,tNt,Nuke,1
7240,2307467,Liquid,Overpass,2
7241,2307467,tNt,Dust2,5
7242,2307467,Liquid,Train,6
7243,2307470,Blight,Cache,1
7244,2307470,NRG,Nuke,2
7245,2307470,Blight,Dust2,5
7246,2307470,NRG,Overpass,6
7247,2307468,Mythic,Overpass,1
7248,2307468,Luminosity,Mirage,2
7249,2307468,Mythic,Cobblestone,5
7250,2307468,Luminosity,Nuke,6
7251,2307463,SBS,Mirage,1
7252,2307463,Immortals,Nuke,2
7253,2307463,SBS,Train,5
7254,2307463,Immortals,Overpass,6
7255,2307465,Ajax,Nuke,1
7256,2307465,Misfits,Overpass,2
7257,2307465,Ajax,Train,5
7258,2307465,Misfits,Cache,6
7259,2307469,CLG Red,Nuke,1
7260,2307469,Renegades,Overpass,2
7261,2307469,CLG Red,Mirage,5
7262,2307469,Renegades,Train,6
7263,2307440,BIG,Nuke,1
7264,2307440,FlipSid3,Dust2,2
7265,2307440,BIG,Mirage,5
7266,2307440,FlipSid3,Cobblestone,6
7267,2307438,Heroic,Cache,1
7268,2307438,BIG,Nuke,2
7269,2307438,Heroic,Mirage,5
7270,2307438,BIG,Overpass,6
7271,2307439,LDLC,Mirage,1
7272,2307439,FlipSid3,Dust2,2
7273,2307439,LDLC,Nuke,5
7274,2307439,FlipSid3,Overpass,6
7275,2307437,BIG,Nuke,1
7276,2307437,Vega Squadron,Cobblestone,2
7277,2307437,BIG,Cache,5
7278,2307437,Vega Squadron,Overpass,6
7279,2307436,fnatic Academy,Dust2,1
7280,2307436,LDLC,Mirage,2
7281,2307436,fnatic Academy,Nuke,5
7282,2307436,LDLC,Train,6
7283,2307435,Rogue,Cobblestone,1
7284,2307435,BIG,Train,2
7285,2307435,Rogue,Overpass,5
7286,2307435,BIG,Nuke,6
7287,2307434,fnatic Academy,Overpass,1
7288,2307434,qwerty,Cobblestone,2
7289,2307434,fnatic Academy,Nuke,5
7290,2307434,qwerty,Mirage,6
7291,2307433,Vega Squadron,Cobblestone,1
7292,2307433,FlipSid3,Dust2,2
7293,2307433,Vega Squadron,Mirage,3
7294,2307433,FlipSid3,Cache,4
7295,2307433,Vega Squadron,Overpass,5
7296,2307433,FlipSid3,Train,6
7297,2307432,Heroic,Dust2,1
7298,2307432,LDLC,Mirage,2
7299,2307432,Heroic,Cache,3
7300,2307432,LDLC,Nuke,4
7301,2307432,Heroic,Overpass,5
7302,2307432,LDLC,Train,6
7303,2307431,Vega Squadron,Cobblestone,1
7304,2307431,Rogue,Cache,2
7305,2307431,Vega Squadron,Train,3
7306,2307431,Rogue,Dust2,4
7307,2307431,Vega Squadron,Nuke,5
7308,2307431,Rogue,Mirage,6
7309,2307430,fnatic Academy,Overpass,1
7310,2307430,LDLC,Mirage,2
7311,2307430,fnatic Academy,Nuke,3
7312,2307430,LDLC,Cobblestone,4
7313,2307430,fnatic Academy,Train,5
7314,2307430,LDLC,Cache,6
7315,2307429,FlipSid3,Dust2,1
7316,2307429,BIG,Train,2
7317,2307429,FlipSid3,Cache,3
7318,2307429,BIG,Nuke,4
7319,2307429,FlipSid3,Cobblestone,5
7320,2307429,BIG,Mirage,6
7321,2307428,Heroic,Dust2,1
7322,2307428,qwerty,Overpass,2
7323,2307428,Heroic,Cache,3
7324,2307428,qwerty,Nuke,4
7325,2307428,Heroic,Mirage,5
7326,2307428,qwerty,Train,6
7327,2307462,Kinguin,Nuke,1
7328,2307462,Envy,Overpass,2
7329,2307462,Kinguin,Cache,5
7330,2307462,Envy,Mirage,6
7331,2307461,Space Soldiers,Overpass,1
7332,2307461,Virtus.pro,Dust2,2
7333,2307461,Space Soldiers,Mirage,5
7334,2307461,Virtus.pro,Train,6
7335,2307459,Envy,Overpass,1
7336,2307459,Space Soldiers,Nuke,2
7337,2307459,Envy,Train,5
7338,2307459,Space Soldiers,Mirage,6
7339,2307460,Kinguin,Nuke,1
7340,2307460,Virtus.pro,Cache,2
7341,2307460,Kinguin,Train,5
7342,2307460,Virtus.pro,Overpass,6
7343,2307457,Kinguin,Mirage,1
7344,2307457,Epsilon,Train,2
7345,2307457,Kinguin,Nuke,5
7346,2307457,Epsilon,Dust2,6
7347,2307458,Virtus.pro,Dust2,1
7348,2307458,DarkPassage,Train,2
7349,2307458,Virtus.pro,Overpass,5
7350,2307458,DarkPassage,Mirage,6
7351,2307456,Space Soldiers,Overpass,1
7352,2307456,iGame.com,Cobblestone,2
7353,2307456,Space Soldiers,Train,5
7354,2307456,iGame.com,Cache,6
7355,2307455,Envy,Overpass,1
7356,2307455,TYLOO,Nuke,2
7357,2307455,Envy,Train,5
7358,2307455,TYLOO,Cobblestone,6
7359,2307452,Selfless,Cobblestone,1
7360,2307452,Space Soldiers,Overpass,2
7361,2307452,Selfless,Nuke,5
7362,2307452,Space Soldiers,Mirage,6
7363,2307453,Epsilon,Nuke,1
7364,2307453,VG.CyberZen,Overpass,2
7365,2307453,Epsilon,Train,5
7366,2307453,VG.CyberZen,Cache,6
7367,2307454,Virtus.pro,Dust2,1
7368,2307454,K23,Nuke,2
7369,2307454,Virtus.pro,Overpass,5
7370,2307454,K23,Train,6
7371,2307451,TYLOO,Train,1
7372,2307451,Signature,Cobblestone,2
7373,2307451,TYLOO,Nuke,5
7374,2307451,Signature,Dust2,6
7375,2307395,iGame.com,Mirage,1
7376,2307395,K23,Train,2
7377,2307395,iGame.com,Overpass,3
7378,2307395,K23,Cobblestone,4
7379,2307396,Colombia,Mirage,1
7380,2307396,rEAK,Overpass,2
7381,2307396,Colombia,Dust2,3
7382,2307396,rEAK,Cobblestone,4
7383,2307397,.Russia,Cobblestone,1
7384,2307397,subtLe,Overpass,2
7385,2307397,.Russia,Mirage,3
7386,2307397,subtLe,Dust2,4
7387,2307394,ENZO,Cobblestone,1
7388,2307394,VG.CyberZen,Mirage,2
7389,2307394,ENZO,Nuke,3
7390,2307394,VG.CyberZen,Train,4
7391,2307398,Virtus.pro,Dust2,1
7392,2307398,Epsilon,Train,2
7393,2307398,Virtus.pro,Cache,3
7394,2307398,Epsilon,Nuke,4
7395,2307399,Envy,Overpass,1
7396,2307399,TeamOne,Nuke,2
7397,2307399,Envy,Train,3
7398,2307399,TeamOne,Cache,4
7399,2307391,DarkPassage,Train,1
7400,2307391,Selfless,Overpass,2
7401,2307391,DarkPassage,Dust2,3
7402,2307391,Selfless,Nuke,4
7403,2307392,TYLOO,Train,1
7404,2307392,JYP,Overpass,2
7405,2307392,TYLOO,Nuke,3
7406,2307392,JYP,Cache,4
7407,2307393,QuetzaL,Nuke,1
7408,2307393,Ukraine,Dust2,2
7409,2307393,QuetzaL,Cache,3
7410,2307393,Ukraine,Cobblestone,4
7411,2307390,Signature,Cobblestone,1
7412,2307390,Kinguin,Mirage,2
7413,2307390,Signature,Nuke,3
7414,2307390,Kinguin,Dust2,4
7415,2307388,Bravado,Dust2,1
7416,2307388,FIVE,Nuke,2
7417,2307388,Bravado,Overpass,3
7418,2307388,FIVE,Cobblestone,4
7419,2307385,K23,Train,1
7420,2307385,Colombia,Dust2,2
7421,2307385,K23,Cobblestone,3
7422,2307385,Colombia,Nuke,4
7423,2307382,TeamOne,Cache,1
7424,2307382,subtLe,Train,2
7425,2307382,TeamOne,Dust2,3
7426,2307382,subtLe,Overpass,4
7427,2307386,rEAK,Cobblestone,1
7428,2307386,VG.CyberZen,Mirage,2
7429,2307386,rEAK,Cache,3
7430,2307386,VG.CyberZen,Nuke,4
7431,2307387,ENZO,Dust2,1
7432,2307387,iGame.com,Mirage,2
7433,2307387,ENZO,Nuke,3
7434,2307387,iGame.com,Overpass,4
7435,2307383,.Russia,Overpass,1
7436,2307383,Epsilon,Train,2
7437,2307383,.Russia,Mirage,3
7438,2307383,Epsilon,Cache,4
7439,2307381,Virtus.pro,Dust2,1
7440,2307381,Envy,Overpass,2
7441,2307381,Virtus.pro,Cobblestone,3
7442,2307381,Envy,Mirage,4
7443,2307375,TYLOO,Nuke,1
7444,2307375,Ukraine,Dust2,2
7445,2307375,TYLOO,Train,3
7446,2307375,Ukraine,Cobblestone,4
7447,2307377,Selfless,Nuke,1
7448,2307377,QuetzaL,Cobblestone,2
7449,2307377,Selfless,Mirage,3
7450,2307377,QuetzaL,Cache,4
7451,2307376,DarkPassage,Train,1
7452,2307376,JYP,Overpass,2
7453,2307376,DarkPassage,Dust2,3
7454,2307376,JYP,Cache,4
7455,2307380,Kinguin,Mirage,1
7456,2307380,Bravado,Overpass,2
7457,2307380,Kinguin,Nuke,3
7458,2307380,Bravado,Cobblestone,4
7459,2307378,Space Soldiers,Cache,1
7460,2307378,FIVE,Overpass,2
7461,2307378,Space Soldiers,Nuke,3
7462,2307378,FIVE,Cobblestone,4
7463,2307374,Colombia,Dust2,1
7464,2307374,VG.CyberZen,Train,2
7465,2307374,Colombia,Nuke,3
7466,2307374,VG.CyberZen,Mirage,4
7467,2307371,TeamOne,Nuke,1
7468,2307371,Virtus.pro,Dust2,2
7469,2307371,TeamOne,Cache,3
7470,2307371,Virtus.pro,Train,4
7471,2307373,rEAK,Train,1
7472,2307373,iGame.com,Mirage,2
7473,2307373,rEAK,Cobblestone,3
7474,2307373,iGame.com,Overpass,4
7475,2307369,Epsilon,Overpass,1
7476,2307369,subtLe,Train,2
7477,2307369,Epsilon,Mirage,3
7478,2307369,subtLe,Nuke,4
7479,2307370,Envy,Overpass,1
7480,2307370,.Russia,Nuke,2
7481,2307370,Envy,Mirage,3
7482,2307370,.Russia,Dust2,4
7483,2307372,K23,Cobblestone,1
7484,2307372,ENZO,Cache,2
7485,2307372,K23,Train,3
7486,2307372,ENZO,Dust2,4
7487,2307347,K23,Nuke,1
7488,2307347,VG.CyberZen,Mirage,2
7489,2307347,K23,Cobblestone,3
7490,2307347,VG.CyberZen,Train,4
7491,2307358,DarkPassage,Mirage,1
7492,2307358,TYLOO,Nuke,2
7493,2307358,DarkPassage,Dust2,3
7494,2307358,TYLOO,Train,4
7495,2307357,QuetzaL,Nuke,1
7496,2307357,JYP,Cache,2
7497,2307357,QuetzaL,Train,3
7498,2307357,JYP,Overpass,4
7499,2307354,FIVE,Overpass,1
7500,2307354,Signature,Cache,2
7501,2307354,FIVE,Nuke,3
7502,2307354,Signature,Cobblestone,4
7503,2307355,Space Soldiers,Overpass,1
7504,2307355,Bravado,Dust2,2
7505,2307355,Space Soldiers,Mirage,3
7506,2307355,Bravado,Cobblestone,4
7507,2307356,Ukraine,Cobblestone,1
7508,2307356,Selfless,Overpass,2
7509,2307356,Ukraine,Cache,3
7510,2307356,Selfless,Nuke,4
7511,2307349,Colombia,Nuke,1
7512,2307349,iGame.com,Mirage,2
7513,2307349,Colombia,Train,3
7514,2307349,iGame.com,Overpass,4
7515,2307348,rEAK,Cobblestone,1
7516,2307348,ENZO,Cache,2
7517,2307348,rEAK,Nuke,3
7518,2307348,ENZO,Dust2,4
7519,2307351,Virtus.pro,Dust2,1
7520,2307351,subtLe,Nuke,2
7521,2307351,Virtus.pro,Cache,3
7522,2307351,subtLe,Train,4
7523,2307352,TeamOne,Cache,1
7524,2307352,.Russia,Train,2
7525,2307352,TeamOne,Overpass,3
7526,2307352,.Russia,Mirage,4
7527,2307350,Envy,Overpass,1
7528,2307350,Epsilon,Dust2,2
7529,2307350,Envy,Mirage,3
7530,2307350,Epsilon,Nuke,4
7531,2307345,Ukraine,Cobblestone,1
7532,2307345,DarkPassage,Nuke,2
7533,2307345,Ukraine,Train,3
7534,2307345,DarkPassage,Dust2,4
7535,2307346,TYLOO,Nuke,1
7536,2307346,QuetzaL,Mirage,2
7537,2307346,TYLOO,Train,3
7538,2307346,QuetzaL,Cache,4
7539,2307344,JYP,Nuke,1
7540,2307344,Selfless,Dust2,2
7541,2307344,JYP,Cache,3
7542,2307344,Selfless,Train,4
7543,2307341,Kinguin,Dust2,1
7544,2307341,Space Soldiers,Overpass,2
7545,2307341,Kinguin,Mirage,3
7546,2307341,Space Soldiers,Nuke,4
7547,2307342,Bravado,Overpass,1
7548,2307342,Signature,Cobblestone,2
7549,2307342,Bravado,Cache,3
7550,2307342,Signature,Nuke,4
7551,2307339,iGame.com,Overpass,1
7552,2307339,VG.CyberZen,Dust2,2
7553,2307339,iGame.com,Mirage,3
7554,2307339,VG.CyberZen,Cache,4
7555,2307335,.Russia,Nuke,1
7556,2307335,Virtus.pro,Dust2,2
7557,2307335,.Russia,Train,3
7558,2307335,Virtus.pro,Cobblestone,4
7559,2307336,Epsilon,Nuke,1
7560,2307336,TeamOne,Cache,2
7561,2307336,Epsilon,Train,3
7562,2307336,TeamOne,Cobblestone,4
7563,2307338,K23,Train,1
7564,2307338,rEAK,Dust2,2
7565,2307338,K23,Nuke,3
7566,2307338,rEAK,Cobblestone,4
7567,2307340,Colombia,Mirage,1
7568,2307340,ENZO,Cobblestone,2
7569,2307340,Colombia,Nuke,3
7570,2307340,ENZO,Cache,4
7571,2307337,Envy,Train,1
7572,2307337,subtLe,Nuke,2
7573,2307337,Envy,Overpass,3
7574,2307337,subtLe,Dust2,4
7575,2307329,Selfless,Overpass,1
7576,2307329,TYLOO,Nuke,2
7577,2307329,Selfless,Dust2,3
7578,2307329,TYLOO,Train,4
7579,2307330,JYP,Nuke,1
7580,2307330,Ukraine,Cobblestone,2
7581,2307330,JYP,Overpass,3
7582,2307330,Ukraine,Dust2,4
7583,2307331,QuetzaL,Train,1
7584,2307331,DarkPassage,Nuke,2
7585,2307331,QuetzaL,Dust2,3
7586,2307331,DarkPassage,Overpass,4
7587,2307332,Space Soldiers,Overpass,1
7588,2307332,Signature,Cobblestone,2
7589,2307332,Space Soldiers,Mirage,3
7590,2307332,Signature,Nuke,4
7591,2307333,FIVE,Cobblestone,1
7592,2307333,Kinguin,Dust2,2
7593,2307333,FIVE,Nuke,3
7594,2307333,Kinguin,Cache,4
7595,2307450,Mystical,Train,1
7596,2307450,ProGaming,Cobblestone,2
7597,2307450,Mystical,Cache,5
7598,2307450,ProGaming,Nuke,6
7599,2307411,IDM,Train,1
7600,2307411,ProGaming,Dust2,2
7601,2307411,IDM,Nuke,5
7602,2307411,ProGaming,Overpass,6
7603,2307412,Crashers,Train,1
7604,2307412,Mystical,Nuke,2
7605,2307412,Crashers,Overpass,5
7606,2307412,Mystical,Cache,6
7607,2307406,Mystical,Nuke,1
7608,2307406,Operation Kino,Overpass,2
7609,2307406,Mystical,Train,5
7610,2307406,Operation Kino,Cobblestone,6
7611,2307405,ProGaming,Nuke,1
7612,2307405,ProGamers,Cobblestone,2
7613,2307405,ProGaming,Dust2,5
7614,2307405,ProGamers,Mirage,6
7615,2307404,Black Dragons,Overpass,1
7616,2307404,IDM,Cache,2
7617,2307404,Black Dragons,Nuke,5
7618,2307404,IDM,Train,6
7619,2307442,Dark Sided,Dust2,1
7620,2307442,SYF,Train,2
7621,2307442,Dark Sided,Nuke,5
7622,2307442,SYF,Mirage,6
7623,2307441,Immunity,Cache,1
7624,2307441,Skyfire,Nuke,2
7625,2307441,Immunity,Overpass,5
7626,2307441,Skyfire,Cobblestone,6
7627,2307424,Chiefs,Dust2,1
7628,2307424,Dark Sided,Nuke,2
7629,2307424,Chiefs,Cobblestone,5
7630,2307424,Dark Sided,Train,6
7631,2307427,Parallax,Cobblestone,1
7632,2307427,Skyfire,Nuke,2
7633,2307427,Parallax,Cache,5
7634,2307427,Skyfire,Mirage,6
7635,2307426,Immunity,Cache,1
7636,2307426,Animal Squad,Train,2
7637,2307426,Immunity,Cobblestone,5
7638,2307426,Animal Squad,Nuke,6
7639,2307425,Legacy,Cache,1
7640,2307425,SYF,Train,2
7641,2307425,Legacy,Dust2,5
7642,2307425,SYF,Nuke,6
7643,2307508,PRIDE,Dust2,1
7644,2307508,G2,Mirage,2
7645,2307508,PRIDE,Train,5
7646,2307508,G2,Overpass,6
7647,2307306,FlipSid3,Dust2,1
7648,2307306,FaZe,Cobblestone,2
